# composition,0.7LiCl-0.3CaCl2
# source,Liang, 2024
# temperature_K,1073
# raw_file,0.7LiCl-0.3CaCl2_Liang_2024_1073.0_RIM.csv
# savgol,True
# grid_points,2000
r (A),Ca-Ca,Ca-Cl,Ca-Li,Cl-Cl,Li-Cl,Li-Li
0.8361323518902309,0.0053283949173825364,0.003030200856778994,0.006169928358550771,0.01724724580734766,0.012020268025974496,0.0
0.8410798805996406,0.0052585616373541895,0.0031071443676945177,0.006163995702670861,0.017227423143311542,0.012110187658313851,0.0
0.8460274093090502,0.005188728357325843,0.0031840878786100414,0.006158063046790951,0.017207600479275425,0.012200107290653206,0.0
0.8509749380184599,0.005118895077297495,0.0032610313895255674,0.006152130390911041,0.017187777815239308,0.012290026922992563,0.0
0.8559224667278695,0.005049061797269148,0.003337974900441091,0.0061461977350311305,0.01716795515120319,0.012379946555331919,0.0
0.8608699954372792,0.004979228517240801,0.003414918411356615,0.006140265079151221,0.017148132487167074,0.012469866187671274,0.0
0.8658175241466888,0.004909395237212455,0.0034918619222721386,0.0061343324232713105,0.01712830982313096,0.01255978582001063,0.0
0.8707650528560985,0.004839561957184107,0.0035688054331876645,0.0061283997673914,0.017111834330457838,0.012649705452349986,0.0
0.8757125815655081,0.004769728677155759,0.0036457489441031883,0.0061224671115114905,0.017098582156795758,0.012739625084689342,0.0
0.8806601102749178,0.004699895397127413,0.0037226924550187125,0.00611653445563158,0.01708532998313368,0.012829544717028695,0.00014779149596959648
0.8856076389843275,0.004630062117099066,0.003799635965934238,0.0061106017997516705,0.017072077809471595,0.012919464349368054,0.0003095576592724168
0.8905551676937371,0.004560228837070719,0.0038765794768497617,0.00610466914387176,0.017058825635809516,0.013009383981707407,0.00047132382257523346
0.8955026964031467,0.004490395557042372,0.0039535229877652855,0.00609873648799185,0.017045573462147436,0.013099303614046763,0.0006330899858780501
0.9004502251125563,0.004420562277014026,0.00403046649868081,0.00609280383211194,0.017032321288485357,0.013189223246386118,0.0007948561491808668
0.9053977538219661,0.004350728996985677,0.004107410009596336,0.00608687117623203,0.017019069114823277,0.013279142878725475,0.0009566223124836871
0.9103452825313757,0.00428089571695733,0.004154389268259492,0.006080938520352119,0.017005816941161198,0.01336906251106483,0.0011183884757865038
0.9152928112407853,0.004211062436928984,0.0041748348356896725,0.00607500586447221,0.016992564767499118,0.013458982143404186,0.0012801546390893205
0.9202403399501949,0.004125425982248047,0.004195280403119853,0.006069073208592299,0.01697931259383704,0.013548901775743541,0.001441920802392137
0.9251878686596047,0.003988156741417689,0.004215725970550033,0.00606314055271239,0.016966060420174955,0.013638821408082898,0.0016036869656949574
0.9301353973690143,0.003850887500587335,0.004236171537980213,0.006057207896832479,0.016952808246512876,0.013728741040422252,0.0017654531289977742
0.9350829260784239,0.0037136182597569804,0.004256617105410393,0.006051275240952569,0.016939556072850796,0.013818660672761607,0.0019272192923005908
0.9400304547878335,0.003576349018926626,0.004277062672840572,0.006044808193796659,0.016926303899188717,0.013908580305100962,0.0020889854556034077
0.9449779834972433,0.0034390797780962682,0.004297508240270753,0.006036148489652624,0.016913051725526637,0.013998499937440319,0.002250751618906228
0.9499255122066529,0.0033018105372659137,0.004317953807700932,0.00602748878550859,0.016899799551864558,0.014065406485562596,0.0024125177822090444
0.9548730409160625,0.003164541296435559,0.0043383993751311125,0.0060188290813645556,0.016886547378202478,0.014025137812902492,0.002574283945511861
0.9598205696254722,0.0030272720556052016,0.004358844942561293,0.0060101693772205205,0.01687957319141252,0.013984869140242386,0.0027360501088146815
0.9647680983348819,0.002890002814774847,0.004379290509991473,0.0060015096730764855,0.01687289150812447,0.01394460046758228,0.0028178031757697865
0.9697156270442915,0.0027527335739444925,0.004399736077421653,0.005992849968932451,0.01686620982483642,0.013904331794922174,0.002757106364696124
0.9746631557537011,0.002615464333114138,0.004420181644851833,0.005984190264788417,0.016859528141548372,0.01386406312226207,0.0026964095536224615
0.9796106844631108,0.0024781950922837803,0.004440627212282013,0.005975530560644382,0.016852846458260323,0.013823794449601962,0.0026357127425487973
0.9845582131725205,0.0023409258514534258,0.004461072779712193,0.005966870856500347,0.016846164774972274,0.013783525776941858,0.002575015931475135
0.9895057418819301,0.0022036566106230712,0.0044815183471423724,0.005958211152356313,0.016839483091684225,0.013743257104281752,0.0025143191204014723
0.9944532705913397,0.0020663873697927167,0.0045019639145725526,0.005949551448212279,0.016832801408396176,0.013702988431621646,0.00245362230932781
0.9994007993007494,0.001929118128962359,0.0044823234862747955,0.005940891744068244,0.016826119725108127,0.01366271975896154,0.002392925498254146
1.004348328010159,0.0017918488881320045,0.004446345552662781,0.00593223203992421,0.016819438041820078,0.013622451086301435,0.0023322286871804835
1.0092958567195687,0.00165457964730165,0.0044103676190507665,0.005923572335780175,0.01681275635853203,0.01358218241364133,0.002271531876106821
1.0142433854289783,0.0015173104064712954,0.004374389685438753,0.0059149126316361406,0.01680607467524398,0.013541913740981223,0.0022108350650331585
1.019190914138388,0.0013800411656409409,0.004338411751826738,0.0059062529274921055,0.01679939299195593,0.01350164506832112,0.002150138253959496
1.0241384428477975,0.0012427719248105863,0.004302433818214724,0.005897593223348071,0.01679271130866788,0.013461376395661013,0.0020894414428858335
1.0290859715572074,0.0011055026839802257,0.004266455884602708,0.005888933519204036,0.01678602962537983,0.013421107723000906,0.0020287446318121684
1.034033500266617,0.0009682334431498712,0.004230477950990694,0.005880273815060002,0.01677934794209178,0.0133808390503408,0.001968047820738506
1.0389810289760266,0.0008309642023195166,0.0041945000173786795,0.0058716188833864355,0.01677266625880373,0.013340570377680695,0.0019073510096648434
1.0439285576854362,0.0006936949614891621,0.004158522083766665,0.005864140365683356,0.016768622887522906,0.01330030170502059,0.0018466541985911807
1.0488760863948459,0.0005564257206588075,0.0041225441501546506,0.005856661847980277,0.01676851169460888,0.013260033032360483,0.0017859573875175182
1.0538236151042555,0.00041915647982845297,0.004086566216542637,0.005849183330277198,0.01676840050169486,0.013252776145962103,0.0017158196994775516
1.058771143813665,0.0002818872389980984,0.0040505882829306224,0.005841704812574119,0.016768289308780833,0.013246027133198519,0.0016434056673022572
1.063718672523075,0.00014461799816773736,0.004014610349318606,0.005834226294871039,0.016768178115866807,0.013239278120434935,0.0015709916351269596
1.0686662012324846,7.3487573373828136e-06,0.003978632415706592,0.0058267477771679595,0.016768066922952785,0.01323252910767135,0.0014985776029516652
1.0736137299418942,0.0,0.003942654482094578,0.00581926925946488,0.01676795573003876,0.013225780094907767,0.0014261635707763707
1.0785612586513038,0.0,0.003906676548482564,0.0058117907417618,0.016767844537124738,0.013219031082144183,0.0013537495386010763
1.0835087873607134,0.0,0.0038471908347721324,0.005804312224058721,0.016767733344210712,0.013212282069380599,0.0012813355064257817
1.088456316070123,0.0,0.0037555698592057016,0.005796833706355642,0.016767622151296686,0.013205533056617015,0.0012089214742504874
1.0934038447795327,0.0,0.003663948883639271,0.005789355188652563,0.016767510958382664,0.013198784043853431,0.001136507442075193
1.0983513734889423,0.0,0.00357232790807284,0.0057818766709494835,0.01676739976546864,0.013192035031089849,0.0010640934098998986
1.1032989021983521,0.0,0.003480706932506405,0.0057743981532464034,0.016767288572554613,0.013185286018326265,0.0009916793777246008
1.1082464309077618,0.0,0.0033890859569399743,0.005766919635543324,0.01676717737964059,0.013178537005562681,0.0009192653455493066
1.1131939596171714,0.0,0.0032974649813735436,0.005759441117840245,0.016767066186726565,0.013171787992799097,0.0008468513133740121
1.118141488326581,0.0,0.003205844005807113,0.005751962600137166,0.016766954993812543,0.013165038980035513,0.0007744372811987177
