# composition,0.637LiCl-0.363KCl
# source,Jiang, 2016
# temperature_K,750
# raw_file,0.637LiCl-0.363KCl_Jiang_2016_750.0_RIM.csv
# savgol,True
# grid_points,2000
r (A),K-Cl,Li-Cl
2.5448778134167083,0.5263609070984897,2.0967515385863993
2.5488604078039017,0.5368189590813759,2.0431677096616654
2.5528430021910955,0.5472770110642631,1.9895838807369255
2.556825596578289,0.5651682692639154,1.9716627634739758
2.5608081909654827,0.5861704862851929,1.9544612154851366
2.564790785352676,0.607172703306468,1.9372596674962992
2.56877337973987,0.6281749203277455,1.9200581195074597
2.5727559741270634,0.6491771373490206,1.9028565715186223
2.5767385685142568,0.6701793543702957,1.8856550235297846
2.5807211629014506,0.6911815713915732,1.8684534755409454
2.584703757288644,0.7121837884128484,1.851251927552108
2.588686351675838,0.7331860054341258,1.8340503795632686
2.592668946063031,0.754188222455401,1.816848831574431
2.596651540450225,0.7751904394766784,1.7911389473557149
2.6006341348374185,0.7961926564979536,1.7597672984461628
2.6046167292246123,0.817194873519231,1.728395649536607
2.6085993236118057,0.8381970905405062,1.697024000627055
2.6125819179989995,0.8631732506434929,1.6656523517174993
2.616564512386193,0.8996679296719384,1.6342807028079471
2.6205471067733863,0.9361626087003838,1.602909053898395
2.62452970116058,0.9726572877288334,1.571537404988839
2.6285122955477735,1.0091519667572788,1.552180152019474
2.6324948899349674,1.0456466457857283,1.5361991296126705
2.636477484322161,1.0821413248141738,1.520218107205869
2.6404600787093546,1.1186360038426233,1.5042370847990654
2.644442673096548,1.1551306828710688,1.4882560623922638
2.648425267483742,1.1916253618995183,1.4722750399854603
2.6524078618709352,1.2255160698897163,1.4562940175786587
2.656390456258129,1.257883461432512,1.4403129951718552
2.6603730506453225,1.290250852975304,1.4243319727650536
2.664355645032516,1.3226182445180963,1.408350950358252
2.6683382394197097,1.354985636060892,1.3923699279514485
2.672320833806903,1.387353027603684,1.376388905544647
2.676303428194097,1.4197204191464798,1.3604078831378434
