# composition,1.0NaF
# source,Walz, 2019
# temperature_K,1266
# raw_file,NaF_Walz_2019_1266.0_PIM.csv
# savgol,True
# grid_points,2000
r (A),F-F,Na-F,Na-Na
1.515997597515466,0.0,0.0,0.0
1.522367335320153,0.0,0.0,0.0
1.5287370731248398,0.0,0.0,0.0
1.5351068109295265,0.0,0.0,0.0
1.5414765487342135,0.0,0.0,0.0
1.5478462865389002,0.0,0.0,0.0
1.554216024343587,0.0,0.0,0.0
1.560585762148274,0.0,0.0,0.0
1.5669554999529607,0.0,0.0,0.0
1.5733252377576477,0.0,0.0,0.0
1.5796949755623344,0.0,0.0,0.0
1.5860647133670212,0.0,0.0,0.0
1.5924344511717081,0.0,0.0,0.0
1.5988041889763949,0.0,0.0,0.0
1.6051739267810816,0.0,0.0,0.0
1.6115436645857686,0.0,0.0,0.0
1.6179134023904553,0.0,0.0,0.0
1.6242831401951423,0.0,0.0,0.0
1.630652877999829,0.0,0.0,0.0
1.6370226158045158,0.0,0.0,0.0
