# composition,1.0NaCl
# source,Lu, 2021
# temperature_K,1200
# raw_file,NaCl_Lu_2021_1200.0_PIM.csv
# savgol,True
# grid_points,2000
r (A),Na-Cl,Na-Na
1.2912446403301652,0.0,0.0046887116202317305
1.299215286258129,0.0,0.004684959969929125
1.307185932186093,0.0,0.004681208319626519
1.315156578114057,0.0,0.004677456669323913
1.3231272240420209,0.0,0.004673705019021307
1.331097869969985,0.0,0.004669953368718701
1.339068515897949,0.0,0.004666201718416095
1.347039161825913,0.0,0.004662450068113489
1.355009807753877,0.0,0.004658698417810883
1.3629804536818408,0.0,0.0046549467675082775
1.3709510996098049,0.0,0.004651195117205672
1.378921745537769,0.0,0.004647443466903065
1.3868923914657327,0.0,0.004643691816600459
1.3948630373936968,0.0,0.0046399401662978535
1.4028336833216608,0.0,0.004636188515995248
1.4108043292496248,0.0,0.004632436865692642
1.4187749751775889,0.0,0.004628685215390035
1.4267456211055527,0.0,0.0046249335650874294
1.4347162670335167,0.0,0.0046211819147834125
1.4426869129614808,0.0,0.00461743026411985
1.4506575588894446,0.0,0.004613678613456288
1.4586282048174086,0.0,0.004609926962792726
1.4665988507453727,0.0,0.004606175312129164
1.4745694966733367,0.0,0.0046024236614656015
1.4825401426013007,0.0,0.00459867201080204
1.4905107885292646,0.0,0.004594920360138478
1.4984814344572286,0.0,0.004591168709474916
1.5064520803851926,0.0,0.004587417058811354
1.5144227263131564,0.0,0.004583665408147791
1.5223933722411205,0.0,0.0045799137574842295
1.5303640181690845,0.0,0.004576162106820668
1.5383346640970486,0.0,0.004572410456157106
1.5463053100250126,0.0,0.004568658805493543
1.5542759559529764,0.0,0.004564907154829981
1.5622466018809404,0.0,0.0045611555041664194
1.5702172478089045,0.0,0.004557403853502858
1.5781878937368683,0.0,0.004553652202839296
1.5861585396648323,0.0,0.004524554543031304
1.5941291855927964,0.0,0.00449367558637914
1.6020998315207604,0.0,0.004462796629726975
1.6100704774487244,0.0,0.004431917673074811
1.6180411233766883,0.0,0.004401038716422646
1.6260117693046523,0.0,0.004370159759770482
1.6339824152326163,0.0,0.0043392808031183176
1.6419530611605802,0.0,0.004308401846466154
1.6499237070885442,0.0,0.004277522889813989
1.6578943530165082,0.0,0.004246643933161824
1.6658649989444723,0.0,0.00421576497650966
1.6738356448724363,0.0,0.004184886019857495
1.6818062908004001,0.0,0.004154007063205331
1.6897769367283642,0.0,0.004123128106553167
1.6977475826563282,0.0,0.004092249149901002
1.705718228584292,0.0,0.004061370193248838
1.713688874512256,0.0,0.0040304912365966734
1.72165952044022,0.0,0.003999612279944509
1.7296301663681841,0.0,0.0038748988320712594
1.7376008122961482,0.0,0.0037355106447965855
1.745571458224112,0.0,0.003596122457521916
1.753542104152076,0.0,0.003456734270247242
1.76151275008004,0.0,0.0033173460829725686
1.7694833960080039,0.0,0.0031779578956978986
1.777454041935968,0.0,0.0030385697084232247
1.785424687863932,0.0,0.002899181521148551
1.793395333791896,0.0,0.0027597933338738773
1.80136597971986,0.0,0.0026204051465992034
1.8093366256478238,0.0,0.002481016959324534
1.8173072715757879,0.0,0.00234162877204986
1.825277917503752,9.683591276859995e-05,0.002202240584775186
1.8332485634317157,0.0006262573053537103,0.0020628523975005164
1.8412192093596798,0.0011556786979388352,0.0019234642102258425
1.8491898552876438,0.0016851000905239602,0.001784076022951169
1.8571605012156078,0.0022145214831090854,0.0016446878356764952
1.8651311471435719,0.0027439428756942104,0.0015052996484018217
1.8731017930715357,0.0032733642682793206,0.0014117637172123701
1.8810724389994997,0.0038027856608644456,0.001330037896466531
1.8890430849274638,0.0043322070534495705,0.001248312075720692
1.8970137308554276,0.004861628446034681,0.0011665862549748553
1.9049843767833916,0.005391049838619806,0.0010848604342290162
1.9129550227113556,0.005920471231204931,0.0010031346134831772
1.9209256686393197,0.0064498926237900565,0.0009214087927373382
1.9288963145672837,0.006979314016375181,0.0008396829719914991
1.9368669604952475,0.007508735408960292,0.0007579571512456624
1.9448376064232116,0.008038156801545416,0.0006762313304998234
1.9528082523511756,0.00856757819413054,0.0005945055097539843
1.9607788982791394,0.009096999586715651,0.0005127796890081476
1.9687495442071035,0.0098772667845149,0.00043105386826230866
1.9767201901350675,0.0125058823298602,0.0003493280475164696
1.9846908360630315,0.015134497875205497,0.0002676022267706305
1.9926614819909956,0.017763113420550796,0.00018587640602479145
2.0006321279189594,0.02039172896589602,0.00010415058527895476
2.008602773846923,0.023020344511241245,2.2424764533118076e-05
2.0165734197748875,0.02564896005658662,0.0
2.0245440657028513,0.028277575601931844,0.0
2.0325147116308155,0.030906191147277214,0.0
2.0404853575587794,0.03353480669262244,0.0
2.048456003486743,0.03616342223796766,0.0
2.0564266494147074,0.03879203778331304,0.0
2.0643972953426712,0.04142065332865826,0.0
2.0723679412706355,0.044049268874003636,0.0
2.0803385871985993,0.04667788441934886,0.0
2.088309233126563,0.04957770155066616,0.0
2.0962798790545274,0.05648536572571512,0.0
2.104250524982491,0.0633930299007637,0.0
2.112221170910455,0.07030069407581228,0.0
2.1201918168384193,0.07720835825086125,0.0
2.128162462766383,0.08411602242590983,0.0
2.136133108694347,0.09102368660095841,0.0
2.144103754622311,0.09793135077600737,0.0
2.152074400550275,0.10483901495105596,0.0
2.1600450464782393,0.11174667912610492,0.0
2.168015692406203,0.1186543433011535,0.0
2.175986338334167,0.13470570523332656,0.0
2.183956984262131,0.15278363576031836,0.0
2.191927630190095,0.17086156628730914,0.0
2.199898276118059,0.18893949681430094,0.0
2.207868922046023,0.20701742734129175,0.0
2.215839567973987,0.23525604716028664,0.0
2.223810213901951,0.2635624891600681,0.0
2.231780859829915,0.29186893115984797,0.0
2.2397515057578787,0.31856223337722156,0.0
2.247722151685843,0.3452097600755301,0.0
2.255692797613807,0.3718572867738372,0.0
2.2636634435417706,0.42768373211278754,0.0
2.271634089469735,0.47999583628489045,0.0
2.2796047353976987,0.5108065097480321,0.0
2.287575381325663,0.5416171832111755,0.0
2.2955460272536268,0.5724278566743171,0.0
2.3035166731815906,0.6722129173220606,0.00017786927556922913
2.311487319109555,0.7324762337920125,0.0004811627608582399
2.3194579650375187,0.7623777139906971,0.0007844562461472338
2.327428610965483,0.801282016385512,0.0010877497314362445
2.3353992568934467,0.9253522947126069,0.0013910432167252385
2.3433699028214106,0.9748402975604737,0.0016943367020142324
2.351340548749375,0.9943780657991381,0.001997630187303243
2.3593111946773386,1.0139158340378014,0.002300923672592237
2.3672818406053024,1.0334536022764649,0.002604217157881231
2.3752524865332667,1.0529913705151293,0.0029075106431702418
2.3832231324612305,1.2350794955288555,0.0032108041284592357
