# composition,1.0CaCl2
# source,Numbers, 2026
# temperature_K,1060
# raw_file,1.0CaCl2_Numbers_2026_1060.0_AP.csv
# savgol,False
# grid_points,2000
r (A),Ca-Ca,Ca-Cl,Cl-Cl
2.4416045522761376,0.0,1.2761756274057474,0.0007380644984864586
2.4468440470235113,0.0,1.364546706207718,0.0007349949731562585
2.452083541770885,0.0,1.4529177850096886,0.0007319254478260583
2.457323036518259,0.0,1.541288863811659,0.0007288559224958581
2.4625625312656325,0.0,1.6296599426136296,0.0007257863971656579
2.4678020260130062,0.0,1.7180310214156,0.0007227168718354577
2.47304152076038,0.0,1.8064021002175705,0.0007196473465052574
2.4782810155077537,0.0,1.8947731790195412,0.0007165778211750572
2.4835205102551274,0.0,1.9831442578215117,0.000713508295844857
2.488760005002501,0.0,2.071515336623482,0.0007104387705146568
2.493999499749875,0.0,2.1605602671102644,0.000708990771965845
2.499238994497248,0.0,2.263082231293271,0.0007399733090447936
2.504478489244622,0.0,2.365604195476286,0.0007709558461237448
2.5097179839919956,0.0,2.468126159659301,0.000801938383202696
2.5149574787393694,0.0,2.5706481238423162,0.0008329209202816472
2.520196973486743,0.0,2.6731700880253313,0.0008639034573605985
2.525436468234117,0.0,2.7756920522083464,0.0008948859944395496
2.5306759629814906,0.0,2.878214016391362,0.0009258685315185008
2.5359154577288643,0.0,2.9807359805743765,0.000956851068597452
2.541154952476238,0.0,3.083257944757392,0.0009878336056764032
2.5463944472236117,0.0,3.185404463169068,0.001020538750273218
2.551633941970985,0.0,3.274307985282631,0.0011140049600454676
2.5568734367183588,0.0,3.3632115073962012,0.0012074711698177253
2.5621129314657325,0.0,3.452115029509771,0.0013009373795899828
2.567352426213106,0.0,3.5410185516233414,0.0013944035893622404
2.57259192096048,0.0,3.629922073736912,0.001487869799134498
2.5778314157078537,0.0,3.7188255958504817,0.0015813360089067556
2.5830709104552274,0.0,3.807729117964052,0.0016748022186790132
2.588310405202601,0.0,3.8966326400776223,0.0017682684284512707
2.593549899949975,0.0,3.9855361621911927,0.0018617346382235282
2.5987893946973486,0.0,4.074186692504442,0.0019579633390521076
2.604028889444722,0.0,4.1294423051754805,0.002418840859314834
2.6092683841920956,0.0,4.184697917846523,0.002879718379577599
2.6145078789394693,0.0,4.239953530517565,0.003340595899840364
2.619747373686843,0.0,4.2952091431886075,0.0038014734201031295
2.624986868434217,0.0,4.35046475585965,0.004262350940365894
2.6302263631815905,0.0,4.405720368530692,0.00472322846062866
