# composition,1.0KCl
# source,Walz, 2019
# temperature_K,1043
# raw_file,KCl_Walz_2019_1043.0_PIM.csv
# savgol,True
# grid_points,2000
r (A),Cl-Cl,K-Cl,K-K
3.8419325994597298,1.0797102794092197,0.7866758029781322,1.1648032560523653
3.8493782052726364,1.0933429117448057,0.7760343187673091,1.175553529499676
3.8568238110855426,1.106847086391091,0.7676357730632922,1.1863038029469861
3.8642694168984493,1.1190366508364094,0.7592372273592747,1.197054076394297
3.8717150227113555,1.131226215281727,0.7508386816552578,1.2078043498416071
3.879160628524262,1.1434157797270452,0.7424401359512404,1.218554623288918
3.886606234337169,1.1556053441723637,0.7340415902472229,1.2293048967362286
3.894051840150075,1.1677949086176813,0.7256430445432059,1.2386563788062699
3.9014974459629816,1.1799844730629996,0.7172444988391885,1.2466192539947412
3.908943051775888,1.1915191704157084,0.7088459531351715,1.254582129183212
3.9163886575887945,1.2005638398678131,0.7004474074311541,1.2625450043716833
3.9238342634017007,1.2096085093199171,0.6920488617271372,1.270507879560154
