# composition,0.6LiCl-0.4MgCl2
# source,Numbers, 2026
# temperature_K,870
# raw_file,0.60LiCl-0.40MgCl2_Numbers_2026_870.0_AP.csv
# savgol,False
# grid_points,2000
r (A),Cl-Cl,Li-Cl,Li-Li,Li-Mg,Mg-Cl,Mg-Mg
3.5785749124562276,2.3354425238574508,0.5666627810367989,1.3336907104409892,1.7271764416120363,0.29361291624693286,0.9804886466551757
3.5838144072036013,2.3411519250227757,0.5664127750604923,1.3369590786030308,1.7339640877990403,0.2952981558536135,0.9946245500152088
3.589053901950975,2.3468613261881006,0.5661627690841857,1.3402274467650723,1.7407517339860443,0.2969833954602942,1.0087604533752421
3.594293396698349,2.3525707273534255,0.5659127631078791,1.343495814927114,1.747539380173048,0.29866863506697483,1.0228963567352751
3.5995328914457225,2.3544066062424402,0.5661872544829559,1.3450209124976609,1.7568166620207002,0.2993462201815831,1.0271243020529734
3.6047723861930963,2.3539338658547737,0.5667743462794574,1.3455070207956772,1.7675777667220989,0.29942324321891606,1.0254471043774382
3.61001188094047,2.3534611254671067,0.567361438075959,1.3459931290936933,1.7783388714234976,0.29950026625624904,1.0237699067019033
3.6152513756878437,2.3529883850794397,0.5679485298724605,1.3464792373917094,1.7890999761248962,0.29957728929358196,1.0220927090263683
3.6204908704352174,2.352515644691773,0.5685356216689619,1.3469653456897255,1.799861080826295,0.29965431233091494,1.0204155113508333
3.6257303651825907,2.3520429043041062,0.5691227134654634,1.3474514539877416,1.8106221855276927,0.29973133536824786,1.0187383136752983
3.6309698599299645,2.3515701639164392,0.5697098052619648,1.347937562285758,1.8213832902290914,0.29980835840558084,1.0170611159997633
3.636209354677338,2.3510974235287727,0.5702968970584663,1.348423670583774,1.83214439493049,0.2998853814429138,1.0153839183242284
3.641448849424712,2.3506246831411057,0.5708839888549678,1.34890977888179,1.8429054996318888,0.29996240448024675,1.0137067206486932
3.6466883441720856,2.3501519427534387,0.5714710806514693,1.3493958871798062,1.8536666043332872,0.3000394275175797,1.0120295229731582
3.6519278389194594,2.3478890564801973,0.572709095850924,1.3537486299327,1.8601476865251279,0.3012033331756816,1.019947023529628
3.657167333666833,2.3444647945704458,0.5743694043324599,1.3606098917327665,1.863852059898784,0.30307236516213365,1.0340891836828945
3.662406828414207,2.3410405326606947,0.5760297128139958,1.367471153532833,1.8675564332724401,0.30494139714858565,1.048231343836161
3.6676463231615806,2.3376162707509436,0.5776900212955317,1.3743324153328995,1.8712608066460963,0.3068104291350377,1.0623735039894275
3.6728858179089543,2.3341920088411925,0.5793503297770676,1.381193677132966,1.8749651800197522,0.3086794611214897,1.0765156641426943
3.6781253126563276,2.3307677469314414,0.5810106382586034,1.3880549389330321,1.8786695533934081,0.3105484931079416,1.0906578242959597
3.6833648074037013,2.3273434850216903,0.5826709467401393,1.3949162007330986,1.882373926767064,0.3124175250943936,1.1047999844492262
3.688604302151075,2.323919223111939,0.5843312552216752,1.4017774625331652,1.8860783001407202,0.31428655708084563,1.1189421446024927
3.6938437968984488,2.3204949612021877,0.5859915637032111,1.4086387243332317,1.8897826735143763,0.3161555890672977,1.1330843047557595
3.6990832916458225,2.3170706992924366,0.587651872184747,1.4154999861332982,1.8934870468880325,0.3180246210537497,1.147226464909026
3.7043227863931962,2.311620359817429,0.5891725248809719,1.4187674285838106,1.8931058930074394,0.3210438637616755,1.1550925242385908
3.70956228114057,2.3047413759053814,0.5905947023439647,1.4195007676468159,1.8898439186270544,0.3248741524911536,1.158533127859134
3.7148017758879437,2.2978623919933336,0.5920168798069575,1.4202341067098212,1.8865819442466694,0.32870444122063164,1.1619737314796772
3.7200412706353174,2.290983408081286,0.5934390572699503,1.4209674457728265,1.8833199698662846,0.3325347299501097,1.1654143351002204
3.725280765382691,2.284104424169238,0.5948612347329431,1.4217007848358318,1.8800579954858996,0.33636501867958774,1.1688549387207636
3.7305202601300644,2.2772254402571908,0.5962834121959356,1.4224341238988372,1.8767960211055148,0.34019530740906545,1.1722955423413064
3.735759754877438,2.270346456345143,0.5977055896589284,1.4231674629618425,1.87353404672513,0.34402559613854355,1.1757361459618496
3.740999249624812,2.263467472433095,0.5991277671219212,1.4239008020248478,1.870272072344745,0.3478558848680216,1.1791767495823928
3.7462387443721856,2.2565884885210474,0.600549944584914,1.4246341410878531,1.86701009796436,0.35168617359749965,1.182617353202936
3.7514782391195594,2.2497095046089997,0.6019721220479067,1.4253674801508585,1.8637481235839752,0.3555164623269777,1.1860579568234793
3.756717733866933,2.240523090598387,0.6024164489191675,1.4284096463570886,1.8633029110228003,0.3581192903551379,1.19472084887326
3.761957228614307,2.2295703694769253,0.6021122441427745,1.4332191890933097,1.865013892243588,0.359782513510165,1.2073813333932104
3.7671967233616805,2.2186176483554636,0.6018080393663817,1.438028731829531,1.8667248734643755,0.3614457366651921,1.2200418179131611
3.7724362181090543,2.207664927234002,0.6015038345899888,1.4428382745657522,1.8684358546851632,0.3631089598202192,1.2327023024331116
3.777675712856428,2.19671220611254,0.6011996298135959,1.4476478173019736,1.8701468359059508,0.3647721829752462,1.2453627869530624
3.7829152076038013,2.1857594849910797,0.6008954250372031,1.4524573600381945,1.8718578171267382,0.3664354061302732,1.258023271473012
3.788154702351175,2.174806763869618,0.6005912202608101,1.4572669027744156,1.8735687983475258,0.36809862928530024,1.2706837559929627
3.7933941970985487,2.1638540427481563,0.6002870154844173,1.462076445510637,1.8752797795683134,0.36976185244032733,1.2833442405129132
3.7986336918459225,2.1529013216266946,0.5999828107080244,1.4668859882468583,1.876990760789101,0.3714250755953544,1.296004725032864
3.803873186593296,2.141948600505233,0.5996786059316315,1.4716955309830795,1.8787017420098886,0.3730882987503815,1.3086652095528146
3.80911268134067,2.1319482426902203,0.600070293420122,1.4740641536477739,1.8817500176743016,0.3748883614657786,1.3147183531253932
3.8143521760880437,2.1227386085379027,0.601039763018447,1.474406140840237,1.885908615789615,0.37680203867854717,1.3152855851774463
3.8195916708354174,2.113528974385585,0.602009232616772,1.4747481280326997,1.8900672139049284,0.3787157158913157,1.3158528172294992
3.824831165582791,2.1043193402332676,0.6029787022150971,1.4750901152251625,1.8942258120202418,0.3806293931040843,1.316420049281552
3.830070660330165,2.0951097060809496,0.6039481718134221,1.4754321024176256,1.8983844101355551,0.3825430703168528,1.3169872813336052
3.8353101550775386,2.085900071928632,0.6049176414117471,1.4757740896100884,1.9025430082508685,0.3844567475296214,1.317554513385658
3.840549649824912,2.0766904377763153,0.605887111010072,1.4761160768025512,1.9067016063661815,0.38637042474238975,1.318121745437711
3.8457891445722856,2.0674808036239973,0.606856580608397,1.4764580639950142,1.9108602044814949,0.38828410195515833,1.318688977489764
3.8510286393196593,2.0582711694716798,0.607826050206722,1.476800051187477,1.9150188025968082,0.39019777916792686,1.319256209541817
3.856268134067033,2.049061535319362,0.608795519805047,1.4771420383799398,1.9191774007121216,0.3921114563806954,1.3198234415938699
3.861507628814407,2.0404089623255364,0.6101528329277152,1.4772636129917927,1.9182832237861098,0.39455563639967056,1.3209627283245866
3.8667471235617805,2.0322577443743532,0.6118592052222921,1.4771868162810964,1.912841549322905,0.3974772689442317,1.3226168642661003
3.8719866183091542,2.0241065264231706,0.6135655775168691,1.4771100195704,1.9073998748597,0.4003989014887928,1.3242710002076141
3.877226113056528,2.0159553084719875,0.6152719498114461,1.4770332228597034,1.9019582003964952,0.40332053403335394,1.325925136149128
3.8824656078039017,2.0078040905208043,0.6169783221060231,1.4769564261490071,1.8965165259332903,0.40624216657791506,1.3275792720906419
3.8877051025512754,1.9996528725696214,0.6186846944006,1.4768796294383106,1.8910748514700855,0.4091637991224762,1.3292334080321557
3.8929445972986487,1.9915016546184392,0.620391066695177,1.4768028327276144,1.885633177006881,0.4120854316670371,1.3308875439736694
3.8981840920460225,1.983350436667256,0.6220974389897539,1.4767260360169179,1.880191502543676,0.4150070642115982,1.3325416799151832
3.903423586793396,1.9751992187160732,0.6238038112843308,1.4766492393062216,1.874749828080471,0.41792869675615935,1.334195815856697
3.90866308154077,1.9670480007648903,0.6255101835789079,1.4765724425955251,1.8693081536172662,0.42085032930072047,1.335849951798211
3.9139025762881436,1.956938084781064,0.6263483571956042,1.474960782959168,1.8675703979654477,0.4232331341274638,1.339337971567741
3.9191420710355174,1.9449179533891647,0.6263398222007038,1.4718522520537254,1.8694448799663186,0.4250904485561372,1.3446144820012276
3.924381565782891,1.9328978219972652,0.6263312872058036,1.4687437211482828,1.8713193619671893,0.4269477629848106,1.3498909924347142
3.929621060530265,1.920877690605366,0.6263227522109032,1.4656351902428402,1.8731938439680602,0.42880507741348395,1.355167502868201
3.9348605552776386,1.9088575592134664,0.6263142172160028,1.4625266593373976,1.8750683259689311,0.4306623918421573,1.3604440133016877
3.9401000500250123,1.8968374278215672,0.6263056822211025,1.459418128431955,1.876942807969802,0.4325197062708307,1.3657205237351744
3.9453395447723856,1.8848172964296688,0.6262971472262021,1.4563095975265126,1.8788172899706728,0.43437702069950396,1.3709970341686606
3.9505790395197593,1.8727971650377693,0.6262886122313017,1.45320106662107,1.8806917719715435,0.43623433512817733,1.3762735446021475
3.955818534267133,1.8607770336458698,0.6262800772364014,1.4500925357156274,1.8825662539724144,0.4380916495568507,1.381550055035634
3.9610580290145068,1.8487569022539705,0.6262715422415011,1.4469840048101847,1.8844407359732853,0.4399489639855241,1.3868265654691208
3.9662975237618805,1.8364485556000358,0.62773483635858,1.44598374857303,1.8819217441745613,0.44278847405279825,1.3866117556285606
3.9715370185092542,1.8238356515815792,0.6307534138156377,1.4472113083513352,1.8747601640824487,0.4466658712639551,1.3805942619932579
3.976776513256628,1.8112227475631228,0.6337719912726952,1.44843886812964,1.8675985839903362,0.450543268475112,1.3745767683579553
3.9820160080040017,1.7986098435446662,0.6367905687297529,1.4496664279079452,1.8604370038982236,0.45442066568626893,1.3685592747226525
3.9872555027513754,1.7859969395262096,0.6398091461868105,1.45089398768625,1.853275423806111,0.4582980628974258,1.3625417810873497
3.992494997498749,1.7733840355077533,0.6428277236438682,1.452121547464555,1.8461138437139986,0.4621754601085827,1.356524287452047
3.9977344922461224,1.7607711314892978,0.6458463011009256,1.45334910724286,1.8389522636218867,0.4660528573197392,1.3505067938167448
4.002973986993497,1.7481582274708403,0.6488648785579835,1.454576667021165,1.8317906835297735,0.46993025453089643,1.3444893001814415
4.00821348174087,1.7355453234523848,0.6518834560150409,1.45580422679947,1.8246291034376616,0.473807651742053,1.3384718065461392
4.013452976488244,1.722932419433927,0.6549020334720987,1.457031786577775,1.8174675233455484,0.47768504895321023,1.332454312910836
4.018692471235617,1.711757343376521,0.6579512383516203,1.4583981539238275,1.8139726584588978,0.48091357304076515,1.3296314595944245
4.023931965982991,1.7022288122422518,0.66103551656977,1.4599234783232682,1.8146767738881775,0.4833990327448409,1.33046698470771
4.029171460730365,1.692700281107981,0.6641197947879203,1.461448802722709,1.8153808893174574,0.4858844924489171,1.3313025098209954
4.034410955477738,1.6831717499737118,0.66720407300607,1.4629741271221495,1.8160850047467372,0.4883699521529929,1.3321380349342806
4.039650450225112,1.6736432188394408,0.6702883512242201,1.4644994515215903,1.816789120176017,0.4908554118570691,1.3329735600475663
4.0448899449724856,1.6641146877051716,0.6733726294423699,1.466024775921031,1.8174932356052966,0.4933408715611449,1.3338090851608515
4.05012943971986,1.6545861565709008,0.6764569076605201,1.4675501003204718,1.8181973510345766,0.49582633126522113,1.334644610274137
4.055368934467233,1.6450576254366316,0.6795411858786699,1.4690754247199125,1.8189014664638563,0.4983117909692969,1.3354801353874224
4.060608429214607,1.6355290943023606,0.6826254640968201,1.4706007491193533,1.8196055818931363,0.5007972506733731,1.3363156605007078
4.0658479239619805,1.6260005631680914,0.6857097423149698,1.4721260735187938,1.820309697322416,0.5032827103774489,1.3371511856139933
4.071087418709355,1.6157764304516034,0.6883166976046061,1.4706252286723238,1.8189026959498338,0.5063110538782758,1.3382702969791902
4.076326913456728,1.604688657568432,0.6903310216178288,1.4653671736946963,1.814874588885053,0.5100134272615846,1.3397415013874905
4.081566408204101,1.5936008846852607,0.6923453456310514,1.4601091187170685,1.8108464818202723,0.5137158006448934,1.341212705795791
4.086805902951475,1.5825131118020874,0.6943596696442745,1.45485106373944,1.806818374755491,0.5174181740282029,1.3426839102040915
4.092045397698849,1.5714253389189161,0.6963739936574972,1.4495930087618123,1.8027902676907102,0.5211205474115117,1.344155114612392
4.097284892446223,1.5603375660357428,0.6983883176707202,1.4443349537841839,1.7987621606259288,0.5248229207948211,1.3456263190206925
4.102524387193596,1.5492497931525713,0.700402641683943,1.439076898806556,1.794734053561148,0.5285252941781299,1.3470975234289928
4.10776388194097,1.5381620202693982,0.7024169656971659,1.4338188438289277,1.7907059464963666,0.5322276675614394,1.3485687278372935
4.113003376688344,1.5270742473862267,0.7044312897103886,1.4285607888513,1.7866778394315859,0.5359300409447482,1.3500399322455938
4.118242871435718,1.5159864745030536,0.7064456137236116,1.4233027338736715,1.7826497323668045,0.5396324143280576,1.3515111366538943
4.123482366183091,1.5061747933766012,0.7081798051843196,1.4199928329372966,1.7769058699471023,0.543040847271129,1.3506184626311821
4.128721860930465,1.4980820829106698,0.7095366416184047,1.4193072100917858,1.7688507841375338,0.5460533251505868,1.3465415053102225
4.1339613556778385,1.4899893724447395,0.7108934780524896,1.4186215872462755,1.760795698327967,0.549065803030044,1.3424645479892634
4.139200850425212,1.4818966619788094,0.7122503144865745,1.417935964400765,1.7527406125183997,0.5520782809095013,1.3383875906683043
4.144440345172586,1.4738039515128778,0.7136071509206596,1.4172503415552542,1.7446855267088313,0.5550907587889591,1.3343106333473447
4.149679839919959,1.4657112410469475,0.7149639873547445,1.4165647187097439,1.736630440899264,0.5581032366684163,1.3302336760263855
4.154919334667333,1.4576185305810159,0.7163208237888298,1.415879095864233,1.7285753550896956,0.5611157145478741,1.3261567187054257
4.160158829414707,1.4495258201150858,0.7176776602229147,1.4151934730187228,1.7205202692801285,0.5641281924273315,1.3220797613844668
4.165398324162081,1.4414331096491542,0.7190344966569998,1.414507850173212,1.71246518347056,0.5671406703067892,1.318002804063507
4.170637818909454,1.4333403991832239,0.7203913330910847,1.4138222273277015,1.7044100976609928,0.5701531481862465,1.3139258467425479
4.175877313656828,1.4247755956074883,0.7225107481878088,1.4127590311681095,1.6987836283953952,0.573408180998693,1.3116599556995452
4.181116808404202,1.4155201372970407,0.7257457876243191,1.4111434592342134,1.6967101351848672,0.5770180626945851,1.3120435875446654
4.186356303151575,1.4062646789865934,0.7289808270608293,1.4095278873003172,1.694636641974339,0.5806279443904774,1.3124272193897857
4.191595797898949,1.3970092206761442,0.7322158664973403,1.4079123153664208,1.6925631487638106,0.5842378260863702,1.312810851234906
4.196835292646322,1.3877537623656968,0.7354509059338505,1.4062967434325246,1.6904896555532827,0.5878477077822625,1.3131944830800262
4.2020747873936966,1.3784983040552476,0.7386859453703614,1.4046811714986283,1.6884161623427543,0.5914575894781553,1.3135781149251464
4.20731428214107,1.3692428457448003,0.7419209848068717,1.403065599564732,1.6863426691322263,0.5950674711740475,1.3139617467702664
4.212553776888444,1.359987387434351,0.7451560242433826,1.4014500276308357,1.684269175921698,0.5986773528699403,1.3143453786153867
4.217793271635817,1.3507319291239035,0.7483910636798928,1.3998344556969395,1.6821956827111697,0.6022872345658326,1.314729010460507
4.2230327663831915,1.3414764708134546,0.7516261031164038,1.3982188837630432,1.6801221895006413,0.6058971162617254,1.3151126423056272
4.228272261130565,1.3322907333054606,0.7545521790611386,1.3967090419306392,1.6762632589570858,0.6088774853828308,1.3156381397296009
4.233511755877939,1.3232159152559142,0.7569867221780492,1.3953674070778816,1.6695638599291653,0.6108563572258663,1.31638933239266
4.238751250625312,1.3141410972063694,0.7594212652949592,1.3940257722251246,1.662864460901246,0.6128352290689013,1.3171405250557189
4.2439907453726855,1.3050662791568246,0.7618558084118694,1.3926841373723673,1.6561650618733268,0.6148141009119363,1.3178917177187779
4.24923024012006,1.2959914611072783,0.76429035152878,1.3913425025196098,1.6494656628454063,0.6167929727549718,1.318642910381837
4.254469734867433,1.2869166430577335,0.76672489464569,1.3900008676668525,1.642766263817487,0.6187718445980068,1.319394103044896
4.259709229614807,1.277841825008187,0.7691594377626007,1.388659232814095,1.6360668647895666,0.6207507164410423,1.320145295707955
4.26494872436218,1.2687670069586423,0.7715939808795108,1.387317597961338,1.6293674657616473,0.6227295882840773,1.320896488371014
4.270188219109555,1.259692188909096,0.7740285239964213,1.3859759631085804,1.6226680667337268,0.6247084601271128,1.3216476810340732
4.275427713856928,1.2506173708595512,0.7764630671133315,1.384634328255823,1.6159686677058076,0.6266873319701478,1.322398873697132
4.280667208604302,1.241378299341636,0.7783471184358425,1.381274424825062,1.6093553561467182,0.6298871785406354,1.320256215130261
4.285906703351675,1.231854596813467,0.7792772353475105,1.3744171107762546,1.6028912235575905,0.6352028237826656,1.3130988691581018
4.2911461980990495,1.2223308942852966,0.7802073522591786,1.3675597967274462,1.5964270909684617,0.6405184690246967,1.3059415231859415
4.296385692846423,1.2128071917571277,0.7811374691708466,1.360702482678639,1.5899629583793338,0.6458341142667269,1.2987841772137823
4.301625187593796,1.2032834892289588,0.7820675860825146,1.3538451686298316,1.583498825790206,0.651149759508757,1.2916268312416233
4.30686468234117,1.193759786700788,0.7829977029941827,1.3469878545810232,1.5770346932010773,0.6564654047507881,1.2844694852694627
4.3121041770885435,1.1842360841726192,0.7839278199058507,1.3401305405322161,1.5705705606119496,0.6617810499928183,1.2773121392973037
4.317343671835918,1.1747123816444487,0.7848579368175188,1.3332732264834077,1.5641064280228207,0.6670966952348494,1.2701547933251434
4.322583166583291,1.1651886791162798,0.7857880537291868,1.3264159124346004,1.557642295433693,0.6724123404768796,1.2629974473529841
4.327822661330665,1.1556649765881093,0.7867181706408549,1.319558598385792,1.5511781628445642,0.6777279857189107,1.2558401013808238
4.3330621560780385,1.1477444676896162,0.7882944447319471,1.3147577592776818,1.5451217347064976,0.6827938188288212,1.250751180765941
4.338301650825413,1.1428560858733365,0.7910927987058641,1.313846340166108,1.5398363997693498,0.6873871811671147,1.2495742820224294
4.343541145572786,1.1379677040570577,0.7938911526797806,1.3129349210545342,1.534551064832203,0.6919805435054075,1.2483973832789181
4.348780640320159,1.133079322240779,0.7966895066536971,1.3120235019429607,1.529265729895056,0.6965739058437003,1.2472204845354067
4.354020135067533,1.1281909404244992,0.799487860627614,1.311112082831387,1.5239803949579083,0.7011672681819938,1.2460435857918952
4.359259629814907,1.1233025586082201,0.8022862146015305,1.3102006637198134,1.5186950600207614,0.7057606305202866,1.2448666870483838
4.364499124562281,1.1184141767919404,0.8050845685754474,1.3092892446082396,1.5134097250836136,0.7103539928585801,1.2436897883048723
4.369738619309654,1.1135257949756616,0.8078829225493639,1.3083778254966658,1.5081243901464667,0.7149473551968729,1.2425128895613609
4.374978114057028,1.108637413159382,0.8106812765232809,1.307466406385092,1.502839055209319,0.7195407175351665,1.2413359908178494
4.380217608804402,1.103749031343103,0.8134796304971974,1.3065549872735185,1.497553720272172,0.7241340798734592,1.240159092074338
4.385457103551776,1.097911075642586,0.8159481129826276,1.3049494101947918,1.4922281428803732,0.7286610670578428,1.2377170652133318
4.390696598299149,1.0901082324431481,0.8177340152341885,1.3019074600917264,1.4868192945631817,0.733050708731443,1.2326571963245863
4.395936093046523,1.082305389243709,0.8195199174857498,1.2988655099886601,1.4814104462459894,0.7374403504050437,1.22759732743584
4.4011755877938965,1.074502546044271,0.8213058197373108,1.2958235598855947,1.4760015979287981,0.7418299920786438,1.2225374585470947
4.40641508254127,1.066699702844833,0.8230917219888717,1.292781609782529,1.4705927496116067,0.7462196337522439,1.2174775896583494
4.411654577288644,1.0588968596453938,0.824877624240433,1.289739659679463,1.4651839012944143,0.7506092754258447,1.2124177207696032
4.416894072036017,1.051094016445956,0.8266635264919939,1.2866977095763974,1.4597750529772229,0.7549989170994448,1.2073578518808579
4.422133566783391,1.0432911732465167,0.8284494287435552,1.2836557594733313,1.4543662046600307,0.7593885587730456,1.2022979829921117
4.427373061530765,1.0354883300470787,0.8302353309951161,1.2806138093702657,1.4489573563428393,0.7637782004466456,1.1972381141033663
4.432612556278139,1.0276854868476395,0.8320212332466774,1.2775718592671996,1.443548508025647,0.7681678421202464,1.1921782452146201
4.437852051025512,1.020038305493937,0.8339443585117918,1.2738507973304856,1.4384661093556514,0.7723950018745517,1.1887681206475693
4.443091545772886,1.0127445530850587,0.836179047504401,1.268587817541963,1.4341249119337964,0.776253247762918,1.189103727040431
4.44833104052026,1.0054508006761818,0.8384137364970097,1.263324837753441,1.429783714511942,0.7801114936512836,1.1894393334332927
4.453570535267633,0.9981570482673048,0.8406484254896184,1.2580618579649192,1.425442517090088,0.7839697395396493,1.1897749398261541
4.458810030015007,0.9908632958584266,0.8428831144822275,1.2527988781763963,1.421101319668233,0.7878279854280156,1.1901105462190158
4.46404952476238,0.9835695434495496,0.8451178034748362,1.2475358983878746,1.4167601222463786,0.7916862313163813,1.1904461526118775
4.4692890195097545,0.9762757910406714,0.8473524924674453,1.242272918599352,1.4124189248245238,0.7955444772047475,1.1907817590047391
4.474528514257128,0.9689820386317944,0.849587181460054,1.23700993881083,1.4080777274026695,0.7994027230931132,1.1911173653976008
4.479768009004502,0.9616882862229162,0.8518218704526631,1.2317469590223074,1.4037365299808144,0.8032609689814795,1.1914529717904625
4.485007503751875,0.9543945338140394,0.8540565594452718,1.2264839792337854,1.3993953325589603,0.8071192148698452,1.1917885781833242
4.4902469984992495,0.948406355937481,0.8562441907962515,1.2217960194039197,1.394218154903465,0.8113070195506857,1.1897508025451606
4.495486493246623,0.9456821143917226,0.8583141780431573,1.218545609470697,1.38695102666387,0.8163187212127111,1.1817795718294364
4.500725987993997,0.9429578728459636,0.8603841652900635,1.2152951995374737,1.379683898424274,0.8213304228747373,1.173808341113711
4.50596548274137,0.9402336313002051,0.8624541525369693,1.2120447896042508,1.3724167701846792,0.8263421245367627,1.1658371103979868
4.5112049774887435,0.9375093897544466,0.8645241397838751,1.208794379671028,1.3651496419450846,0.8313538261987881,1.1578658796822625
4.516444472236118,0.9347851482086876,0.8665941270307813,1.2055439697378048,1.3578825137054886,0.8363655278608142,1.1498946489665371
4.521683966983491,0.9320609066629292,0.8686641142776871,1.2022935598045819,1.3506153854658938,0.8413772295228396,1.141923418250813
4.526923461730865,0.9293366651171703,0.8707341015245933,1.1990431498713585,1.3433482572262978,0.8463889311848658,1.1339521875350873
4.532162956478238,0.9266124235714117,0.8728040887714991,1.1957927399381358,1.336081128986703,0.8514006328468912,1.125980956819363
4.537402451225613,0.9238881820256528,0.8748740760184053,1.1925423300049125,1.328814000747107,0.8564123345089174,1.1180097261036377
4.542641945972986,0.9204962563233573,0.8773257799686182,1.1891888351433617,1.3224264490670925,0.8609349261230929,1.1104909073575162
4.54788144072036,0.9152587508298777,0.8808326065043884,1.1855503979799222,1.3184701797640312,0.8641055437370798,1.104222623583975
4.553120935467733,0.910021245336399,0.884339433040158,1.1819119608164832,1.3145139104609704,0.8672761613510661,1.097954339810435
4.5583604302151075,0.9047837398429195,0.8878462595759283,1.1782735236530437,1.3105576411579092,0.8704467789650531,1.0916860560368937
4.563599924962481,0.8995462343494407,0.891353086111698,1.174635086489605,1.3066013718548486,0.8736173965790395,1.0854177722633538
4.568839419709854,0.894308728855962,0.8948599126474677,1.170996649326166,1.3026451025517878,0.8767880141930259,1.0791494884898136
4.574078914457228,0.8890712233624825,0.898366739183238,1.1673582121627266,1.2986888332487265,0.8799586318070127,1.0728812047162726
4.5793184092046015,0.8838337178690038,0.9018735657190076,1.1637197749992876,1.294732563945666,0.8831292494209991,1.0666129209427324
4.584557903951976,0.8785962123755242,0.9053803922547778,1.160081337835848,1.2907762946426045,0.8862998670349861,1.0603446371691914
4.589797398699349,0.8733587068820455,0.9088872187905475,1.1564429006724093,1.2868200253395439,0.8894704846489725,1.0540763533956512
4.595036893446723,0.8684459445567639,0.9120550078223351,1.1523477512968243,1.2822852832233405,0.8924404121602275,1.0474142899826533
4.6002763881940965,0.8645306076766627,0.9141814673776039,1.1468498429839356,1.2759738031810588,0.8947939343559483,1.039542760534181
4.605515882941471,0.8606152707965609,0.9163079269328731,1.1413519346710457,1.2696623231387762,0.8971474565516696,1.0316712310857075
4.610755377688844,0.8566999339164596,0.9184343864881419,1.135854026358157,1.2633508430964946,0.8995009787473904,1.0237997016372353
4.615994872436217,0.8527845970363583,0.9205608460434107,1.1303561180452681,1.257039363054213,0.9018545009431114,1.0159281721887632
4.621234367183591,0.8488692601562564,0.9226873055986798,1.1248582097323785,1.2507278830119302,0.9042080231388325,1.0080566427402897
4.626473861930965,0.8449539232761553,0.9248137651539486,1.1193603014194897,1.2444164029696485,0.9065615453345535,1.0001851132918176
4.631713356678339,0.8410385863960533,0.9269402247092178,1.1138623931066,1.2381049229273657,0.9089150675302747,0.992313583843344
4.636952851425712,0.8371232495159521,0.9290666842644866,1.1083644847937113,1.231793442885084,0.9112685897259956,0.9844420543948718
4.642192346173086,0.8332079126358503,0.9311931438197558,1.1028665764808214,1.2254819628428013,0.9136221119217168,0.9765705249463983
4.64743184092046,0.8291500858369856,0.9334344363436,1.098069117593121,1.219039122019149,0.9166035047919288,0.9702051824281327
4.652671335667834,0.8246030436503655,0.9360699887262206,1.0956765350652355,1.2121452758461229,0.9217405869778963,0.9690110817035803
4.657910830415207,0.8200560014637461,0.9387055411088407,1.0932839525373506,1.2052514296730976,0.9268776691638629,0.9678169809790282
4.663150325162581,0.8155089592771261,0.9413410934914613,1.0908913700094651,1.1983575835000715,0.9320147513498305,0.9666228802544758
4.6683898199099545,0.8109619170905067,0.9439766458740815,1.0884987874815801,1.1914637373270462,0.9371518335357971,0.9654287795299238
4.673629314657328,0.8064148749038874,0.9466121982567016,1.0861062049536951,1.1845698911540212,0.9422889157217638,0.9642346788053716
4.678868809404702,0.8018678327172672,0.9492477506393222,1.0837136224258097,1.1776760449809949,0.9474259979077313,0.9630405780808193
4.684108304152075,0.797320790530648,0.9518833030219424,1.0813210398979245,1.1707821988079699,0.952563080093698,0.9618464773562672
4.689347798899449,0.7927737483440278,0.9545188554045629,1.078928457370039,1.1638883526349435,0.9577001622796654,0.9606523766317149
4.694587293646823,0.7882267061574085,0.9571544077871831,1.076535874842154,1.1569945064619185,0.962837244465632,0.9594582759071627
4.699826788394197,0.7842305718838445,0.9595768465758168,1.0743046097261495,1.1505333968821931,0.9676428298200624,0.957915355423703
4.70506628314157,0.7823641669814848,0.9611754193974522,1.07269697411705,1.145745183644863,0.9711668969355012,0.9550239487991016
4.710305777888944,0.7804977620791249,0.9627739922190879,1.0710893385079505,1.1409569704075324,0.9746909640509406,0.9521325421744996
4.715545272636318,0.7786313571767653,0.9643725650407232,1.069481702898851,1.1361687571702024,0.9782150311663794,0.9492411355498982
4.720784767383692,0.7767649522744055,0.9659711378623589,1.0678740672897515,1.1313805439328717,0.9817390982818188,0.9463497289252962
4.726024262131065,0.7748985473720459,0.9675697106839943,1.066266431680652,1.1265923306955417,0.9852631653972577,0.9434583223006948
4.731263756878438,0.7730321424696862,0.9691682835056298,1.0646587960715528,1.1218041174582118,0.9887872325126965,0.9405669156760934
4.7365032516258125,0.7711657375673263,0.9707668563272654,1.063051160462453,1.117015904220881,0.9923112996281359,0.9376755090514914
4.741742746373186,0.7692993326649668,0.9723654291489008,1.0614435248533538,1.1122276909835511,0.9958353667435746,0.93478410242689
4.74698224112056,0.7674329277626069,0.9739640019705365,1.059835889244254,1.1074394777462202,0.999359433859014,0.9318926958022882
4.752221735867933,0.7654018776300018,0.9757430181188467,1.0575488903941441,1.1023754591785373,1.0028445879844772,0.9280629378942123
4.7574612306153075,0.7626477234456422,0.9783145218505268,1.0522782016341874,1.096100133416735,1.0061588404647774,0.9201120425924958
