# composition,1.0CaCl2
# source,Bu, 2021
# temperature_K,1100
# raw_file,CaCl2_Bu_2021_1100.0_AP.csv
# savgol,True
# grid_points,2000
r (A),Ca-Ca,Ca-Cl,Cl-Cl
1.4264046489164584,0.01914912862801562,0.0,0.0
1.431374699957979,0.019086479493199006,0.0,0.0
1.4363447509994998,0.019023830358382395,0.0,0.0
1.4413148020410205,0.01896118122356578,0.0,0.0
1.4462848530825412,0.01889853208874917,0.0,0.0
1.451254904124062,0.018835882953932553,0.0,0.0
1.4562249551655828,0.018773233819115942,0.0,0.0
1.4611950062071035,0.018710584684299328,0.0,0.0
1.4661650572486242,0.018647935549482714,0.0,0.0
1.4711351082901452,0.0185852864146661,0.0,0.0
1.4761051593316659,0.018522637279849485,0.0,0.0
1.4810752103731866,0.018459988145032875,0.0,0.0
1.4860452614147073,0.01839733901021626,0.0,0.0
1.4910153124562282,0.018334689875399646,0.0,0.0
1.495985363497749,0.018272040740583032,0.0,0.0
1.5009554145392696,0.01820939160576642,0.0,0.0
1.5059254655807903,0.018146742470949807,0.0,0.0
1.5108955166223113,0.018084093336133193,0.0,0.0
1.515865567663832,0.01802144420131658,0.0,0.0
1.5208356187053527,0.01795879506649997,0.0,0.0
1.5258056697468734,0.0179043039602596,0.0,0.0
1.5307757207883943,0.017895841286306693,0.0,0.0
1.535745771829915,0.01788737861235378,0.0,0.0
1.5407158228714357,0.01787891593840087,0.0,0.0
1.5456858739129564,0.01787045326444796,0.0,0.0
1.5506559249544773,0.01786199059049505,0.0,0.0
1.555625975995998,0.01785352791654214,0.0,0.0
1.5605960270375188,0.01784506524258923,0.0,0.0
1.5655660780790395,0.01783660256863632,0.0,0.0
1.5705361291205604,0.017828139894683407,0.0,0.0
1.575506180162081,0.017819677220730495,0.0,0.0
1.5804762312036018,0.017811214546777587,0.0,0.0
1.5854462822451225,0.017802751872824676,0.0,0.0
1.5904163332866434,0.017794289198871764,0.0,0.0
