# composition,0.345NaF-0.065MgF2-0.59KF
# source,Solano, 2021
# temperature_K,1073
# raw_file,0.345NaF-0.065MgF2-0.59KF_Solano_2021_1073.0_AP.csv
# savgol,True
# grid_points,2000
r (A),F-F,K-F,Mg-F,Mg-Mg,Na-F
3.527241306348174,1.503551086204772,0.6211410792784186,0.21982884517996104,3.9015674703391747,0.4100947393405922
3.5302053746728363,1.5041369382718122,0.6194042220489536,0.2210395774811168,3.8986434791663838,0.4101868802951364
3.5331694429974987,1.5047227903388525,0.6176673648194886,0.2222503097822726,3.895719487993593,0.4102790212496805
3.536133511322161,1.5053086424058926,0.6159305075900235,0.22346104208342837,3.8927954968208014,0.4103711622042247
3.5390975796468234,1.5058944944729327,0.6141936503605586,0.22467177438458416,3.8898715056480104,0.4104633031587689
3.5420616479714857,1.506480346539973,0.6124567931310936,0.22596017863622028,3.886579409795111,0.4105554441133131
3.545025716296148,1.507066198607013,0.6107199359016285,0.22776706300214353,3.880190944820477,0.41064758506785726
3.5479897846208104,1.5076520506740532,0.6089830786721635,0.2295739473680668,3.8738024798458435,0.4107397260224014
3.5509538529454727,1.5082379027410935,0.6072462214426986,0.23138083173399007,3.8674140148712097,0.41083186697694557
3.553917921270135,1.5088237548081336,0.6055093642132335,0.23318771609991332,3.861025549896576,0.41092400793148975
3.5568819895947974,1.509409606875174,0.6041308842542644,0.2349946004658366,3.8546370849219427,0.41101614888603394
3.5598460579194597,1.509995458942214,0.6028931239410038,0.23680148483175983,3.848248619947309,0.4111082898405781
3.562810126244122,1.510581311009254,0.6016553636277432,0.2386083691976831,3.841860154972675,0.41120043079512225
3.5657741945687844,1.5111671630762944,0.6004176033144826,0.24041525356360638,3.8354716899980414,0.41129257174966644
3.5687382628934468,1.5115614836412847,0.599179843001222,0.24222213792952962,3.829083225023408,0.4113847127042106
3.571702331218109,1.511521034592729,0.5979420826879613,0.2440290222954529,3.8226947600487744,0.4114768536587548
3.5746663995427714,1.5114805855441735,0.5967043223747007,0.24583590666137614,3.8163062950741407,0.41161317920611035
3.5776304678674338,1.511440136495618,0.5954665620614401,0.2476427910272994,3.809917830099507,0.4121485182149318
3.580594536192096,1.5113996874470623,0.5942288017481794,0.2494496753932227,3.803529365124873,0.41268385722375334
3.5835586045167585,1.5113592383985068,0.5929910414349188,0.25125655975914596,3.79714090015024,0.41321919623257486
3.586522672841421,1.5113187893499511,0.5917532811216581,0.2530634441250692,3.790752435175606,0.4137545352413964
3.589486741166083,1.5112783403013956,0.5905155208083975,0.25487032849099245,3.7843639702009724,0.41428987425021785
3.5924508094907455,1.51123789125284,0.5892777604951369,0.2566772128569157,3.779202473347997,0.41482521325903937
3.595414877815408,1.5111974422042844,0.5880400001818763,0.258484097222839,3.7749135492535166,0.4153605522678609
3.59837894614007,1.5111569931557287,0.5868022398686157,0.26029098158876224,3.770624625159036,0.4158958912766824
3.6013430144647325,1.5111165441071732,0.5855644795553551,0.2620978659546855,3.7663357010645555,0.4164312302855039
3.604307082789395,1.5110760950586175,0.5843267192420945,0.2639047503206088,3.7620467769700747,0.4169665692943254
3.607271151114057,1.511035646010062,0.5830889589288338,0.26571163468653203,3.757757852875594,0.41750190830314693
3.6102352194387195,1.5109951969615063,0.5818511986155732,0.2675185190524553,3.7534689287811136,0.41803724731196845
3.613199287763382,1.5109547479129508,0.5806134383023126,0.2693254034183786,3.749180004686633,0.4185725863207899
3.616163356088044,1.5109142988643953,0.579375677989052,0.2714360390749107,3.7448910805921525,0.41910792532961144
3.6191274244127065,1.5108738498158396,0.5781379176757913,0.27359490194699826,3.7406021564976717,0.41964326433843296
3.622091492737369,1.5108334007672841,0.5769001573625306,0.27575376481908587,3.7363132324031914,0.4201786033472545
3.625055561062031,1.5107929517187284,0.57566239704927,0.2779126276911734,3.7320243083087106,0.42071394235607595
3.628019629386693,1.510752502670173,0.574603719023745,0.2800714905632607,3.7277353842142307,0.4212492813648974
3.6309836977113554,1.5107120536216172,0.5737632617684437,0.28223035343534825,3.72344646011975,0.4217846203737189
3.6339477660360178,1.5106716045730617,0.5729228045131425,0.28438921630743585,3.7191575360252696,0.4223199593825404
3.63691183436068,1.510631155524506,0.5720823472578412,0.2865480791795234,3.7148686119307888,0.42285529839136193
3.6398759026853424,1.5105731187275515,0.5712418900025401,0.288706942051611,3.7105796878363084,0.42339063740018346
3.642839971010005,1.5100759333167793,0.5704014327472389,0.29086580492369857,3.7062907637418276,0.4239259764090049
3.645804039334667,1.509578747906007,0.5695609754919376,0.2930246677957862,3.7020018396473473,0.42446131541782645
3.6487681076593295,1.5090815624952347,0.5687205182366364,0.29518353066787373,3.6977129155528665,0.42511630189290106
3.651732175983992,1.5085843770844625,0.5678800609813351,0.29734239353996134,3.6944405374491005,0.4257953808176757
3.654696244308654,1.5080871916736902,0.5670396037260339,0.2995012564120489,3.691500950552913,0.42647445974245035
3.6576603126333165,1.507590006262918,0.5661991464707328,0.3016601192841365,3.6885613636567247,0.427153538667225
3.660624380957979,1.5070928208521457,0.5653586892154315,0.30381898215622405,3.6856217767605366,0.42783261759199964
3.663588449282641,1.5065956354413734,0.5645182319601303,0.30597784502831166,3.682682189864349,0.42851169651677434
3.6665525176073035,1.5060984500306012,0.563677774704829,0.3081367079003992,3.679742602968161,0.429190775441549
3.669516585931966,1.505601264619829,0.5628373174495278,0.3102955707724868,3.6768030160719727,0.42986985436632363
3.672480654256628,1.5051040792090566,0.5619968601942266,0.31245443364457437,3.673863429175785,0.4305489332910983
3.6754447225812905,1.5046068937982844,0.5611564029389254,0.314613296516662,3.670923842279597,0.4312280122158729
3.678408790905953,1.5041097083875121,0.5603159456836242,0.31677215938874953,3.667984255383409,0.43190709114064757
3.681372859230615,1.5036125229767399,0.559475488428323,0.31893102226083714,3.665044668487221,0.4325861700654222
3.6843369275552775,1.5031153375659676,0.5586350311730217,0.3210898851329247,3.662105081591033,0.4332652489901969
3.68730099587994,1.5026181521551953,0.5577945739177205,0.3230884803574602,3.6591654946948453,0.43394432791497156
3.690265064204602,1.5021209667444229,0.5569541166624192,0.3249782915963416,3.656225907798657,0.4346234068397462
3.6932291325292645,1.5016237813336506,0.5561136594071181,0.32686810283522305,3.653286320902469,0.43530248576452085
3.696193200853927,1.5011265959228783,0.5552732021518169,0.3287579140741045,3.6503467340062814,0.4359815646892955
3.6991572691785892,1.500629410512106,0.5545181010013596,0.3306477253129859,3.6474071471100933,0.43666064361407014
3.7021213375032516,1.5001322251013338,0.5541429556388292,0.3325375365518673,3.644467560213905,0.43733972253884484
3.705085405827914,1.4996350396905616,0.5537678102762988,0.33442734779074873,3.6415279733177175,0.4380188014636195
3.7080494741525762,1.4991378542797893,0.5533926649137685,0.33631715902963016,3.6405871163413592,0.43869788038839413
3.7110135424772386,1.498640668869017,0.5530175195512382,0.3382069702685116,3.6396926426021103,0.4393769593131688
3.713977610801901,1.497792351276244,0.5526423741887079,0.34009678150739303,3.6387981688628614,0.4400560382379434
3.7169416791265633,1.4968398602721509,0.5522672288261775,0.34198659274627446,3.6379036951236126,0.44073511716271807
3.7199057474512256,1.4958873692680577,0.5518920834636472,0.34387640398515584,3.6370092213843637,0.4416084068430904
3.722869815775888,1.4949348782639642,0.5515169381011168,0.3457662152240373,3.6361147476451148,0.44263117157543086
3.7258338841005503,1.493982387259871,0.5511417927385864,0.3476560264629187,3.635220273905866,0.4436539363077713
3.7287979524252126,1.4930298962557778,0.5507666473760561,0.34954583770180014,3.6343258001666165,0.44467670104011175
3.731762020749875,1.4920774052516843,0.5503915020135257,0.3514356489406816,3.6334313264273677,0.44569946577245223
3.7347260890745373,1.491124914247591,0.5500163566509954,0.353325460179563,3.6325368526881188,0.4467222305047927
3.7376901573991996,1.4901724232434979,0.549641211288465,0.3552152714184444,3.63164237894887,0.4477449952371332
3.740654225723862,1.4892199322394044,0.5492660659259346,0.3571050826573258,3.630747905209621,0.44876775996947366
3.7436182940485243,1.4882674412353112,0.5488909205634044,0.35899489389620726,3.629853431470372,0.4497905247018141
3.7465823623731866,1.487314950231218,0.548515775200874,0.3608847051350887,3.628958957731123,0.45081328943415455
3.749546430697849,1.4863624592271245,0.5481406298383437,0.3627745163739701,3.6280644839918743,0.451836054166495
3.7525104990225113,1.4854099682230313,0.5477654844758133,0.36466432761285156,3.6271700102526254,0.4528588188988355
3.7554745673471737,1.484457477218938,0.5473903391132829,0.36655413885173294,3.6262755365133765,0.453881583631176
3.758438635671836,1.4835049862148446,0.5470151937507526,0.3683959938202612,3.6253810627741276,0.45490434836351645
3.7614027039964983,1.4825524952107514,0.5466400483882222,0.3701397615952867,3.6244865890348787,0.4559271130958569
3.7643667723211607,1.4816000042066582,0.5462649030256919,0.37188352937031227,3.6234921348118023,0.45694987782819735
3.767330840645823,1.4806475132025647,0.5458897576631615,0.3736272971453378,3.6217798315037752,0.4579726425605378
3.7702949089704854,1.4796950221984715,0.5455146123006311,0.3753710649203634,3.6200675281957486,0.4589954072928783
3.7732589772951477,1.4787425311943783,0.5456124829130411,0.3771148326953889,3.6183552248877215,0.4600181720252188
3.77622304561981,1.4777900401902848,0.5457536560461824,0.3788586004704144,3.616642921579695,0.4610409367575592
3.7791871139444724,1.4768375491861916,0.5458948291793237,0.38060236824543997,3.614930618271668,0.46206370148989967
3.7821511822691347,1.4758850581820984,0.5460360023124651,0.3823461360204655,3.613218314963641,0.46308646622224015
3.785115250593797,1.4747602244083655,0.5461771754456064,0.38408990379549107,3.611506011655614,0.4641092309545806
3.7880793189184594,1.4734657120693422,0.5463183485787477,0.3858336715705166,3.6097937083475875,0.4651319956869211
3.7910433872431217,1.4721711997303188,0.546459521711889,0.3875774393455421,3.6080814050395604,0.4661890571267383
3.794007455567784,1.4708766873912955,0.5466006948450304,0.38932120712056767,3.606369101731534,0.4673269980785848
3.796971523892446,1.4695821750522724,0.5467418679781717,0.39106497489559294,3.604656798423507,0.4684649390304312
3.7999355922171083,1.468287662713249,0.546883041111313,0.3928087426706185,3.6029444951154805,0.46960287998227773
3.8028996605417706,1.4669931503742257,0.5470242142444544,0.39455251044564404,3.6012321918074535,0.4707408209341242
3.805863728866433,1.4656986380352024,0.5471653873775957,0.3962962782206696,3.599519888499427,0.4718787618859708
3.8088277971910953,1.464404125696179,0.547306560510737,0.39804004599569515,3.5978075851913998,0.47301670283781727
3.8117918655157577,1.4631096133571557,0.5474477336438783,0.39978381377072064,3.596095281883373,0.4741546437896638
3.81475593384042,1.4618151010181324,0.5475889067770197,0.4015275815457462,3.594382978575346,0.47529258474151037
3.8177200021650823,1.460520588679109,0.5477300799101609,0.40327134932077174,3.5926706752673194,0.47643052569335687
3.8206840704897447,1.4592260763400857,0.5478712530433022,0.4050151170957973,3.5909583719592924,0.4775684666452034
3.823648138814407,1.4579315640010624,0.5480124261764435,0.40675888487082285,3.5892460686512657,0.47870640759704997
3.8266122071390694,1.456637051662039,0.5481535993095848,0.4085026526458484,3.5875337653432386,0.47984434854889646
3.8295762754637317,1.4553425393230157,0.5482947724427262,0.4102607818627216,3.585821462035212,0.480982289500743
3.832540343788394,1.4540480269839924,0.5484359455758675,0.4122397394817326,3.584109158727185,0.4821202304525895
3.8355044121130564,1.452753514644969,0.5485771187090088,0.41421869710074366,3.5778674204472005,0.48325817140443605
3.8384684804377187,1.4514590023059457,0.5487182918421502,0.4161976547197547,3.571427125097203,0.4843961123562826
3.841432548762381,1.4501644899669224,0.5488594649752915,0.41817661233876574,3.5649868297472054,0.4855340533081291
3.8443966170870434,1.448869977627899,0.5488967688879087,0.42015556995777675,3.558546534397208,0.48667199425997565
3.8473606854117057,1.4475754652888757,0.5488778540345193,0.4221345275767878,3.5521062390472102,0.48780993521182214
3.850324753736368,1.4462809529498526,0.5488589391811298,0.42411348519579883,3.545665943697213,0.4889478761636687
3.8532888220610304,1.4449864406108293,0.5488400243277405,0.4260924428148099,3.539225648347215,0.49008581711551524
3.8562528903856927,1.4436328393263864,0.548821109474351,0.4280714004338209,3.5327853529972177,0.49122375806736174
3.859216958710355,1.4420885725084773,0.5488021946209616,0.430050358052832,3.52634505764722,0.4923616990192083
3.8621810270350174,1.4405443056905682,0.5487832797675722,0.432029315671843,3.5199047622972226,0.49350550764604995
3.8651450953596798,1.439000038872659,0.5487643649141828,0.43400827329085406,3.513464466947225,0.49483602320259895
3.868109163684342,1.4374557720547498,0.5487454500607934,0.4359872309098651,3.5070241715972275,0.4961665387591479
3.8710732320090044,1.4359115052368407,0.548726535207404,0.43796618852887614,3.50058387624723,0.49749705431569685
3.8740373003336668,1.4343672384189317,0.5487076203540145,0.43994514614788716,3.4941435808972323,0.4988275698722458
3.877001368658329,1.4328229716010223,0.5486887055006252,0.4419241037668982,3.4877032855472345,0.5001580854287948
3.8799654369829915,1.4312787047831133,0.5486697906472358,0.44390306138590924,3.46651281363259,0.5014886009853438
3.882929505307654,1.4297344379652042,0.5486508757938463,0.4458820190049203,3.440025642783359,0.5028191165418927
3.885893573632316,1.428190171147295,0.548631960940457,0.4478609766239313,3.4135384719341273,0.5041496320984417
3.8888576419569785,1.4266459043293858,0.5486130460870675,0.4498399342429424,3.387051301084896,0.5054801476549906
3.891821710281641,1.4251016375114767,0.5485941312336781,0.4518188918619534,3.360564130235665,0.5068106632115396
3.894785778606303,1.4235573706935676,0.5485752163802887,0.45379784948096447,3.3340769593864334,0.5081411787680886
3.8977498469309655,1.4220131038756585,0.5485563015268993,0.4557768070999755,3.3075897885372023,0.5094716943246376
3.900713915255628,1.4204688370577492,0.5485373866735099,0.45775576471898655,3.2811026176879707,0.5108022098811865
3.90367798358029,1.41892457023984,0.5485184718201205,0.4597398794761741,3.2485532019553642,0.5121327254377355
3.9066420519049525,1.417380303421931,0.548499556966731,0.46172533422094947,3.2144286232894688,0.5134632409942844
3.909606120229615,1.415836036604022,0.5485123721269807,0.46371078896572476,3.180304044623573,0.5147937565508334
3.912570188554277,1.4142917697861126,0.5486099069737438,0.4656962437105001,3.146179465957678,0.5161242721073823
3.9155342568789395,1.4127475029682035,0.5487074418205069,0.4676816984552754,3.112054887291782,0.5174547876639313
3.918498325203602,1.4112032361502944,0.54880497666727,0.46966715320005076,3.077930308625887,0.5187853032204803
3.921462393528264,1.4096589693323853,0.5489025115140331,0.4716526079448261,3.043805729959991,0.5201158187770293
3.9244264618529265,1.4081147025144762,0.5490000463607961,0.4736380626896014,3.014086587417273,0.5214463343335782
3.927390530177589,1.406570435696567,0.5490975812075592,0.47562351743437675,2.985962518160673,0.5227768498901272
3.930354598502251,1.404820412134297,0.5491951160543224,0.4776089721791521,2.957838448904073,0.5241073654466761
3.9333186668269136,1.4030638677900353,0.5492926509010855,0.4795944269239274,2.929714379647473,0.5254378810032251
3.936282735151576,1.4013073234457736,0.5493901857478486,0.48157988166870275,2.9015903103908736,0.5270067765309491
3.9392468034762382,1.3995507791015118,0.5494877205946117,0.48356533641347804,2.8734662411342735,0.5286496499771838
3.9422108718009006,1.39779423475725,0.5495852554413747,0.4855507911582534,2.845342171877674,0.5302925234234185
3.945174940125563,1.3960376904129883,0.5496827902881378,0.48753624590302874,2.817218102621074,0.5319353968696532
3.9481390084502253,1.3942811460687268,0.5497803251349009,0.48952170064780404,2.795626485310506,0.5335782703158879
3.9511030767748876,1.392524601724465,0.549877859981664,0.4915071553925794,2.77659278856438,0.5352211437621226
3.95406714509955,1.3907680573802033,0.5499753948284272,0.49349261013735474,2.7575590918182535,0.5368640172083573
3.9570312134242123,1.3890115130359415,0.5500729296751903,0.49547806488213003,2.7385253950721276,0.538506890654592
3.9599952817488746,1.3872549686916797,0.5501704645219533,0.4974635196269054,2.719491698326001,0.5401497641008267
3.9629593500735365,1.3854984243474182,0.5502679993687164,0.4994489743716804,2.700458001579878,0.5417926375470612
3.965923418398199,1.3837418800031567,0.5503655342154795,0.5014344291164557,2.6814243048337514,0.5434355109932959
3.968887486722861,1.381985335658895,0.5504630690622426,0.503419883861231,2.6623906080876254,0.5450783844395306
3.9718515550475235,1.3802287913146332,0.5505606039090057,0.5054053386060064,2.643356911341499,0.5467212578857654
3.974815623372186,1.3784722469703714,0.5506581387557689,0.5073907933507817,2.624323214595373,0.5483641313320001
3.977779691696848,1.3767157026261096,0.550844094998431,0.509376248095557,2.6037224248678816,0.5500070047782348
3.9807437600215105,1.374959158281848,0.5510323258288705,0.5113617028403323,2.580987440360688,0.5516498782244695
3.983707828346173,1.3732026139375864,0.5512205566593101,0.5133471575851077,2.558252455853494,0.5532927516707042
3.986671896670835,1.3714460695933246,0.5514087874897498,0.5152398107197699,2.5355174713463007,0.554935625116939
3.9896359649954976,1.3696895252490628,0.5515970183201894,0.5164127356878894,2.512782486839107,0.5565784985631737
3.99260003332016,1.367932980904801,0.551785249150629,0.5175856606560089,2.490047502331913,0.5582213720094084
3.9955641016448222,1.3661764365605393,0.5519734799810686,0.5187585856241282,2.4673125178247197,0.5598642454556431
3.9985281699694846,1.3644198922162776,0.5521617108115082,0.5199315105922477,2.444577533317526,0.5615071189018778
4.001492238294147,1.3625451542245322,0.5523499416419478,0.5211044355603671,2.421842548810332,0.5631499923481125
4.00445630661881,1.360620236980747,0.5525381724723875,0.5222773605284868,2.399742241318456,0.5647928657943475
4.007420374943472,1.3586953197369624,0.552726403302827,0.5234502854966061,2.37778169906492,0.5664439631999663
4.010384443268134,1.3567704024931773,0.5529146341332667,0.5246232104647257,2.355821156811377,0.5681034220033678
4.013348511592796,1.3548454852493927,0.5531028649637062,0.525796135432845,2.3338606145578407,0.569762880806769
4.016312579917459,1.3529205680056076,0.5532910957941458,0.5269690604009646,2.3119000723042977,0.5714223396101706
4.019276648242121,1.350995650761823,0.5534793266245854,0.5281419853690839,2.2899395300507615,0.5730817984135718
4.022240716566784,1.3490707335180379,0.553667557455025,0.5293149103372035,2.2679789877972185,0.5747412572169734
4.025204784891446,1.3471458162742533,0.5538557882854647,0.5304878353053227,2.2460184455436822,0.5764007160203746
4.028168853216108,1.3452208990304682,0.5540440191159043,0.5316607602734423,2.2240579032901393,0.5780601748237761
4.03113292154077,1.3432959817866836,0.5542322499463439,0.5328336852415616,2.200168792784418,0.5797196336271773
4.034096989865433,1.3413710645428985,0.5544204807767835,0.5340066102096812,2.1757179797041832,0.581379092430579
4.037061058190095,1.339446147299114,0.554608711607223,0.5351795351778005,2.151267166623956,0.5830385512339801
4.040025126514758,1.3375212300553287,0.5547969424376628,0.5363524601459202,2.1268163535437212,0.5846980100373818
4.04298919483942,1.3355963128115442,0.5549851732681023,0.5375253851140395,2.1023655404634938,0.5863574688407829
4.045953263164082,1.333671395567759,0.5551734040985419,0.5386983100821591,2.077914727383259,0.5880169276441845
4.048917331488744,1.3317464783239745,0.5553616349289815,0.5398712350502783,2.0534639143030318,0.5896763864475856
4.051881399813406,1.3298215610801898,0.5555498657594211,0.5410441600183976,2.0290131012228043,0.5913358452509867
4.054845468138069,1.3278966438364046,0.5557380965898607,0.5422170849865172,2.0045622881425698,0.5929953040543884
4.057809536462731,1.32597172659262,0.5559263274203002,0.5433900099546365,1.9791060377842384,0.5946547628577895
4.060773604787394,1.324046809348835,0.5562402499917639,0.5445629349227561,1.9535968319201227,0.5963142216611912
4.063737673112056,1.3221218921050504,0.5565768935905318,0.5457358598908754,1.9280876260560142,0.5979736804645923
4.066701741436718,1.3201969748612652,0.5569135371892998,0.546908784858995,1.9025784201918985,0.5996331392679939
4.06966580976138,1.3182720576174807,0.5572501807880678,0.5480817098271142,1.8770692143277903,0.601292598071395
4.072629878086043,1.316173898511286,0.5575868243868357,0.5503558310683765,1.8515600084636743,0.6029520568747967
4.075593946410705,1.3138504209859558,0.5579234679856037,0.5540621685186535,1.826050802599566,0.6046115156781978
4.078558014735368,1.311526943460625,0.5582601115843716,0.5577685059689317,1.8005415967354501,0.6063067745254646
4.08152208306003,1.309203465935295,0.5585967551831396,0.5614748434192088,1.7764444625423397,0.6081228729930924
4.084486151384692,1.306879988409964,0.5589333987819076,0.565181180869487,1.755923662027555,0.6099389714607207
4.087450219709354,1.3045565108846338,0.5592700423806755,0.568887518319764,1.7354028615127763,0.6117550699283485
4.090414288034017,1.302233033359303,0.5596066859794435,0.5725938557700423,1.7148820609979918,0.6135711683959769
4.093378356358679,1.2999095558339728,0.5599433295782115,0.5763001932203193,1.6943612604832132,0.6153872668636047
4.096342424683342,1.297586078308642,0.5602799731769794,0.5800065306705975,1.6738404599684285,0.617203365331233
4.099306493008004,1.295262600783312,0.5606166167757474,0.5837128681208746,1.65331965945365,0.6190194637988609
4.102270561332666,1.292939123257981,0.5609532603745153,0.5874192055711528,1.6327988589388651,0.6208355622664892
4.105234629657328,1.2906156457326508,0.5612899039732833,0.5911255430214299,1.6122780584240866,0.6226516607341169
4.108198697981991,1.28829216820732,0.5616265475720513,0.5948318804717081,1.5917572579093018,0.6244677592017454
4.111162766306653,1.2859686906819898,0.5619631911708192,0.5985382179219851,1.5712364573945232,0.6262838576693731
4.114126834631316,1.283645213156659,0.5622998347695872,0.6022445553722634,1.5509852242838997,0.6280999561370014
4.117090902955978,1.281321735631329,0.5626364783683551,0.6059508928225404,1.53330505079584,0.6299160546046293
4.1200549712806405,1.278998258105998,0.5629731219671231,0.6096572302728186,1.5156248773077747,0.6317321530722576
4.123019039605302,1.2766747805806677,0.5633097655658911,0.6133635677230957,1.497944703819715,0.6335482515398854
4.125983107929965,1.274351303055337,0.563646409164659,0.6170699051733739,1.48026453033165,0.6353643500075138
4.128947176254627,1.2720278255300068,0.563983052763427,0.6207762426236509,1.4625843568435901,0.6371804484751415
4.13191124457929,1.269704348004676,0.5644665599047793,0.6244825800739292,1.444904183355525,0.6389965469427699
4.134875312903952,1.2677243026152805,0.5650565911728817,0.6281889175242062,1.4272240098674653,0.6408126454103977
4.1378393812286145,1.266121502176686,0.5656466224409842,0.6318952549744845,1.4095438363794002,0.642628743878026
4.140803449553276,1.2645187017380923,0.5662366537090865,0.6356015924247616,1.3918636628913403,0.6444448423456539
4.143767517877939,1.262915901299498,0.5668266849771889,0.6393079298750397,1.3741834894032752,0.6462609408132822
4.146731586202601,1.2613131008609042,0.5674167162452912,0.6430142673253169,1.3565033159152156,0.64807703928091
4.149695654527264,1.2597103004223098,0.5680067475133938,0.6464169808942221,1.3388231424271504,0.6498931377485383
4.152659722851926,1.2581074999837158,0.5685967787814961,0.6496874633375577,1.3211429689390906,0.6520856585061842
4.1556237911765885,1.2565046995451217,0.5691868100495986,0.6529579457808943,1.3056141997726884,0.6542933560843414
4.15858785950125,1.2549018991065277,0.5697768413177009,0.6562284282242298,1.2904409507788877,0.6565010536624979
4.161551927825913,1.2532990986679335,0.5703668725858033,0.6594989106675664,1.2752677017850824,0.6587087512406551
4.164515996150575,1.2516962982293396,0.5709569038539056,0.662769393110902,1.2600944527912816,0.6609164488188116
4.167480064475238,1.2500934977907452,0.5715469351220082,0.6660398755542386,1.2449212037974764,0.6631241463969688
4.1704441327999,1.2484906973521515,0.5721369663901105,0.6693103579975741,1.2297479548036756,0.6653318439751253
4.173408201124563,1.246887896913557,0.572726997658213,0.6725808404409107,1.2145747058098704,0.6675395415532825
4.1763722694492245,1.2452850964749633,0.5733170289263153,0.6758513228842463,1.1994014568160696,0.6697472391314392
4.179336337773887,1.243682296036369,0.5739070601944177,0.6791218053275829,1.1842282078222643,0.6719549367095964
4.182300406098549,1.242079495597775,0.57449709146252,0.6823922877709185,1.1690549588284636,0.6741626342877529
4.185264474423212,1.2404766951591808,0.5750871227306226,0.685662770214255,1.1538817098346583,0.6763703318659101
4.188228542747874,1.2388738947205868,0.5756771539987249,0.6889332526575906,1.1387084608408575,0.6785780294440666
4.191192611072537,1.2372710942819927,0.5762671852668274,0.6922037351009273,1.1235352118470523,0.6807857270222238
4.1941566793971985,1.2356682938433987,0.5768572165349297,0.6954742175442629,1.1083619628532515,0.6829934246003804
4.197120747721861,1.2340654934048043,0.5774472478030321,0.6987446999875994,1.09625531224941,0.6852011221785376
4.200084816046523,1.2324626929662106,0.5780372790711344,0.702015182430935,1.0869974242659382,0.6874088197566941
4.203048884371186,1.2308598925276162,0.5789988169080384,0.7052856648742716,1.0777395362824633,0.6896165173348513
4.206012952695848,1.2292570920890225,0.580778453875235,0.7085561473176072,1.0684816482989914,0.6918242149130078
4.208977021020511,1.227654291650428,0.582558090842432,0.7118266297609437,1.0592237603155166,0.694031912491165
4.2119410893451725,1.2260514912118343,0.5843377278096286,0.7150971122042793,1.0499658723320446,0.6962396100693217
4.214905157669835,1.22444869077324,0.5861173647768256,0.7183675946476159,1.0407079843485698,0.6984473076474789
4.217869225994497,1.222845890334646,0.5878970017440222,0.7216380770909515,1.0314500963650979,0.7006550052256354
4.220833294319159,1.2212430898960522,0.5896766387112188,0.7249085595342871,1.022192208381626,0.7028627028037919
4.223797362643822,1.2194036658704628,0.5914562756784159,0.7281790419776236,1.0129343203981511,0.7053517367674391
4.226761430968484,1.2174598786258721,0.5932359126456124,0.7314495244209592,1.0036764324146792,0.7079648546027948
4.229725499293147,1.2155160913812808,0.5950155496128094,0.7347200068642958,0.9944185444312044,0.7105779724381511
4.2326895676178085,1.2135723041366901,0.596795186580006,0.7379904893076314,0.9851606564477324,0.7131910902735068
4.235653635942471,1.2116285168920988,0.598574823547203,0.741260971750968,0.9759027684642576,0.7158042081088632
4.238617704267133,1.2096847296475082,0.6003544605143996,0.7445314541943036,0.9666448804807857,0.7184173259442189
4.241581772591796,1.2077409424029169,0.6021340974815966,0.7478019366376402,0.9573869924973109,0.7210304437795753
4.244545840916458,1.2057971551583262,0.6039137344487931,0.7510724190809758,0.9481291045138389,0.7236435616149309
4.247509909241121,1.2038533679137349,0.6056933714159902,0.7543429015243123,0.9388712165303641,0.7262566794502874
4.2504739775657825,1.2019095806691442,0.6074730083831869,0.7576133839676479,0.9296133285468922,0.728869797285643
4.253438045890445,1.199965793424553,0.6092526453503839,0.7608838664109845,0.9203554405634173,0.7314829151209995
4.256402114215107,1.1980220061799622,0.6110322823175804,0.7641543488543201,0.9132853611366684,0.7340960329563551
4.25936618253977,1.196078218935371,0.6128119192847775,0.7674248312976566,0.907325625185826,0.7367091507917115
4.262330250864432,1.1941344316907803,0.614591556251974,0.7706953137409922,0.9013658892349856,0.7393222686270672
4.265294319189095,1.192190644446189,0.6163711932191711,0.7739657961843288,0.8954061532841433,0.7419353864624236
4.2682583875137565,1.1902468572015983,0.6181508301863676,0.7772362786276644,0.8894464173333028,0.7445485042977792
4.271222455838419,1.188303069957007,0.6199304671535647,0.780506761071001,0.8834866813824606,0.7471616221331356
4.274186524163081,1.1863592827124163,0.6217270599462226,0.7837772435143366,0.8775269454316201,0.7497747399684913
4.277150592487744,1.184415495467825,0.623883597335653,0.7870477259576731,0.8715672094807778,0.7523878578038478
4.280114660812406,1.1824717082232343,0.6260401347250828,0.7903182084010087,0.8656074735299373,0.7550009756392033
4.283078729137069,1.180527920978643,0.6281966721145132,0.7935886908443452,0.8596477375790951,0.7576140934745598
4.286042797461731,1.1785841337340524,0.6303532095039431,0.7968591732876809,0.8536880016282546,0.7602272113099154
4.289006865786393,1.176640346489461,0.6325097468933735,0.8025039051082213,0.8477282656774123,0.7628403291452719
4.291970934111055,1.1746965592448704,0.6346662842828034,0.8095266592889736,0.8417685297265718,0.7654534469806276
4.294935002435718,1.1727717284529722,0.6368228216722338,0.8165494134697281,0.8358087937757296,0.7680932957468946
4.29789907076038,1.170872374073476,0.6389793590616636,0.8235721676504805,0.8298490578248892,0.7707690693895486
4.300863139085043,1.1689730196939794,0.641135896451094,0.8305949218312348,0.8238893218740468,0.7734448430322035
4.303827207409705,1.167073665314483,0.6432924338405238,0.8376176760119872,0.8179295859232063,0.7761206166748575
4.306791275734367,1.1651743109349864,0.6454489712299543,0.8446404301927416,0.8119698499723641,0.7787963903175125
