# composition,0.66LiF-0.34BeF2
# source,Fayfar, 2024
# temperature_K,973
# raw_file,0.66LiF-0.34BeF2_Fayfar_2024_973.0_AP.csv
# savgol,True
# grid_points,2000
r (A),Be-Be,Be-F,Be-Li,F-F,Li-F,Li-Li
0.6416451648234117,0.0,0.0,0.0,0.0,0.0,0.0
0.6466191583491746,0.0,0.0,0.0,0.0,0.0,0.0
0.6515931518749375,0.0,0.0,0.0,0.0,0.0,0.0
0.6565671454007004,0.0,0.0,0.0,0.0,0.0,0.0
0.6615411389264633,0.0,0.0,0.0,0.0,0.0,0.0
0.6665151324522262,0.0,0.0,0.0,0.0,0.0,0.0
0.671489125977989,0.0,0.0,0.0,0.0,0.0,0.0
0.6764631195037519,0.0,0.0,0.0,0.0,0.0,0.0
0.6814371130295148,0.0,0.0,0.0,0.0,0.0,0.0
0.6864111065552776,0.0,0.0,0.0,0.0,0.0,0.0
0.6913851000810405,0.0,0.0,0.0,0.0,0.0,0.0
0.6963590936068034,0.0,0.0,0.0,0.0,0.0,0.0
0.7013330871325663,0.0,0.0,0.0,0.0,0.0,0.0
0.7063070806583291,0.0,0.0,0.0,0.0,0.0,0.0
0.711281074184092,0.0,0.0,0.0,0.0,0.0,0.0
0.7162550677098549,0.0,0.0,0.0,0.0,0.0,0.0
0.7212290612356178,0.0,0.0,0.0,0.0,0.0,0.0
0.7262030547613807,0.0,0.0,0.0,0.0,0.0,0.0
0.7311770482871436,0.0,0.0,0.0,0.0,0.0,0.0
0.7361510418129065,0.0,0.0,0.0,0.0,0.0,0.0
0.7411250353386694,0.0,0.0,0.0,0.0,0.0,0.0
0.7460990288644322,0.0,0.0,0.0,0.0,0.0,0.0
0.7510730223901951,0.0,0.0,0.0,0.0,0.0,0.0
0.756047015915958,0.0,0.0,0.0,0.0,0.0,0.0
0.7610210094417209,0.0,0.0,0.0,0.0,0.0,0.0
0.7659950029674838,0.0,0.0,0.0,0.0,0.0,0.0
0.7709689964932467,0.0,0.0,0.0,0.0,0.0,0.0
0.7759429900190095,0.0,0.0,0.0,0.0,0.0,0.0
0.7809169835447723,0.0,0.0,0.0,0.0,0.0,0.0
