# composition,1.0MgCl2
# source,Roy, 2021
# temperature_K,1073
# raw_file,MgCl2_Roy_2021_1073.0_AP.csv
# savgol,True
# grid_points,2000
r (A),Cl-Cl,Mg-Cl,Mg-Mg
1.5029846698349174,0.0,0.0,0.0
1.5084500686343172,0.0,0.0,0.0
1.513915467433717,0.0,0.0,0.0
1.5193808662331165,0.0,0.0,0.0
1.5248462650325163,0.0,0.0,0.0
1.5303116638319159,0.0,0.0,0.0
1.5357770626313156,0.0,0.0,0.0
1.5412424614307154,0.0,0.0,0.0
1.546707860230115,0.0,0.0,0.0
1.5521732590295148,0.0,0.0,0.0
1.5576386578289145,0.0,0.0,0.0
1.563104056628314,0.0,0.0,0.0
1.5685694554277139,0.0,0.0,0.0
1.5740348542271136,0.0,0.0,0.0
1.5795002530265132,0.0,0.0,0.0
1.584965651825913,0.0,0.0,0.0
1.5904310506253128,0.0,0.0,0.0
1.5958964494247123,0.0,0.0,0.0
1.601361848224112,0.0,0.0,0.0
1.6068272470235117,0.0,0.0,0.0
1.6122926458229114,0.0,0.0,0.0
1.6177580446223112,0.0,0.0,0.0
1.6232234434217108,0.0,0.0,0.0
1.6286888422211105,0.0,0.0,0.0
1.6341542410205103,0.0,0.0,0.0
1.6396196398199099,0.0,0.0,0.0
1.6450850386193097,0.0,0.0,0.0
1.6505504374187094,0.0,0.0,0.0
1.656015836218109,0.0,0.0,0.0
1.6614812350175088,0.0,0.0,0.0
1.6669466338169086,0.0,0.0,0.0
1.672412032616308,0.0,0.0,0.0
1.6778774314157079,0.0,0.0,0.0
1.6833428302151077,0.0,0.0,0.0
1.6888082290145072,0.0,0.0,0.0
1.694273627813907,0.0,0.0,0.0
1.6997390266133066,0.0,0.0,0.0
1.7052044254127063,0.0,0.0,0.0
1.7106698242121061,0.0,0.0,0.0
1.7161352230115057,0.0,0.0,0.0
1.7216006218109055,0.0,0.0,0.0
1.7270660206103052,0.0,0.0,0.0
1.7325314194097048,0.0,0.0,0.0
1.7379968182091046,0.0,0.0,0.0
1.7434622170085043,0.0,0.0,0.0
1.748927615807904,0.0,0.0,0.0
1.7543930146073037,0.0,0.0,0.0
1.7598584134067035,0.0,0.0,0.0
1.765323812206103,0.0,0.0,0.0
1.7707892110055028,0.0,0.0,0.0
1.7762546098049024,0.0,0.0,0.0
1.7817200086043021,0.0,0.0,0.0
1.787185407403702,0.0,0.0,0.0
1.7926508062031015,0.0,0.0,0.0
1.7981162050025012,0.0,0.0,0.0
1.803581603801901,0.0,0.0,0.0
1.8090470026013006,0.0,0.0,0.0
1.8145124014007004,0.0,0.0,0.0
1.8199778002001001,0.0,0.0,0.0
1.8254431989994997,0.0,0.0,0.0
1.8309085977988995,0.0,0.0,0.0
1.8363739965982993,0.0,0.0,0.0
1.8418393953976988,0.0,0.0,0.0
1.8473047941970986,0.0,0.0,0.0
1.8527701929964981,0.0,0.0,0.0
1.858235591795898,0.0,0.0,0.0
1.8637009905952977,0.0,0.0,0.0
1.8691663893946973,0.0,0.0,0.0
1.874631788194097,0.0,0.0,0.0
1.8800971869934968,0.0,0.0,0.0
1.8855625857928964,0.0,0.0,0.0
