# composition,1.0LiCl
# source,Walz, 2019
# temperature_K,878
# raw_file,LiCl_Walz_2019_878.0_PIM.csv
# savgol,True
# grid_points,2000
r (A),Cl-Cl,Li-Cl,Li-Li
1.4226042346973486,0.0,0.0,0.0
1.4295777848674338,0.0,0.0,0.0
1.4365513350375188,0.0,0.0,0.0
1.443524885207604,0.0,0.0,0.0
1.4504984353776889,0.0,0.0,0.0
1.457471985547774,0.0,0.0,0.0
1.464445535717859,0.0,0.0,0.0
1.471419085887944,0.0,0.0,0.0
1.478392636058029,0.0,0.0,0.0
1.485366186228114,0.0,0.0,0.0
1.4923397363981992,0.0,0.0,0.0
1.499313286568284,0.0,0.0,0.0
1.5062868367383693,0.0,0.0,0.0
1.5132603869084542,0.0,0.0,0.0
1.5202339370785394,0.0,0.0,0.0
1.5272074872486243,0.0,0.0,0.0
1.5341810374187095,0.0,0.0,0.0
1.5411545875887944,0.0,0.0,0.0
1.5481281377588794,0.0,0.0,0.0
1.5551016879289645,0.0,0.0,0.0
1.5620752380990495,0.0,0.0,0.0
1.5690487882691346,0.0,0.0,0.0
1.5760223384392196,0.0,0.0,0.0
1.5829958886093047,0.0,0.0,0.0
1.5899694387793897,0.0,0.0,0.0
1.5969429889494748,0.0,0.0,0.0
1.6039165391195598,0.0,0.0,0.0
1.610890089289645,0.0,0.0,0.0
1.6178636394597299,0.0,0.0,0.0
1.6248371896298148,0.0,0.0,0.0
1.6318107397999,0.0,0.0,0.0
1.638784289969985,0.0,0.0,0.0
1.64575784014007,0.0,0.0,0.0
1.652731390310155,0.0,0.0,0.0
1.6597049404802402,0.0,0.0,0.0
1.6666784906503251,0.0,0.0,0.0
1.6736520408204103,0.0,0.0,0.0
1.6806255909904952,0.0,0.0,0.0
1.6875991411605804,0.0,0.0,0.0
1.6945726913306653,0.0,0.0,0.0
1.7015462415007505,0.0,0.0,0.0
1.7085197916708355,0.0,0.0,0.0
1.7154933418409204,0.0,0.0,0.0
1.7224668920110056,0.0,0.0,0.0
1.7294404421810905,0.0,0.0,0.0
1.7364139923511757,0.0,0.0,0.0
1.7433875425212606,0.0,0.0,0.0
1.7503610926913458,0.0,0.0,0.0
1.7573346428614307,0.0,0.0,0.0
1.7643081930315159,0.0,0.0,0.0
1.7712817432016008,0.0,0.0,0.0
1.778255293371686,0.0,0.0,0.0
1.785228843541771,0.0,0.0,0.0
1.7922023937118559,0.0,0.0,0.0
1.799175943881941,0.0,0.0,0.0
1.806149494052026,0.0,0.0,0.0
1.8131230442221111,0.0,0.0,0.0
1.820096594392196,0.0,0.0,0.0
1.8270701445622812,0.0,0.0,0.0
1.8340436947323662,0.0,0.0,0.0
1.8410172449024513,0.0,0.0,0.0
