Mode_Index,Frequency_cm-1,Type,Participation_Ratio
175,(55.719995145060096+0j),Real,0.5691747751830211
176,(56.59851871345525+0j),Real,0.4753830392185843
177,(56.921153857377796+0j),Real,0.5845880742974904
178,(57.251940405015304+0j),Real,0.4720606385889128
179,(57.662879149080005+0j),Real,0.35138742884215696
180,(57.80664384462566+0j),Real,0.5927368354852645
181,(58.29132497963481+0j),Real,0.4771748037685448
182,(58.353384014734665+0j),Real,0.474795504477676
183,(58.973235736718+0j),Real,0.4931967606335792
184,(59.043384019234466+0j),Real,0.536790641974631
185,(59.34383155632847+0j),Real,0.45823138722665857
186,(59.50770743749839+0j),Real,0.49675681411461176
187,(60.050115357687005+0j),Real,0.43325601036372446
188,(60.44996309369176+0j),Real,0.49517164859346335
189,(60.79306478279619+0j),Real,0.47526885295398064
190,(60.93291704426692+0j),Real,0.4590862417672044
191,(61.40615509027807+0j),Real,0.5261912755227598
192,(61.48907686178633+0j),Real,0.38200219674182295
193,(62.05625973598202+0j),Real,0.5146214805823957
194,(62.18357383907985+0j),Real,0.4706638972573309
195,(62.7361231138491+0j),Real,0.5833213965509855
196,(62.7689882493565+0j),Real,0.5108173883892055
197,(63.16825152984271+0j),Real,0.5228558884071642
198,(63.88246703351264+0j),Real,0.517805162907899
199,(64.06752982892273+0j),Real,0.5321452997339005
200,(64.26207336201215+0j),Real,0.5628766898676273
201,(64.85847827989784+0j),Real,0.5437393394335228
202,(65.1098363170424+0j),Real,0.5597992897298149
203,(65.46122721102351+0j),Real,0.5161271204704339
204,(66.1950542073964+0j),Real,0.45143175766286975
205,(66.42600318764107+0j),Real,0.5180111871219499
206,(66.59360680481589+0j),Real,0.6079603131198563
207,(66.68150894389959+0j),Real,0.5448477938205578
208,(67.17749972310695+0j),Real,0.5482225064229913
209,(67.34281098861678+0j),Real,0.5120951516449591
210,(67.86917424386272+0j),Real,0.5468870975956078
211,(68.19885237413341+0j),Real,0.5402559064648605
212,(68.39115009040466+0j),Real,0.4977862894224552
213,(68.67437313983585+0j),Real,0.5359409643173636
214,(69.29589691343648+0j),Real,0.4810439463853591
215,(69.45463920681802+0j),Real,0.5266758486100124
216,(69.6008635683283+0j),Real,0.3269209262676087
217,(69.64281343847067+0j),Real,0.5175080390318008
218,(70.17885616083224+0j),Real,0.5205141374812946
219,(70.78469713493018+0j),Real,0.5358085763830991
220,(71.08458083774536+0j),Real,0.5416607508108198
221,(71.4994016748618+0j),Real,0.4662898304534072
222,(71.58199916322107+0j),Real,0.5496892833006254
223,(72.01286107365343+0j),Real,0.4790988142617052
224,(72.26526282345858+0j),Real,0.40726328663334666
225,(72.63370560367598+0j),Real,0.5043367559756399
226,(73.12974805245707+0j),Real,0.5566977542037913
227,(73.35902679834494+0j),Real,0.4124149523866144
228,(73.44314577743071+0j),Real,0.5530321983459943
229,(73.74058741143682+0j),Real,0.556299318071585
230,(74.21259469779606+0j),Real,0.4142743986858792
231,(74.50671686698173+0j),Real,0.44560743867053126
232,(75.23927593164734+0j),Real,0.4578010292845462
233,(75.5786151398449+0j),Real,0.45637839698338456
234,(75.81332775212357+0j),Real,0.3480126034304805
235,(76.20653343388925+0j),Real,0.3843563481050387
236,(76.32851532541949+0j),Real,0.5461526150140669
237,(76.61616065082269+0j),Real,0.5190656533037671
238,(77.15658665068577+0j),Real,0.49548353770904774
239,(77.75183960507981+0j),Real,0.4326435875602701
240,(77.8593451981569+0j),Real,0.5364022591032571
241,(78.25323046405606+0j),Real,0.5395976351411015
242,(78.70720621144385+0j),Real,0.5045745459312954
243,(79.19911493447523+0j),Real,0.4924860210814798
244,(79.2770529736661+0j),Real,0.4576687148850911
245,(79.55672319446083+0j),Real,0.5267261941214817
246,(80.08423400088039+0j),Real,0.5144866073612099
247,(80.2121255259919+0j),Real,0.5535990505296778
248,(81.06488324232986+0j),Real,0.5291062093309129
249,(81.34596784731292+0j),Real,0.5003322356385208
250,(81.86333886256793+0j),Real,0.47033401327511726
251,(81.93714640955912+0j),Real,0.45514764400095964
252,(82.34651935302307+0j),Real,0.4656468079644769
253,(82.70102067163631+0j),Real,0.4599438213375961
254,(82.95642737263381+0j),Real,0.490774860850604
255,(83.43682374694174+0j),Real,0.5382117825041689
256,(83.61410744177356+0j),Real,0.5071264281759678
257,(83.90601012956046+0j),Real,0.5231340147797279
258,(84.16120533694304+0j),Real,0.5168559912710146
259,(84.30368482580926+0j),Real,0.49276927332396403
260,(84.70174215307478+0j),Real,0.44341611874499687
261,(85.03745807460658+0j),Real,0.4492714371641462
262,(85.46658259700081+0j),Real,0.45242898498707457
263,(85.49662919848471+0j),Real,0.3941164067667557
264,(85.91610262991234+0j),Real,0.47528268586081696
265,(86.47527066649945+0j),Real,0.5308709591359295
266,(86.55900626475459+0j),Real,0.4794682924589111
267,(87.01563754952348+0j),Real,0.4951568030834287
268,(87.54563522467015+0j),Real,0.5023041098009028
269,(87.77022528885293+0j),Real,0.4857171651251605
270,(87.8436805782263+0j),Real,0.4640150493024379
271,(88.40290031351128+0j),Real,0.4533883361653904
272,(88.75239858435458+0j),Real,0.5638446194905041
273,(89.34091586749942+0j),Real,0.4783115273605529
274,(89.41763662696033+0j),Real,0.47774437223812577
275,(90.29637004830653+0j),Real,0.5745136647516548
276,(90.41727755921569+0j),Real,0.48651659095557864
277,(90.84821970405346+0j),Real,0.46749014426586755
278,(91.41688599798172+0j),Real,0.4014153650897554
