Salt,Temperatures_K,Thermal_Conductivity_W_mK
0.5BeF2-0.5LiF,"654.000000,657.494949,660.989899,664.484848,667.979798,671.474747,674.969697,678.464646,681.959596,685.454545,688.949495,692.444444,695.939394,699.434343,702.929293,706.424242,709.919192,713.414141,716.909091,720.404040,723.898990,727.393939,730.888889,734.383838,737.878788,741.373737,744.868687,748.363636,751.858586,755.353535,758.848485,762.343434,765.838384,769.333333,772.828283,776.323232,779.818182,783.313131,786.808081,790.303030,793.797980,797.292929,800.787879,804.282828,807.777778,811.272727,814.767677,818.262626,821.757576,825.252525,828.747475,832.242424,835.737374,839.232323,842.727273,846.222222,849.717172,853.212121,856.707071,860.202020,863.696970,867.191919,870.686869,874.181818,877.676768,881.171717,884.666667,888.161616,891.656566,895.151515,898.646465,902.141414,905.636364,909.131313,912.626263,916.121212,919.616162,923.111111,926.606061,930.101010,933.595960,937.090909,940.585859,944.080808,947.575758,951.070707,954.565657,958.060606,961.555556,965.050505,968.545455,972.040404,975.535354,979.030303,982.525253,986.020202,989.515152,993.010101,996.505051,1000.000000","0.985322,0.985086,0.984850,0.984614,0.984378,0.984142,0.983905,0.983669,0.983433,0.983197,0.982961,0.982725,0.982488,0.982252,0.982016,0.981780,0.981544,0.981308,0.981071,0.980835,0.980599,0.980363,0.980127,0.979891,0.979654,0.979418,0.979182,0.978946,0.978710,0.978474,0.978237,0.978001,0.977765,0.977529,0.977293,0.977056,0.976820,0.976584,0.976348,0.976112,0.975876,0.975639,0.975403,0.975167,0.974931,0.974695,0.974459,0.974222,0.973986,0.973750,0.973514,0.973278,0.973042,0.972805,0.972569,0.972333,0.972097,0.971861,0.971625,0.971388,0.971152,0.970916,0.970680,0.970444,0.970208,0.969971,0.969735,0.969499,0.969263,0.969027,0.968791,0.968554,0.968318,0.968082,0.967846,0.967610,0.967374,0.967137,0.966901,0.966665,0.966429,0.966193,0.965957,0.965720,0.965484,0.965248,0.965012,0.964776,0.964539,0.964303,0.964067,0.963831,0.963595,0.963359,0.963122,0.962886,0.962650,0.962414,0.962178,0.961942"
0.34BeF2-0.66LiF,"713.150000,718.067677,722.985354,727.903030,732.820707,737.738384,742.656061,747.573737,752.491414,757.409091,762.326768,767.244444,772.162121,777.079798,781.997475,786.915152,791.832828,796.750505,801.668182,806.585859,811.503535,816.421212,821.338889,826.256566,831.174242,836.091919,841.009596,845.927273,850.844949,855.762626,860.680303,865.597980,870.515657,875.433333,880.351010,885.268687,890.186364,895.104040,900.021717,904.939394,909.857071,914.774747,919.692424,924.610101,929.527778,934.445455,939.363131,944.280808,949.198485,954.116162,959.033838,963.951515,968.869192,973.786869,978.704545,983.622222,988.539899,993.457576,998.375253,1003.292929,1008.210606,1013.128283,1018.045960,1022.963636,1027.881313,1032.798990,1037.716667,1042.634343,1047.552020,1052.469697,1057.387374,1062.305051,1067.222727,1072.140404,1077.058081,1081.975758,1086.893434,1091.811111,1096.728788,1101.646465,1106.564141,1111.481818,1116.399495,1121.317172,1126.234848,1131.152525,1136.070202,1140.987879,1145.905556,1150.823232,1155.740909,1160.658586,1165.576263,1170.493939,1175.411616,1180.329293,1185.246970,1190.164646,1195.082323,1200.000000","1.002661,1.002073,1.001486,1.000898,1.000310,0.999722,0.999133,0.998545,0.997957,0.997369,0.996781,0.996193,0.995605,0.995016,0.994428,0.993840,0.993252,0.992663,0.992075,0.991487,0.990898,0.990310,0.989721,0.989133,0.988544,0.987956,0.987367,0.986779,0.986190,0.985602,0.985013,0.984424,0.983836,0.983247,0.982658,0.982069,0.981481,0.980892,0.980303,0.979714,0.979125,0.978536,0.977947,0.977358,0.976769,0.976180,0.975591,0.975002,0.974413,0.973824,0.973235,0.972645,0.972056,0.971467,0.970878,0.970288,0.969699,0.969110,0.968520,0.967931,0.967341,0.966752,0.966162,0.965573,0.964983,0.964394,0.963804,0.963214,0.962625,0.962035,0.961445,0.960855,0.960266,0.959676,0.959086,0.958496,0.957906,0.957316,0.956726,0.956136,0.955546,0.954956,0.954366,0.953776,0.953186,0.952596,0.952005,0.951415,0.950825,0.950234,0.949644,0.949054,0.948463,0.947873,0.947282,0.946692,0.946101,0.945511,0.944920,0.944330"
0.66LiF-0.34BeF2,"713.150000,718.067677,722.985354,727.903030,732.820707,737.738384,742.656061,747.573737,752.491414,757.409091,762.326768,767.244444,772.162121,777.079798,781.997475,786.915152,791.832828,796.750505,801.668182,806.585859,811.503535,816.421212,821.338889,826.256566,831.174242,836.091919,841.009596,845.927273,850.844949,855.762626,860.680303,865.597980,870.515657,875.433333,880.351010,885.268687,890.186364,895.104040,900.021717,904.939394,909.857071,914.774747,919.692424,924.610101,929.527778,934.445455,939.363131,944.280808,949.198485,954.116162,959.033838,963.951515,968.869192,973.786869,978.704545,983.622222,988.539899,993.457576,998.375253,1003.292929,1008.210606,1013.128283,1018.045960,1022.963636,1027.881313,1032.798990,1037.716667,1042.634343,1047.552020,1052.469697,1057.387374,1062.305051,1067.222727,1072.140404,1077.058081,1081.975758,1086.893434,1091.811111,1096.728788,1101.646465,1106.564141,1111.481818,1116.399495,1121.317172,1126.234848,1131.152525,1136.070202,1140.987879,1145.905556,1150.823232,1155.740909,1160.658586,1165.576263,1170.493939,1175.411616,1180.329293,1185.246970,1190.164646,1195.082323,1200.000000","1.002661,1.002073,1.001486,1.000898,1.000310,0.999722,0.999133,0.998545,0.997957,0.997369,0.996781,0.996193,0.995605,0.995016,0.994428,0.993840,0.993252,0.992663,0.992075,0.991487,0.990898,0.990310,0.989721,0.989133,0.988544,0.987956,0.987367,0.986779,0.986190,0.985602,0.985013,0.984424,0.983836,0.983247,0.982658,0.982069,0.981481,0.980892,0.980303,0.979714,0.979125,0.978536,0.977947,0.977358,0.976769,0.976180,0.975591,0.975002,0.974413,0.973824,0.973235,0.972645,0.972056,0.971467,0.970878,0.970288,0.969699,0.969110,0.968520,0.967931,0.967341,0.966752,0.966162,0.965573,0.964983,0.964394,0.963804,0.963214,0.962625,0.962035,0.961445,0.960855,0.960266,0.959676,0.959086,0.958496,0.957906,0.957316,0.956726,0.956136,0.955546,0.954956,0.954366,0.953776,0.953186,0.952596,0.952005,0.951415,0.950825,0.950234,0.949644,0.949054,0.948463,0.947873,0.947282,0.946692,0.946101,0.945511,0.944920,0.944330"
0.625LiF-0.3125BeF2-0.0625ThF4,"713.150000,718.067677,722.985354,727.903030,732.820707,737.738384,742.656061,747.573737,752.491414,757.409091,762.326768,767.244444,772.162121,777.079798,781.997475,786.915152,791.832828,796.750505,801.668182,806.585859,811.503535,816.421212,821.338889,826.256566,831.174242,836.091919,841.009596,845.927273,850.844949,855.762626,860.680303,865.597980,870.515657,875.433333,880.351010,885.268687,890.186364,895.104040,900.021717,904.939394,909.857071,914.774747,919.692424,924.610101,929.527778,934.445455,939.363131,944.280808,949.198485,954.116162,959.033838,963.951515,968.869192,973.786869,978.704545,983.622222,988.539899,993.457576,998.375253,1003.292929,1008.210606,1013.128283,1018.045960,1022.963636,1027.881313,1032.798990,1037.716667,1042.634343,1047.552020,1052.469697,1057.387374,1062.305051,1067.222727,1072.140404,1077.058081,1081.975758,1086.893434,1091.811111,1096.728788,1101.646465,1106.564141,1111.481818,1116.399495,1121.317172,1126.234848,1131.152525,1136.070202,1140.987879,1145.905556,1150.823232,1155.740909,1160.658586,1165.576263,1170.493939,1175.411616,1180.329293,1185.246970,1190.164646,1195.082323,1200.000000","0.251725,0.251430,0.251135,0.250839,0.250544,0.250249,0.249953,0.249657,0.249361,0.249066,0.248769,0.248473,0.248177,0.247880,0.247584,0.247287,0.246990,0.246693,0.246396,0.246099,0.245802,0.245504,0.245207,0.244909,0.244611,0.244313,0.244015,0.243717,0.243419,0.243120,0.242821,0.242523,0.242224,0.241925,0.241626,0.241326,0.241027,0.240727,0.240428,0.240128,0.239828,0.239528,0.239228,0.238927,0.238627,0.238326,0.238025,0.237724,0.237423,0.237122,0.236821,0.236519,0.236218,0.235916,0.235614,0.235312,0.235010,0.234707,0.234405,0.234102,0.233800,0.233497,0.233194,0.232890,0.232587,0.232284,0.231980,0.231676,0.231372,0.231068,0.230764,0.230460,0.230155,0.229851,0.229546,0.229241,0.228936,0.228630,0.228325,0.228019,0.227714,0.227408,0.227102,0.226796,0.226489,0.226183,0.225876,0.225569,0.225263,0.224955,0.224648,0.224341,0.224033,0.223725,0.223418,0.223109,0.222801,0.222493,0.222184,0.221876"
0.60LiF-0.30BeF2-0.10ThF4,"713.150000,718.067677,722.985354,727.903030,732.820707,737.738384,742.656061,747.573737,752.491414,757.409091,762.326768,767.244444,772.162121,777.079798,781.997475,786.915152,791.832828,796.750505,801.668182,806.585859,811.503535,816.421212,821.338889,826.256566,831.174242,836.091919,841.009596,845.927273,850.844949,855.762626,860.680303,865.597980,870.515657,875.433333,880.351010,885.268687,890.186364,895.104040,900.021717,904.939394,909.857071,914.774747,919.692424,924.610101,929.527778,934.445455,939.363131,944.280808,949.198485,954.116162,959.033838,963.951515,968.869192,973.786869,978.704545,983.622222,988.539899,993.457576,998.375253,1003.292929,1008.210606,1013.128283,1018.045960,1022.963636,1027.881313,1032.798990,1037.716667,1042.634343,1047.552020,1052.469697,1057.387374,1062.305051,1067.222727,1072.140404,1077.058081,1081.975758,1086.893434,1091.811111,1096.728788,1101.646465,1106.564141,1111.481818,1116.399495,1121.317172,1126.234848,1131.152525,1136.070202,1140.987879,1145.905556,1150.823232,1155.740909,1160.658586,1165.576263,1170.493939,1175.411616,1180.329293,1185.246970,1190.164646,1195.082323,1200.000000","0.161852,0.161623,0.161394,0.161164,0.160935,0.160705,0.160475,0.160245,0.160015,0.159785,0.159555,0.159324,0.159094,0.158863,0.158633,0.158402,0.158171,0.157940,0.157709,0.157477,0.157246,0.157015,0.156783,0.156551,0.156319,0.156087,0.155855,0.155623,0.155391,0.155158,0.154926,0.154693,0.154460,0.154227,0.153994,0.153761,0.153528,0.153294,0.153061,0.152827,0.152593,0.152359,0.152125,0.151891,0.151657,0.151422,0.151188,0.150953,0.150718,0.150483,0.150248,0.150013,0.149778,0.149542,0.149307,0.149071,0.148835,0.148599,0.148363,0.148127,0.147891,0.147654,0.147418,0.147181,0.146944,0.146707,0.146470,0.146233,0.145995,0.145758,0.145520,0.145282,0.145044,0.144806,0.144568,0.144330,0.144091,0.143853,0.143614,0.143375,0.143136,0.142897,0.142657,0.142418,0.142178,0.141939,0.141699,0.141459,0.141218,0.140978,0.140738,0.140497,0.140256,0.140016,0.139774,0.139533,0.139292,0.139051,0.138809,0.138567"
0.5455LiF-0.2727BeF2-0.1818ThF4,"713.150000,718.067677,722.985354,727.903030,732.820707,737.738384,742.656061,747.573737,752.491414,757.409091,762.326768,767.244444,772.162121,777.079798,781.997475,786.915152,791.832828,796.750505,801.668182,806.585859,811.503535,816.421212,821.338889,826.256566,831.174242,836.091919,841.009596,845.927273,850.844949,855.762626,860.680303,865.597980,870.515657,875.433333,880.351010,885.268687,890.186364,895.104040,900.021717,904.939394,909.857071,914.774747,919.692424,924.610101,929.527778,934.445455,939.363131,944.280808,949.198485,954.116162,959.033838,963.951515,968.869192,973.786869,978.704545,983.622222,988.539899,993.457576,998.375253,1003.292929,1008.210606,1013.128283,1018.045960,1022.963636,1027.881313,1032.798990,1037.716667,1042.634343,1047.552020,1052.469697,1057.387374,1062.305051,1067.222727,1072.140404,1077.058081,1081.975758,1086.893434,1091.811111,1096.728788,1101.646465,1106.564141,1111.481818,1116.399495,1121.317172,1126.234848,1131.152525,1136.070202,1140.987879,1145.905556,1150.823232,1155.740909,1160.658586,1165.576263,1170.493939,1175.411616,1180.329293,1185.246970,1190.164646,1195.082323,1200.000000","0.110313,0.110165,0.110016,0.109867,0.109718,0.109569,0.109420,0.109271,0.109122,0.108972,0.108823,0.108674,0.108524,0.108374,0.108225,0.108075,0.107925,0.107775,0.107625,0.107475,0.107325,0.107175,0.107025,0.106875,0.106724,0.106574,0.106423,0.106272,0.106122,0.105971,0.105820,0.105669,0.105518,0.105367,0.105216,0.105065,0.104913,0.104762,0.104610,0.104459,0.104307,0.104155,0.104003,0.103852,0.103700,0.103548,0.103395,0.103243,0.103091,0.102938,0.102786,0.102633,0.102481,0.102328,0.102175,0.102022,0.101869,0.101716,0.101563,0.101410,0.101257,0.101103,0.100950,0.100796,0.100643,0.100489,0.100335,0.100181,0.100027,0.099873,0.099719,0.099565,0.099410,0.099256,0.099101,0.098947,0.098792,0.098637,0.098482,0.098327,0.098172,0.098017,0.097862,0.097707,0.097551,0.097396,0.097240,0.097084,0.096929,0.096773,0.096617,0.096461,0.096305,0.096148,0.095992,0.095836,0.095679,0.095523,0.095366,0.095209"
0.5LiCl-0.5KCl,"738.000000,741.656566,745.313131,748.969697,752.626263,756.282828,759.939394,763.595960,767.252525,770.909091,774.565657,778.222222,781.878788,785.535354,789.191919,792.848485,796.505051,800.161616,803.818182,807.474747,811.131313,814.787879,818.444444,822.101010,825.757576,829.414141,833.070707,836.727273,840.383838,844.040404,847.696970,851.353535,855.010101,858.666667,862.323232,865.979798,869.636364,873.292929,876.949495,880.606061,884.262626,887.919192,891.575758,895.232323,898.888889,902.545455,906.202020,909.858586,913.515152,917.171717,920.828283,924.484848,928.141414,931.797980,935.454545,939.111111,942.767677,946.424242,950.080808,953.737374,957.393939,961.050505,964.707071,968.363636,972.020202,975.676768,979.333333,982.989899,986.646465,990.303030,993.959596,997.616162,1001.272727,1004.929293,1008.585859,1012.242424,1015.898990,1019.555556,1023.212121,1026.868687,1030.525253,1034.181818,1037.838384,1041.494949,1045.151515,1048.808081,1052.464646,1056.121212,1059.777778,1063.434343,1067.090909,1070.747475,1074.404040,1078.060606,1081.717172,1085.373737,1089.030303,1092.686869,1096.343434,1100.000000","0.437220,0.436549,0.435879,0.435209,0.434539,0.433869,0.433199,0.432529,0.431859,0.431188,0.430518,0.429848,0.429178,0.428508,0.427838,0.427168,0.426498,0.425827,0.425157,0.424487,0.423817,0.423147,0.422477,0.421807,0.421137,0.420466,0.419796,0.419126,0.418456,0.417786,0.417116,0.416446,0.415776,0.415105,0.414435,0.413765,0.413095,0.412425,0.411755,0.411085,0.410414,0.409744,0.409074,0.408404,0.407734,0.407064,0.406394,0.405724,0.405053,0.404383,0.403713,0.403043,0.402373,0.401703,0.401033,0.400363,0.399692,0.399022,0.398352,0.397682,0.397012,0.396342,0.395672,0.395002,0.394331,0.393661,0.392991,0.392321,0.391651,0.390981,0.390311,0.389641,0.388970,0.388300,0.387630,0.386960,0.386290,0.385620,0.384950,0.384280,0.383609,0.382939,0.382269,0.381599,0.380929,0.380259,0.379589,0.378919,0.378248,0.377578,0.376908,0.376238,0.375568,0.374898,0.374228,0.373558,0.372887,0.372217,0.371547,0.370877"
0.637LiCl-0.363KCl,"665.150000,669.542424,673.934848,678.327273,682.719697,687.112121,691.504545,695.896970,700.289394,704.681818,709.074242,713.466667,717.859091,722.251515,726.643939,731.036364,735.428788,739.821212,744.213636,748.606061,752.998485,757.390909,761.783333,766.175758,770.568182,774.960606,779.353030,783.745455,788.137879,792.530303,796.922727,801.315152,805.707576,810.100000,814.492424,818.884848,823.277273,827.669697,832.062121,836.454545,840.846970,845.239394,849.631818,854.024242,858.416667,862.809091,867.201515,871.593939,875.986364,880.378788,884.771212,889.163636,893.556061,897.948485,902.340909,906.733333,911.125758,915.518182,919.910606,924.303030,928.695455,933.087879,937.480303,941.872727,946.265152,950.657576,955.050000,959.442424,963.834848,968.227273,972.619697,977.012121,981.404545,985.796970,990.189394,994.581818,998.974242,1003.366667,1007.759091,1012.151515,1016.543939,1020.936364,1025.328788,1029.721212,1034.113636,1038.506061,1042.898485,1047.290909,1051.683333,1056.075758,1060.468182,1064.860606,1069.253030,1073.645455,1078.037879,1082.430303,1086.822727,1091.215152,1095.607576,1100.000000","0.476836,0.476017,0.475198,0.474379,0.473560,0.472740,0.471921,0.471102,0.470283,0.469464,0.468645,0.467826,0.467007,0.466188,0.465369,0.464549,0.463730,0.462911,0.462092,0.461273,0.460454,0.459635,0.458815,0.457996,0.457177,0.456358,0.455539,0.454720,0.453901,0.453081,0.452262,0.451443,0.450624,0.449805,0.448986,0.448166,0.447347,0.446528,0.445709,0.444890,0.444070,0.443251,0.442432,0.441613,0.440794,0.439974,0.439155,0.438336,0.437517,0.436697,0.435878,0.435059,0.434240,0.433420,0.432601,0.431782,0.430963,0.430143,0.429324,0.428505,0.427686,0.426866,0.426047,0.425228,0.424409,0.423589,0.422770,0.421951,0.421131,0.420312,0.419493,0.418673,0.417854,0.417035,0.416215,0.415396,0.414577,0.413757,0.412938,0.412119,0.411299,0.410480,0.409661,0.408841,0.408022,0.407203,0.406383,0.405564,0.404745,0.403925,0.403106,0.402286,0.401467,0.400648,0.399828,0.399009,0.398189,0.397370,0.396550,0.395731"
0.5NaCl-0.5KCl,"930.000000,932.727273,935.454545,938.181818,940.909091,943.636364,946.363636,949.090909,951.818182,954.545455,957.272727,960.000000,962.727273,965.454545,968.181818,970.909091,973.636364,976.363636,979.090909,981.818182,984.545455,987.272727,990.000000,992.727273,995.454545,998.181818,1000.909091,1003.636364,1006.363636,1009.090909,1011.818182,1014.545455,1017.272727,1020.000000,1022.727273,1025.454545,1028.181818,1030.909091,1033.636364,1036.363636,1039.090909,1041.818182,1044.545455,1047.272727,1050.000000,1052.727273,1055.454545,1058.181818,1060.909091,1063.636364,1066.363636,1069.090909,1071.818182,1074.545455,1077.272727,1080.000000,1082.727273,1085.454545,1088.181818,1090.909091,1093.636364,1096.363636,1099.090909,1101.818182,1104.545455,1107.272727,1110.000000,1112.727273,1115.454545,1118.181818,1120.909091,1123.636364,1126.363636,1129.090909,1131.818182,1134.545455,1137.272727,1140.000000,1142.727273,1145.454545,1148.181818,1150.909091,1153.636364,1156.363636,1159.090909,1161.818182,1164.545455,1167.272727,1170.000000,1172.727273,1175.454545,1178.181818,1180.909091,1183.636364,1186.363636,1189.090909,1191.818182,1194.545455,1197.272727,1200.000000","0.414850,0.414322,0.413793,0.413264,0.412735,0.412206,0.411677,0.411148,0.410619,0.410090,0.409561,0.409032,0.408503,0.407974,0.407445,0.406916,0.406387,0.405858,0.405329,0.404800,0.404271,0.403742,0.403213,0.402684,0.402155,0.401626,0.401097,0.400569,0.400040,0.399511,0.398982,0.398453,0.397924,0.397395,0.396866,0.396337,0.395808,0.395279,0.394750,0.394221,0.393692,0.393163,0.392634,0.392105,0.391576,0.391047,0.390518,0.389989,0.389460,0.388931,0.388402,0.387873,0.387344,0.386815,0.386287,0.385758,0.385229,0.384700,0.384171,0.383642,0.383113,0.382584,0.382055,0.381526,0.380997,0.380468,0.379939,0.379410,0.378881,0.378352,0.377823,0.377294,0.376765,0.376236,0.375707,0.375178,0.374649,0.374120,0.373591,0.373062,0.372534,0.372005,0.371476,0.370947,0.370418,0.369889,0.369360,0.368831,0.368302,0.367773,0.367244,0.366715,0.366186,0.365657,0.365128,0.364599,0.364070,0.363541,0.363012,0.362483"
0.3CaCl2-0.7LiCl,"771.150000,776.491919,781.833838,787.175758,792.517677,797.859596,803.201515,808.543434,813.885354,819.227273,824.569192,829.911111,835.253030,840.594949,845.936869,851.278788,856.620707,861.962626,867.304545,872.646465,877.988384,883.330303,888.672222,894.014141,899.356061,904.697980,910.039899,915.381818,920.723737,926.065657,931.407576,936.749495,942.091414,947.433333,952.775253,958.117172,963.459091,968.801010,974.142929,979.484848,984.826768,990.168687,995.510606,1000.852525,1006.194444,1011.536364,1016.878283,1022.220202,1027.562121,1032.904040,1038.245960,1043.587879,1048.929798,1054.271717,1059.613636,1064.955556,1070.297475,1075.639394,1080.981313,1086.323232,1091.665152,1097.007071,1102.348990,1107.690909,1113.032828,1118.374747,1123.716667,1129.058586,1134.400505,1139.742424,1145.084343,1150.426263,1155.768182,1161.110101,1166.452020,1171.793939,1177.135859,1182.477778,1187.819697,1193.161616,1198.503535,1203.845455,1209.187374,1214.529293,1219.871212,1225.213131,1230.555051,1235.896970,1241.238889,1246.580808,1251.922727,1257.264646,1262.606566,1267.948485,1273.290404,1278.632323,1283.974242,1289.316162,1294.658081,1300.000000","0.418725,0.418051,0.417377,0.416703,0.416029,0.415355,0.414680,0.414006,0.413332,0.412658,0.411984,0.411310,0.410636,0.409961,0.409287,0.408613,0.407939,0.407265,0.406591,0.405917,0.405242,0.404568,0.403894,0.403220,0.402546,0.401872,0.401198,0.400523,0.399849,0.399175,0.398501,0.397827,0.397153,0.396479,0.395804,0.395130,0.394456,0.393782,0.393108,0.392434,0.391760,0.391085,0.390411,0.389737,0.389063,0.388389,0.387715,0.387041,0.386366,0.385692,0.385018,0.384344,0.383670,0.382996,0.382322,0.381647,0.380973,0.380299,0.379625,0.378951,0.378277,0.377603,0.376928,0.376254,0.375580,0.374906,0.374232,0.373558,0.372883,0.372209,0.371535,0.370861,0.370187,0.369513,0.368839,0.368164,0.367490,0.366816,0.366142,0.365468,0.364794,0.364120,0.363445,0.362771,0.362097,0.361423,0.360749,0.360075,0.359401,0.358726,0.358052,0.357378,0.356704,0.356030,0.355356,0.354681,0.354007,0.353333,0.352659,0.351985"
0.5097CaCl2-0.4903NaCl,"779.150000,784.411111,789.672222,794.933333,800.194444,805.455556,810.716667,815.977778,821.238889,826.500000,831.761111,837.022222,842.283333,847.544444,852.805556,858.066667,863.327778,868.588889,873.850000,879.111111,884.372222,889.633333,894.894444,900.155556,905.416667,910.677778,915.938889,921.200000,926.461111,931.722222,936.983333,942.244444,947.505556,952.766667,958.027778,963.288889,968.550000,973.811111,979.072222,984.333333,989.594444,994.855556,1000.116667,1005.377778,1010.638889,1015.900000,1021.161111,1026.422222,1031.683333,1036.944444,1042.205556,1047.466667,1052.727778,1057.988889,1063.250000,1068.511111,1073.772222,1079.033333,1084.294444,1089.555556,1094.816667,1100.077778,1105.338889,1110.600000,1115.861111,1121.122222,1126.383333,1131.644444,1136.905556,1142.166667,1147.427778,1152.688889,1157.950000,1163.211111,1168.472222,1173.733333,1178.994444,1184.255556,1189.516667,1194.777778,1200.038889,1205.300000,1210.561111,1215.822222,1221.083333,1226.344444,1231.605556,1236.866667,1242.127778,1247.388889,1252.650000,1257.911111,1263.172222,1268.433333,1273.694444,1278.955556,1284.216667,1289.477778,1294.738889,1300.000000","0.402781,0.402092,0.401402,0.400713,0.400023,0.399334,0.398644,0.397955,0.397266,0.396576,0.395887,0.395197,0.394508,0.393818,0.393129,0.392439,0.391750,0.391061,0.390371,0.389682,0.388992,0.388303,0.387613,0.386924,0.386234,0.385545,0.384856,0.384166,0.383477,0.382787,0.382098,0.381408,0.380719,0.380029,0.379340,0.378650,0.377961,0.377272,0.376582,0.375893,0.375203,0.374514,0.373824,0.373135,0.372445,0.371756,0.371067,0.370377,0.369688,0.368998,0.368309,0.367619,0.366930,0.366240,0.365551,0.364861,0.364172,0.363483,0.362793,0.362104,0.361414,0.360725,0.360035,0.359346,0.358656,0.357967,0.357278,0.356588,0.355899,0.355209,0.354520,0.353830,0.353141,0.352451,0.351762,0.351072,0.350383,0.349694,0.349004,0.348315,0.347625,0.346936,0.346246,0.345557,0.344867,0.344178,0.343488,0.342799,0.342110,0.341420,0.340731,0.340041,0.339352,0.338662,0.337973,0.337283,0.336594,0.335904,0.335215,0.334526"
0.282CaCl2-0.718KCl,"921.150000,924.976768,928.803535,932.630303,936.457071,940.283838,944.110606,947.937374,951.764141,955.590909,959.417677,963.244444,967.071212,970.897980,974.724747,978.551515,982.378283,986.205051,990.031818,993.858586,997.685354,1001.512121,1005.338889,1009.165657,1012.992424,1016.819192,1020.645960,1024.472727,1028.299495,1032.126263,1035.953030,1039.779798,1043.606566,1047.433333,1051.260101,1055.086869,1058.913636,1062.740404,1066.567172,1070.393939,1074.220707,1078.047475,1081.874242,1085.701010,1089.527778,1093.354545,1097.181313,1101.008081,1104.834848,1108.661616,1112.488384,1116.315152,1120.141919,1123.968687,1127.795455,1131.622222,1135.448990,1139.275758,1143.102525,1146.929293,1150.756061,1154.582828,1158.409596,1162.236364,1166.063131,1169.889899,1173.716667,1177.543434,1181.370202,1185.196970,1189.023737,1192.850505,1196.677273,1200.504040,1204.330808,1208.157576,1211.984343,1215.811111,1219.637879,1223.464646,1227.291414,1231.118182,1234.944949,1238.771717,1242.598485,1246.425253,1250.252020,1254.078788,1257.905556,1261.732323,1265.559091,1269.385859,1273.212626,1277.039394,1280.866162,1284.692929,1288.519697,1292.346465,1296.173232,1300.000000","0.334581,0.334040,0.333499,0.332958,0.332416,0.331875,0.331334,0.330793,0.330251,0.329710,0.329169,0.328628,0.328086,0.327545,0.327004,0.326463,0.325921,0.325380,0.324839,0.324298,0.323756,0.323215,0.322674,0.322133,0.321591,0.321050,0.320509,0.319968,0.319427,0.318885,0.318344,0.317803,0.317262,0.316720,0.316179,0.315638,0.315097,0.314556,0.314014,0.313473,0.312932,0.312391,0.311849,0.311308,0.310767,0.310226,0.309685,0.309143,0.308602,0.308061,0.307520,0.306978,0.306437,0.305896,0.305355,0.304814,0.304272,0.303731,0.303190,0.302649,0.302108,0.301566,0.301025,0.300484,0.299943,0.299401,0.298860,0.298319,0.297778,0.297237,0.296695,0.296154,0.295613,0.295072,0.294531,0.293989,0.293448,0.292907,0.292366,0.291825,0.291284,0.290742,0.290201,0.289660,0.289119,0.288578,0.288036,0.287495,0.286954,0.286413,0.285872,0.285330,0.284789,0.284248,0.283707,0.283166,0.282625,0.282083,0.281542,0.281001"
