Step,Volume_A3,P_yz_eV_A3,P_xz_eV_A3,P_xy_eV_A3,J_K_x,J_K_y,J_K_z,J_Cl_x,J_Cl_y,J_Cl_z,J_Mg_x,J_Mg_y,J_Mg_z,J_Na_x,J_Na_y,J_Na_z
67990,7922.875316480056,-0.00137555,-0.0010424333,0.0011566172,4.330927560174762,-6.370355492773743,-1.4552739709564149,2.679830203405235,19.479069733353683,-4.914108952960972,-11.906706168785693,-12.064213149680855,7.911079497158477,5.97897215180387,1.8868482540195295,1.9099363822630222
67995,7922.875316480056,-0.0012370823,-0.0010195532,0.0012195308,3.627739636019844,-4.987439518848478,-1.3024941908827996,0.2793583387586942,20.571258392363738,-0.9130770320686983,-8.34831636853423,-13.648359372115207,5.222592691303413,5.524242150652977,0.9958898047692104,0.44461155781265926
68000,7922.875316480056,-0.0009853418,-0.00091547176,0.0011641984,2.8444674451636205,-3.5609614035306,-1.182734145290243,-1.9248209072781002,20.31581301012301,3.2430223249987336,-4.7387394132420955,-13.912049009415766,2.3188457040906147,4.90211677353113,0.08854687176728149,-0.9275012021947804
68005,7922.875316480056,-0.0006514,-0.00068238267,0.00096182956,2.0120893909294812,-2.1733594306237505,-1.129595080841983,-3.786467552438464,18.995921813159995,7.019581187011926,-1.2873770239567452,-13.104570634912507,-0.24275736630619882,4.144778955477928,-0.7866420815195703,-2.1955959595192143
68010,7922.875316480056,-0.00027499595,-0.0003221307,0.0006127311,1.1609147344822235,-0.9036696839570504,-1.1519338740434533,-5.299780606174064,16.96684969215964,10.100622132268896,1.8943360792726676,-11.528768178790612,-2.160401141567439,3.3275536482517474,-1.6030619631280232,-3.336654752250415
68015,7922.875316480056,0.0001037928,0.00010309639,0.00016811048,0.31955196451935297,0.17738244668413206,-1.235854319722268,-6.413484674999946,14.456323335754107,12.48753633167884,4.638986762783948,-9.354081769615933,-3.4701478894111855,2.537969464731983,-2.3482739614925623,-4.329901368178416
68020,7922.875316480056,0.00044522822,0.000499704,-0.00029010305,-0.48527019432031704,1.0165445739735866,-1.355519141961695,-6.942191336381821,11.572153002759634,14.390924391106648,6.665956054402976,-6.647871983970818,-4.419037698999039,1.8445286761609587,-3.009475399718834,-5.164734990220842
68025,7922.875316480056,0.00069990987,0.00078522874,-0.0006722586,-1.2281840023463784,1.5893766795384723,-1.488277904008857,-6.63645809570664,8.477826195813734,16.038012162572162,7.6679024078147435,-3.5701102677032575,-5.25749775126855,1.279763220344872,-3.5657426606946347,-5.840603860954963
68030,7922.875316480056,0.0008144629,0.00091285864,-0.00089762337,-1.8855256206264208,1.906537696184896,-1.6277346142049565,-5.348339093619522,5.4578326193615485,17.575721544898713,7.476580125514278,-0.44063065223437636,-6.133698045918157,0.8403083962559743,-3.992389889407317,-6.362656463862897
68035,7922.875316480056,0.0007681982,0.0008803938,-0.00092366204,-2.4388735773648547,2.0079555782618255,-1.7891111584211385,-3.19663661888955,2.8318629394135906,19.01168919710225,6.217189050223075,2.3623502801908947,-7.035074353252588,0.5013447734465863,-4.270819055249998,-6.735871190168272
68040,7922.875316480056,0.0006011122,0.0007258513,-0.00076086243,-2.881238369227783,1.9454111727723644,-2.005038726194317,-0.5987698073450871,0.8469129533279283,20.14221189425215,4.325774186583564,4.533096720407939,-7.727957694476521,0.23725764621962875,-4.394070724588058,-6.957583023547503
68045,7922.875316480056,0.00039244245,0.0004993711,-0.0004458334,-3.2213991574101852,1.7627686684159563,-2.3152998579278856,1.9120086513152037,-0.39686726533076033,20.608195785548837,2.357203466004554,5.930661035586835,-7.832624634471307,0.03521054681300151,-4.365211936742238,-7.008638957100068
68050,7922.875316480056,0.0002021789,0.00023766246,-1.202075e-05,-3.482689257071168,1.4844479182307255,-2.7569336619161104,3.90049338716324,-0.9717763154283923,20.117301938876416,0.7714969470997826,6.610757879201429,-7.0609180671362495,-0.10627768723384534,-4.192079310255107,-6.847818085421185
68055,7922.875316480056,4.004731e-05,-2.7448086e-05,0.0005000203,-3.6965877287287254,1.1156431313234494,-3.358705083726665,5.105635377510345,-1.058769010868522,18.608115151949995,-0.1364371366854389,6.755736649465489,-5.380826658705646,-0.18958714074756622,-3.8812604782003137,-6.416951122038317
68060,7922.875316480056,-0.00011066956,-0.00025101483,0.0010200699,-3.894328565480743,0.6504005687261811,-4.139106877555452,5.509672423985768,-0.8833941797108356,16.241194847797583,-0.3021468069547186,6.5956393276062775,-2.9902894274181966,-0.23017340189358393,-3.431295245835539,-5.6601661529852025
68065,7922.875316480056,-0.0002617307,-0.000390225,0.0014628264,-4.099387185998974,0.08160594508677521,-5.105000145267542,5.39806119626986,-0.7313390486321714,13.318958769618888,0.04417514684055046,6.407845204077402,-0.21110637022315526,-0.2598254489373666,-2.8267616854142785,-4.551220137870932
68070,7922.875316480056,-0.0004088805,-0.0004441279,0.001763934,-4.32257901506983,-0.5911520187668793,-6.249423216460701,5.2253563898604005,-0.9337809845908032,10.177186531343153,0.49841056026516195,6.495324144539864,2.638603264256796,-0.3181640475183978,-2.039040745876885,-3.1147340253936644
68075,7922.875316480056,-0.0005331855,-0.0004575373,0.0018807009,-4.560741179995428,-1.3574217770378167,-7.548795900511165,5.340770770445835,-1.7613444539763021,7.059700369341137,0.7397051081078613,7.08711014821145,5.369633103584471,-0.4367107521927702,-1.0369931761021536,-1.4289049372467886
68080,7922.875316480056,-0.0006136718,-0.00047602324,0.0017771551,-4.799161601500425,-2.1953184422467897,-8.96059084407155,5.823323623334893,-3.2745148876071744,4.111937874961864,0.6853606454950718,8.203592584482776,7.911655637415657,-0.6264986717785668,0.1975910680642452,0.38862989109167767
68085,7922.875316480056,-0.000643158,-0.00049997255,0.0014475214,-5.016706659009112,-3.0729987756507766,-10.422715430700762,6.559321646345216,-5.20535022608757,1.5205397356377086,0.4187905988200298,9.551440373637687,10.154211588022967,-0.8783813441502879,1.6582592338934923,2.199596990216942
68090,7922.875316480056,-0.0006300858,-0.00047778487,0.00095120614,-5.191720662316409,-3.950631962544267,-11.85560265492662,7.477179050781505,-7.017431739400959,-0.3984374091550189,-0.02904005568607637,10.589907876383025,11.845032809127641,-1.1733945529147185,3.309506585131037,3.860639781822665
68095,7922.875316480056,-0.0005900282,-0.00035230105,0.00040481982,-5.306838815793351,-4.782528499265881,-13.168364333945489,8.67032819492022,-8.173788476254881,-1.3167977310857992,-0.7879584290077251,10.799483594986468,12.700004638667505,-1.492507045916458,5.088183860855512,5.236789283419621
68100,7922.875316480056,-0.00054360554,-0.00011889369,-6.967089e-05,-5.35134256799375,-5.520385007207496,-14.26950125678544,10.2374368634454,-8.402345021686614,-1.081993441075511,-1.9829936185288748,9.944047858436337,12.58910983146057,-1.8200768348021974,6.91003217156032,6.214016638132874
68105,7922.875316480056,-0.00051375927,0.00017201905,-0.00040685697,-5.320652831514787,-6.118964337877914,-15.079898779280327,12.080985960955218,-7.72306779386255,0.27426057567582873,-3.5334184653348553,8.090724439898425,11.549974229798003,-2.14389065581668,8.68265797064743,6.707295551201804
68110,7922.875316480056,-0.0005139626,0.0004562417,-0.00060908776,-5.213868607450246,-6.5443750065928175,-15.543757049742297,13.950617670100538,-6.2892327895189775,2.6586453875353184,-5.1973834217734325,5.441651510009052,9.675721213498086,-2.4563416218431975,10.323306220695319,6.661021498327157
68115,7922.875316480056,-0.0005366943,0.0006817484,-0.00070645695,-5.03138075272164,-6.782947729963274,-15.634019560483317,15.615737799486741,-4.280259175237187,5.924932640919099,-6.7451845616543356,2.220870172539235,7.114707689019321,-2.7561481984728324,11.773686261806523,6.046010256458086
68120,7922.875316480056,-0.0005540732,0.00080779224,-0.0007315864,-4.77340760496855,-6.845992533371321,-15.351963859041305,16.941517016363722,-1.8456610111499705,9.754901835338494,-8.038992751573554,-1.3796659407964578,4.184161755300062,-3.0460922372428776,13.002669169984816,4.86453104450322
68125,7922.875316480056,-0.000538808,0.00080477755,-0.00071488856,-4.438913187697205,-6.765624304154189,-14.72419137709661,17.816675215716597,0.9029032329042881,13.631860054167289,-8.969505839306388,-5.202552541246607,1.3731369197485548,-3.3252317551366595,13.996623435851976,3.1708251255955666
68130,7922.875316480056,-0.00048498358,0.0006649985,-0.0006773457,-4.025114736913846,-6.581525508690392,-13.800233251579655,18.032665797648292,3.7408247926194234,17.0124014212598,-9.342926082239595,-8.978065474597514,-0.8544226591329256,-3.581600619584382,14.750115915135957,1.0938850094522587
68135,7922.875316480056,-0.00040176386,0.00041109786,-0.000628631,-3.529061293179719,-6.326604433384491,-12.649498285271722,17.280787670309,6.21171348809052,19.507547605309895,-8.874356009220815,-12.223217597608,-2.235664212857906,-3.794345828110412,15.269458222413796,-1.1707544313752623
68140,7922.875316480056,-0.0002977523,9.304177e-05,-0.0005729951,-2.9518398389566833,-6.0227244986721775,-11.353014953300619,15.317252527769934,7.818844026304343,20.891198665063804,-7.336235373810364,-14.446306708509121,-2.674257826089111,-3.9461528601120834,15.581537014200713,-3.4122953538811815
68145,7922.875316480056,-0.00018234192,-0.00022411099,-0.0005118483,-2.303038667652169,-5.689983785965015,-9.989160781184939,12.14761648322781,8.344137102970794,21.059149159467875,-4.727594082685849,-15.448029841776785,-2.156595945430986,-4.033959059789371,15.725226345249958,-5.461762023906322
68150,7922.875316480056,-7.4390395e-05,-0.00047213532,-0.00045196046,-1.601957861433501,-5.359993967923803,-8.619972536213782,8.095965050829257,7.9356823602088635,20.10203398598979,-1.3435701413292038,-15.366306475553047,-0.8121028486493236,-4.067412374907466,15.721968021032641,-7.2183278357100615
68155,7922.875316480056,-2.5569793e-07,-0.0005971465,-0.00041477007,-0.8747733564644551,-5.080036538650748,-7.285516441760439,3.7398168489370427,6.952060893631404,18.381216584678533,2.2764667316622713,-14.493809161373262,1.0087462499068884,-4.058485903492286,15.553134793873888,-8.652815766012626
68160,7922.875316480056,2.3451312e-05,-0.0005878627,-0.00042544177,-0.14985171815652265,-4.904041715170424,-6.006259932987478,-0.2859682688587144,5.768348880067182,16.40232445131469,5.531375325484893,-13.103984898864125,2.860369783476979,-4.012530574421138,15.171027433672695,-9.804803933051861
68165,7922.875316480056,1.3999359e-06,-0.0004834911,-0.0004915616,0.546318672587125,-4.877299391554006,-4.78753139234762,-3.516493090953305,4.652397757343836,14.56840056717111,7.981553360414088,-11.379312707055048,4.434965943190088,-3.9283544151173864,14.535563938632382,-10.76420469474977
68170,7922.875316480056,-5.2545867e-05,-0.00034852643,-0.00060087605,1.1919699520410107,-5.024218102399063,-3.6223083335397233,-5.742366732324747,3.696116099577501,13.09102145481403,9.442334019493407,-9.383358876644904,5.602276808233053,-3.808912659419324,13.64281090450078,-11.619359393566247
68175,7922.875316480056,-0.0001311903,-0.00024360642,-0.00073415856,1.7721663167655537,-5.344329239602703,-2.4938364138004827,-6.948706650099787,2.7974291245814547,12.071166392091172,9.93348198055346,-7.048803296131354,6.262177264710824,-3.6739174793535803,12.527053508288937,-12.387876796818437
68180,7922.875316480056,-0.00023517793,-0.00020877329,-0.0008749679,2.280479229627138,-5.816348805825729,-1.380220736206713,-7.238636948529468,1.740345665103216,11.557392586483832,9.599284597805214,-4.240987852989037,6.2665607799790966,-3.5581027082760137,11.24834074018128,-12.992102227761626
68185,7922.875316480056,-0.00036454218,-0.00025549793,-0.0010188947,2.719912418124925,-6.406275557418158,-0.260098263814899,-6.790979633654505,0.3659331165077129,11.507160477899214,8.645542134838157,-0.9079968239186371,5.523118838966235,-3.491450671549277,9.879688976823502,-13.318550789569036
68190,7922.875316480056,-0.000506492,-0.00036657418,-0.0011773158,3.102544626647334,-7.0743782113626725,0.8827484204449942,-5.819902143143853,-1.2809740943007073,11.730852080631493,7.280667128184993,2.7913733719485947,4.140738450201804,-3.4802853037788317,8.495328728629662,-13.302708564048208
68195,7922.875316480056,-0.0006251457,-0.0005024411,-0.0013590945,3.4476721931029646,-7.778816717464398,2.0563197962839403,-4.52250386136268,-2.9402423205678643,11.948333227493652,5.660623400317396,6.487210512497569,2.4016574844063654,-3.502767012322469,7.1631985001548095,-12.954680421348147
68200,7922.875316480056,-0.0006745959,-0.0006168718,-0.0015483948,3.7783711136332307,-8.47732295878308,3.2573998253102854,-3.0368393292502596,-4.253991717765035,11.965749030776,3.8522530718309067,9.717215440128514,0.5566513658923742,-3.5107601502520573,5.945449284230396,-12.328169858483653
68205,7922.875316480056,-0.0006334223,-0.00068155763,-0.0017126492,4.117068263051526,-9.129705766960289,4.467997093492313,-1.4759897507848407,-4.921681685596426,11.791361787392464,1.8720648764118746,12.081509521378196,-1.3223690905578613,-3.4301186890068074,4.901228064012518,-11.485360118917361
68210,7922.875316480056,-0.0005146627,-0.0007013875,-0.00182892,4.481454734403717,-9.701777742352025,5.653462076497974,-0.05679869347671307,-4.814341542092792,11.558138347978101,-0.17879769648798582,13.362517984527388,-3.2781658315652233,-3.1628336844576133,4.08495130478315,-10.481805003503158
68215,7922.875316480056,-0.000344113,-0.0007051549,-0.0018942406,4.882335075855002,-10.168958534819868,6.7655338051228355,0.8292978709576966,-3.999507728048515,11.3669217698458,-2.0294036525357146,13.558907277488997,-5.3182952958304135,-2.599204652723305,3.5409090356222954,-9.362530821723684
68220,7922.875316480056,-0.00014651797,-0.0007228133,-0.0019143943,5.32404029768981,-10.518059329834106,7.751006240334541,0.7689113276409172,-2.680927078975695,11.200201099357958,-3.363951460718548,12.833546338077015,-7.340046061100971,-1.6459755279781838,3.2967901358895846,-8.15953156221838
68225,7922.875316480056,5.2723586e-05,-0.00076327834,-0.0018894323,5.806577725376376,-10.746950522747685,8.562580447545919,-0.3946965901585653,-1.0974533724177675,10.896878155208118,-4.06073073384878,11.422750137249551,-9.11800198895066,-0.268125799250587,3.3530039714476665,-6.889827084254994
68230,7922.875316480056,0.00022859228,-0.0008058374,-0.0018130769,6.327816672881856,-10.862590533821676,9.167070674553692,-2.4709288663976885,0.5645349397788557,10.159122688504446,-4.248514800330763,9.565691268680693,-10.319332700753826,1.4746517868782085,3.6637149762444245,-5.555230986669248
68235,7922.875316480056,0.00035799664,-0.0008158432,-0.0016792946,6.884368595402013,-10.878274843848377,9.548516578350394,-5.1214601237039705,2.1827580694631923,8.629213541729413,-4.10519917181055,7.508768865341862,-10.578623254460531,3.425315386231201,4.1180986730203735,-4.14747713324994
68240,7922.875316480056,0.00042073,-0.0007665782,-0.0014918391,7.470993804836728,-10.811160946376223,9.70720166008702,-8.080854346666115,3.6307050489482986,6.039186528867152,-3.677631261611263,5.565675556570366,-9.632996694509476,5.37051632320367,4.546131558355061,-2.661761781658588
68245,7922.875316480056,0.00041034626,-0.00064794876,-0.0012796387,8.079270883702012,-10.68066065344323,9.65733167001978,-11.179092705522296,4.733234031989544,2.3482676636245836,-2.9159470909490706,4.115951679812296,-7.441431138814501,7.09879338454743,4.762826747481828,-1.1125382467502107
68250,7922.875316480056,0.00034561648,-0.000468353,-0.0010994545,8.696678070670206,-10.507763028074297,9.425366308649394,-14.257355642339125,5.367932542961708,-2.227526872595617,-1.7961807434604484,3.439202775514584,-4.204339179927905,8.439883128653719,4.631979642714956,0.45812958697990336
68255,7922.875316480056,0.00025960038,-0.00025082845,-0.0010100321,9.307416122725446,-10.314491174098695,9.048963806744872,-17.131284439844983,5.60368426395834,-7.271732426374356,-0.36858523894452766,3.529326905119688,-0.31018252709049454,9.275478448290638,4.112831907713206,1.9845812057688992
68260,7922.875316480056,0.00018181796,-2.2026761e-05,-0.0010408108,9.896186894517488,-10.121968045047144,8.575259568148034,-19.596056072765005,5.658481292902785,-12.2204082964803,1.246094022238955,4.131329909463402,3.703843245007244,9.536800262715811,3.2635087291881213,3.392935666374451
68265,7922.875316480056,0.00013356343,0.00019486918,-0.0011791965,10.45498805234678,-9.945538662812798,8.057791733044873,-21.42946473585801,5.750753759875432,-16.43107735038884,2.852665207910738,4.923819458812228,7.203636483028327,9.204836724436287,2.2023175639795385,4.621279762165268
68270,7922.875316480056,0.00012750621,0.0003822305,-0.0013749757,10.990981240620787,-9.787508384792492,7.552419287712987,-22.426049761870328,6.020704982252561,-19.340597033376433,4.204577682403301,5.642771297907326,9.604207715166064,8.313516041868974,1.0553843591240524,5.635600789117798
68275,7922.875316480056,0.00016091045,0.0005311405,-0.0015610285,11.531035025198838,-9.631969652653826,7.113279809862584,-22.44817388095873,6.5216105628020085,-20.648726214572342,5.05559617852659,6.118828382861262,10.554384465359409,6.944567986670559,-0.0771170716936318,6.432692745731964
68280,7922.875316480056,0.00021253384,0.00063285755,-0.001680349,12.118203097556435,-9.447804851037692,6.789320096446471,-21.448742728041562,7.2353202219342965,-20.396768839226205,5.204108116971744,6.271139128051598,10.031489813977768,5.209456566249395,-1.1273021879598506,7.027589987674782
68285,7922.875316480056,0.00024968208,0.00066285336,-0.0017058529,12.799470511973087,-9.201411991404203,6.62119226680094,-19.461135057261,8.124668887368523,-18.925965812877983,4.518587443262637,6.058428472262476,8.320068150221282,3.2261019911159075,-2.0503331382853345,7.436336393157598
68290,7922.875316480056,0.00024408157,0.00058976526,-0.0016401366,13.61038005212544,-8.872333614492566,6.638130478168173,-16.558174529077974,9.212776347139506,-16.781565055588004,2.93013102955401,5.404516596294142,5.92541454418193,1.1006883581260318,-2.813607183124243,7.669650875081851
68295,7922.875316480056,0.00019082968,0.00040790095,-0.0015049223,14.564086786122466,-8.46217767388083,6.8552155693964005,-12.86836928627747,10.593238765369819,-14.570949549337813,0.46658398698300285,4.193099581758161,3.426478413938689,-1.0792766264955878,-3.392808455241887,7.74088621822454
68300,7922.875316480056,0.00011682109,0.0001501058,-0.0013381809,15.648417647151692,-7.9927065463729745,7.272168030256053,-8.747841139093566,12.313982072260469,-12.75596645595796,-2.577889563124794,2.3868756075005697,1.2638270180626066,-3.239662111461943,-3.7767986670907563,7.671601766884914
68305,7922.875316480056,6.432953e-05,-0.00013882111,-0.0011956934,16.82969584255847,-7.4967837189864825,7.874761368984232,-4.909210314337667,14.273003172259077,-11.47401354459943,-5.528709442443963,0.12977065798420906,-0.42574310759545675,-5.30875110142529,-3.9746375459228,7.47662521394238
68310,7922.875316480056,5.795964e-05,-0.00043317376,-0.0011312257,18.06038362931071,-7.008476577041111,8.638995801061736,-2.205896566400156,16.259746346630067,-10.529600985011157,-7.558961504228231,-2.304834318696722,-1.7978460109140482,-7.2125005776340485,-4.015082683357089,7.140081115733547
68315,7922.875316480056,8.549375e-05,-0.0007336207,-0.001160639,19.28858336852358,-6.556357898120441,9.536664518636293,-1.1950746687908804,18.05654911621977,-9.59746050899993,-8.129404882727707,-4.630207105961947,-3.10287747179172,-8.881078805063002,-3.93863139323474,6.615303513962199
68320,7922.875316480056,0.000111411675,-0.0010482708,-0.0012527341,20.467937995383583,-6.160826527408463,10.539375432468127,-1.9413504904042673,19.491544075372147,-8.512745030600755,-7.185025846689408,-6.60825441819199,-4.43048787704874,-10.258536111943393,-3.791110523439041,5.8554875605012695
68325,7922.875316480056,0.00011051645,-0.0013579103,-0.0013587879,21.565784260414546,-5.8342138416014135,11.618133313393098,-4.213070421283315,20.431527884335168,-7.398138834904234,-4.9634105718269925,-8.042489072726514,-5.614200494639312,-11.306277464783996,-3.623471908316045,4.845836393794225
68330,7922.875316480056,8.590398e-05,-0.001609746,-0.0014405806,22.567270221074466,-5.581643222798848,12.739128117099806,-7.723912042833161,20.75453457196804,-6.522846323554759,-1.7592097191028213,-8.748396788676676,-6.375528002233926,-12.001122783225359,-3.4931416815826952,3.6108760353207527
68335,7922.875316480056,5.1882915e-05,-0.0017476082,-0.0014799045,23.47374812656421,-5.401141483144275,13.860432343338665,-12.104015393171839,20.392939821996904,-6.0667770079275165,2.0465013724587164,-8.600808956205785,-6.541631020960898,-12.333208388877901,-3.4596369233142314,2.199605657366983
68340,7922.875316480056,1.2556084e-05,-0.0017418592,-0.0014834987,24.29532740402869,-5.282540431883208,14.933883543242167,-16.74645033384162,19.4309659204758,-5.972460715769923,5.840430499438202,-7.643828937794951,-6.179508786771015,-12.306282316025094,-3.573244340020376,0.669715749970119
68345,7922.875316480056,-3.6787045e-05,-0.0016045916,-0.0014783419,25.04017086104654,-5.205905263338027,15.911480751981266,-20.892593092991437,18.099938300597245,-5.963103741524165,8.878693660755655,-6.100517679722743,-5.581986984185908,-11.943246574675648,-3.862162942817288,-0.9147601510368348
68350,7922.875316480056,-9.597097e-05,-0.0013804829,-0.0014794887,25.70536490981835,-5.141242335634562,16.751788040700756,-23.946673447070342,16.613440517984003,-5.732276831668415,10.624191737760977,-4.217036781796396,-5.0920608993680565,-11.299858255639041,-4.32380914749336,-2.475820362075983
68355,7922.875316480056,-0.00015144992,-0.0011119732,-0.0014541276,26.27327609541812,-5.05082945358703,17.422777387325745,-25.61653549299682,14.982089766988658,-5.137237095838273,10.904956376527391,-2.0776374895287697,-4.918012504923075,-10.478672277502259,-4.922270526266568,-3.9158978827500777
68360,7922.875316480056,-0.00018330268,-0.00082369393,-0.0013435569,26.71410718181182,-4.894254764822508,17.90101615844962,-25.781822090305123,12.993821969739528,-4.228207655081306,9.77192295228988,0.4253107573238415,-5.09817242902381,-9.621183031820468,-5.593525592794488,-5.123006169173046
68365,7922.875316480056,-0.00018200955,-0.00053878105,-0.0011297114,26.9926258058917,-4.634730304173391,18.16927906607945,-24.41144941218101,10.405224518606563,-3.159127457858081,7.369726223775527,3.4199332644418794,-5.570118395326693,-8.86787735509984,-6.259074957572177,-5.988403346715824
68370,7922.875316480056,-0.00015785445,-0.0002919793,-0.00086197554,27.07606305687336,-4.244621474498162,18.214562004015004,-21.690864147170036,7.209987665326335,-2.0984080010729382,4.008488345731072,6.808515260788939,-6.234607591139769,-8.31066177636217,-6.842528801167814,-6.429916426953025
68375,7922.875316480056,-0.00013239887,-0.00012580796,-0.0006062048,26.93997748191436,-3.7086468179554144,18.027447132704236,-18.138837730478716,3.776543678311861,-1.1681319200182685,0.2545286656460556,10.14406143402792,-6.999787785817438,-7.972643072185523,-7.280605982578151,-6.407897590913092
68380,7922.875316480056,-0.000121154786,-7.134018e-05,-0.0003765259,26.56969349372634,-3.024314847709721,17.60293824492457,-14.413634086089022,0.6905405476098538,-0.4041011980938416,-3.2520841743597453,12.790627690501227,-7.820424613214249,-7.82094987096912,-7.525501298856567,-5.926782695033364
68385,7922.875316480056,-0.00012963645,-0.00012139493,-0.00014698794,25.957256452570114,-2.2001523500443367,16.942502584706215,-10.988839766457552,-1.5623292249858016,0.2288318506885929,-6.0927035184471166,14.236391201036694,-8.692423698323815,-7.792687686012644,-7.542557706854665,-5.027280606804891
68390,7922.875316480056,-0.00016036424,-0.00022483285,9.259264e-05,25.09675966155232,-1.2527309742076254,16.056283072427885,-8.110523684222581,-2.755151315897961,0.7787400092980616,-8.087165730788776,14.247889842259413,-9.605155563355488,-7.81604481142472,-7.3086556342188365,-3.778237379747919
68395,7922.875316480056,-0.00022087901,-0.00030931178,0.00032328928,23.981569544401687,-0.20363915657111686,14.964329645870219,-5.949615127828449,-2.893847389395119,1.2684105243075563,-9.127431977556494,12.842927431818483,-10.507171722226026,-7.821497107364624,-6.814088936838913,-2.2739382992683774
68400,7922.875316480056,-0.00032617143,-0.00031412425,0.0005122815,22.605350856935225,0.9228969065293855,13.696179630077875,-4.672724126866691,-2.135351332520403,1.6827429176479294,-9.104026938676366,10.210541437114244,-11.290757239514907,-7.745574380914834,-6.066734781665385,-0.6365350381881978
68405,7922.875316480056,-0.00048267614,-0.00022299928,0.00062042073,20.96613363325054,2.1014928470172523,12.289011610245705,-4.380349534861469,-0.7345448559255268,1.990970782917075,-7.970568668567106,6.660203045099281,-11.812156730690454,-7.532189675290058,-5.095798833472312,0.9838047969908414
68410,7922.875316480056,-0.0006718183,-7.728986e-05,0.0006106227,19.07111482895602,3.3064781819189735,10.784463625709957,-4.989049493258221,0.9297958053456066,2.2170833671367394,-5.861774501467701,2.646758888495042,-11.972912368345256,-7.1372650880691735,-3.9516811097293463,2.422996240996542
68415,7922.875316480056,-0.00085932703,5.2443713e-05,0.00047075137,16.939655196996178,4.512673985751061,9.223735348921235,-6.1941711565954165,2.340856344689059,2.4640547892955604,-3.1239328251873335,-1.2258124891415898,-11.772783713272197,-6.538525291401815,-2.696366074104102,3.536624808003796
68420,7922.875316480056,-0.0010179378,0.00011325962,0.0002344665,14.603040642565652,5.69677349643376,7.641376090961257,-7.599432523034352,2.977995580885669,2.8226438082325425,-0.17742137118021173,-4.361159896627414,-11.252123376000503,-5.7431604232458575,-1.3822574556926908,4.239734704018008
68425,7922.875316480056,-0.0011392223,9.8207696e-05,-3.5760706e-05,12.101412491096601,6.839416587289232,6.06062417926243,-8.88695200132804,2.5075076648330032,3.2948195451950646,2.6513224828626303,-6.384365487280065,-10.431664946076756,-4.7827568604459465,-0.03120680758200589,4.52785258450898
68430,7922.875316480056,-0.0012345001,4.3855835e-05,-0.0002911134,9.47941897357163,7.927428567869864,4.494094655113639,-9.872627955817162,0.8560389436337026,3.8386452365208346,5.171186049471904,-7.220962116746906,-9.34717232975044,-3.694951185714448,1.368846475821389,4.466064011832019
68435,7922.875316480056,-0.001325218,3.069262e-06,-0.0005149799,6.7817917336528275,8.955117396761631,2.9504934270002368,-10.44736620036053,-1.8302167283842783,4.423019386127281,7.251909798283485,-7.039845794320373,-8.07750522719079,-2.5033097530447366,2.846297162910393,4.155623782405416
68440,7922.875316480056,-0.001422629,1.7850562e-05,-0.0007012159,4.0494585782857415,9.923517363217394,1.4434064169831062,-10.456105865231052,-5.251175026995645,5.020346771885317,8.699018983362656,-6.159830439849628,-6.710152313867814,-1.2093462860773379,4.418840106960322,3.6980307349160624
68445,7922.875316480056,-0.0015121319,0.00010446729,-0.0008255326,1.3171971539092664,10.837274242784186,-0.003795333562339742,-9.605313141090274,-9.015635962460387,5.6189899411671,9.176297825982509,-4.9580158971814114,-5.333775311120638,0.19484383760049817,6.067729218024231,3.1702120639740654
68450,7922.875316480056,-0.0015558928,0.00023829547,-0.00084571,-1.3863320329883728,11.699845450736172,-1.3608161900002242,-7.550973951829628,-12.74697803478982,6.228084529842462,8.32641796207772,-3.7409568252344068,-4.028803673628948,1.6939140003980775,7.719441318686054,2.613166729373222
68455,7922.875316480056,-0.0015089002,0.0003585876,-0.0007219127,-4.036423611008156,12.508669145345772,-2.5999696069003053,-4.195111468127264,-16.204829824186763,6.824215542375541,6.101128170750049,-2.6190405362733324,-2.8033400244000344,3.2134330843275585,9.24655333388893,2.0307258975146727
68460,7922.875316480056,-0.0013438828,0.00041036503,-0.00044281466,-6.6092242497143685,13.252510288925405,-3.707483549990303,0.08088646768885877,-19.284224500822038,7.376125902380963,2.9970587006859173,-1.5394659722962567,-1.6143877457558968,4.614305286364694,10.502531956537329,1.397377289583562
68465,7922.875316480056,-0.0010730055,0.00037737007,-5.3400447e-05,-9.07925699096091,13.912116301994098,-4.691219888469806,4.560106704744273,-21.87244438742043,7.933530516809341,-0.13465665274689154,-0.48503154811734905,-0.4666328619038662,5.736833170524047,11.376711813738273,0.6759543134351018
68470,7922.875316480056,-0.0007369784,0.00026451756,0.0003559914,-11.418443664129931,14.46386096744987,-5.581307694144546,8.560648371926279,-23.697692219572353,8.565558930825876,-2.5242354465559407,0.3380670870381248,0.6275832167378271,6.465056856281304,11.827116745573054,-0.16020238423585648
68475,7922.875316480056,-0.00038306374,7.377469e-05,0.00070760807,-13.596205728339608,14.884971564255968,-6.4225263993317485,11.604009837605766,-24.31649230677852,9.208791696327904,-3.6850222191638755,0.4892391323653831,1.7760326715299986,6.760244389488658,11.873634040091762,-1.1106660653829414
68480,7922.875316480056,-6.700399e-05,-0.00017998093,0.0009659768,-15.580356437254576,15.15820371474416,-7.260893212067079,13.455586347965092,-23.343259702402186,9.641537566334236,-3.4422154664385767,-0.4556424109043473,3.2136419618994356,6.650011748771472,11.572050697903084,-2.1426544114408568
