r (A),g(r)_weighted_Li-F,g(r)_weighted_F-F,g(r)_weighted_Na-F,S_i_Li-F,S_i_Na-F,Average_SCL,lambda_BC
1.7995986905807904,0.8889380601125173,0.00023706698888316727,0.009652839948356792,1.0,1.0,2.287365497165773,2.63857
1.802414963961981,0.8889673767482585,0.0003281603897602754,0.010341317189211404,1.0,1.0,2.287365497165773,2.63857
1.8052312373431716,0.888996693384,0.00041925379063737644,0.011029794430065961,1.0,1.0,2.287365497165773,2.63857
1.8080475107243623,0.8890260100197412,0.0005103471915144846,0.011718271670920573,1.0,1.0,2.287365497165773,2.63857
1.8108637841055528,0.8890553266554827,0.0006014405923915856,0.01240674891177513,1.0,1.0,2.287365497165773,2.63857
1.8136800574867433,0.8890846432912239,0.0006925339932686865,0.013095226152629688,1.0,1.0,2.287365497165773,2.63857
1.816496330867934,0.8891139599269653,0.0007836273941457947,0.013996955753802349,1.0,1.0,2.287365497165773,2.63857
1.8193126042491246,0.8891432765627065,0.0008747207950228958,0.015252120407959077,0.23876284190155375,1.0,2.287365497165773,2.63857
1.8221288776303153,0.8891202435777598,0.000965814195900004,0.016507285062115906,0.23876284190155375,1.0,2.287365497165773,2.63857
1.8249451510115058,0.8871350546728622,0.0010569075967771049,0.017762449716272635,0.23876284190155375,1.0,2.287365497165773,2.63857
1.8277614243926963,0.8851498657679647,0.001148000997654206,0.019017614370429363,0.23876284190155375,1.0,2.287365497165773,2.63857
1.830577697773887,0.8831646768630671,0.0011775463768115921,0.02027277902458619,0.23876284190155375,1.0,2.287365497165773,2.63857
1.8333939711550775,0.8811794879581696,0.0011775463768115921,0.021527943678742917,0.23876284190155375,1.0,2.287365497165773,2.63857
1.8362102445362682,0.8791942990532721,0.0011775463768115921,0.022783108332899746,0.23876284190155375,1.0,2.287365497165773,2.63857
1.8390265179174587,0.8772091101483744,0.0011775463768115921,0.024038272987056474,0.23876284190155375,1.0,2.287365497165773,2.63857
1.8418427912986495,0.8752239212434768,0.0011775463768115921,0.025293437641213303,0.23876284190155375,1.0,2.287365497165773,2.63857
1.84465906467984,0.8732387323385793,0.0011775463768115921,0.026548602295370028,0.23876284190155375,1.0,2.287365497165773,2.63857
1.8474753380610305,0.8712535434336818,0.0011775463768115921,0.02780376694952676,0.23876284190155375,1.0,2.287365497165773,2.63857
1.8502916114422212,0.869268354528784,0.0011775463768115921,0.029450393713956934,0.23876284190155375,1.0,2.287365497165773,2.63857
1.8531078848234117,0.8672831656238866,0.0011775463768115921,0.03133222294513859,0.23876284190155375,1.0,2.287365497165773,2.63857
1.8559241582046024,0.8636030651517363,0.0011775463768115921,0.033214052176320404,0.23876284190155375,1.0,2.287365497165773,2.63857
1.858740431585793,0.8596514615910127,0.0011775463768115921,0.03509588140750206,0.23876284190155375,1.0,2.287365497165773,2.63857
1.8615567049669834,0.8556998580302889,0.0011775463768115921,0.03697771063868372,0.23876284190155375,1.0,2.287365497165773,2.63857
1.8643729783481742,0.8517482544695649,0.0011775463768115921,0.03885953986986554,0.23876284190155375,1.0,2.287365497165773,2.63857
1.8671892517293647,0.8477966509088413,0.0011775463768115921,0.0407413691010472,0.23876284190155375,1.0,2.287365497165773,2.63857
1.8700055251105554,0.8438450473481173,0.0011775463768115921,0.042623198332229,0.23876284190155375,1.0,2.287365497165773,2.63857
1.872821798491746,0.8398934437873935,0.0011775463768115921,0.04450502756341067,0.23876284190155375,1.0,2.287365497165773,2.63857
1.8756380718729364,0.8353459747480252,0.0011775463768115921,0.046522549728832636,0.23876284190155375,1.0,2.287365497165773,2.63857
1.8784543452541271,0.8299730231320039,0.0011775463768115921,0.04901187315514629,0.23876284190155375,1.0,2.287365497165773,2.63857
1.8812706186353176,0.824600071515983,0.0011775463768115921,0.051501196581459754,0.23876284190155375,1.0,2.287365497165773,2.63857
1.8840868920165084,0.8192271198999618,0.0011775463768115921,0.053990520007773414,0.23876284190155375,1.0,2.287365497165773,2.63857
1.8869031653976989,0.8138541682839409,0.0011775463768115921,0.05647984343408688,0.23876284190155375,1.0,2.287365497165773,2.63857
1.8897194387788896,0.8084812166679196,0.0011775463768115921,0.05896916686040053,0.23876284190155375,1.0,2.287365497165773,2.63857
1.89253571216008,0.803589487052617,0.0011775463768115921,0.061458490286714,0.23876284190155375,1.0,2.287365497165773,2.63857
1.8953519855412706,0.7988674801664938,0.0011775463768115921,0.0640218514420926,0.23876284190155375,1.0,2.287365497165773,2.63857
1.8981682589224613,0.7941454732803701,0.0011775463768115921,0.06694067315893293,0.23876284190155375,1.0,2.287365497165773,2.63857
1.9009845323036518,0.789423466394247,0.0011775463768115921,0.06985949487577305,0.23876284190155375,1.0,2.287365497165773,2.63857
1.9038008056848426,0.7847014595081233,0.0011775463768115921,0.0727783165926134,0.23876284190155375,1.0,2.287365497165773,2.63857
1.906617079066033,0.7799794526220002,0.0011775463768115921,0.0756971383094535,0.23876284190155375,1.0,2.287365497165773,2.63857
1.9094333524472236,0.7748790344513298,0.0011775463768115921,0.07861596002629362,0.23876284190155375,1.0,2.287365497165773,2.63857
1.9122496258284143,0.7693548443171508,0.0011775463768115921,0.08154051662178041,0.23876284190155375,1.0,2.287365497165773,2.63857
1.9150658992096048,0.7638306541829724,0.0011775463768115921,0.08447867616275705,0.23876284190155375,1.0,2.287365497165773,2.63857
1.9178821725907955,0.7583064640487934,0.0011775463768115921,0.08741683570373393,0.23876284190155375,1.0,2.287365497165773,2.63857
1.920698445971986,0.7527822739146149,0.0011775463768115921,0.09035499524471056,0.23876284190155375,1.0,2.287365497165773,2.63857
1.9235147193531765,0.7473769535842025,0.0011775463768115921,0.09329315478568721,0.23876284190155375,1.0,2.287365497165773,2.63857
1.9263309927343673,0.7425005926680214,0.0011775463768115921,0.09623131432666408,0.23876284190155375,1.0,2.287365497165773,2.63857
1.9291472661155578,0.7376242317518406,0.0011775463768115921,0.09965230460809603,0.23876284190155375,1.0,2.287365497165773,2.63857
1.9319635394967485,0.7327478708356593,0.0011775463768115921,0.10373802930222124,0.23876284190155375,1.0,2.287365497165773,2.63857
1.934779812877939,0.7278715099194785,0.0011775463768115921,0.10782375399634615,0.23876284190155375,1.0,2.287365497165773,2.63857
1.9375960862591297,0.7229951490032973,0.0011775463768115921,0.11190947869047138,0.23876284190155375,1.0,2.287365497165773,2.63857
1.9404123596403202,0.717711703633319,0.0011764136639465191,0.11599520338459626,0.23876284190155375,1.0,2.287365497165773,2.63857
1.9432286330215107,0.7121933594949208,0.0011751484193597444,0.11981207800920597,0.23876284190155375,1.0,2.287365497165773,2.63857
1.9460449064027014,0.7066750153565221,0.0011738831747729697,0.12352444552691261,0.23876284190155375,1.0,2.287365497165773,2.63857
1.948861179783892,0.701156671218124,0.001172617930186195,0.12723681304461892,0.23876284190155375,1.0,2.287365497165773,2.63857
1.9516774531650827,0.6956383270797253,0.00117135268559942,0.13094918056232557,0.23876284190155375,1.0,2.287365497165773,2.63857
1.9544937265462732,0.6902353974762246,0.0011700874410126454,0.13466154808003192,0.23876284190155375,1.0,2.287365497165773,2.63857
1.9573099999274637,0.6849071879772008,0.0011688221964258705,0.13907746311955677,0.23876284190155375,1.0,2.287365497165773,2.63857
1.9601262733086544,0.6795789784781766,0.0011675569518390958,0.14391064366639322,0.23876284190155375,1.0,2.287365497165773,2.63857
1.962942546689845,0.6742507689791529,0.0011662917072523212,0.14874382421322926,0.23876284190155375,1.0,2.287365497165773,2.63857
1.9657588200710356,0.6689225594801288,0.0011650264626655463,0.15357700476006572,0.23876284190155375,1.0,2.287365497165773,2.63857
1.9685750934522261,0.6631250314529141,0.0011637612180787715,0.15796047081164388,0.23876284190155375,1.0,2.287365497165773,2.63857
1.9713913668334166,0.656752386565772,0.0011624959734919968,0.16229747468782268,0.23876284190155375,1.0,2.287365497165773,2.63857
1.9742076402146074,0.6503797416786292,0.001161230728905222,0.16663447856400182,0.23876284190155375,1.0,2.287365497165773,2.63857
1.9770239135957979,0.6440070967914869,0.0011497544294170783,0.17097148244018065,0.23876284190155375,1.0,2.287365497165773,2.63857
1.9798401869769886,0.6377768002376175,0.0011379454745200494,0.17524195091912234,0.23876284190155375,1.0,2.287365497165773,2.63857
1.982656460358179,0.6325732055070891,0.0011261365196230213,0.1794950816707891,0.23876284190155375,1.0,2.287365497165773,2.63857
1.9854727337393698,0.6273696107765602,0.0011143275647259923,0.18374821242245615,0.23876284190155375,1.0,2.287365497165773,2.63857
1.9882890071205603,0.6221660160460317,0.0011025186098289643,0.1880013431741229,0.23876284190155375,1.0,2.287365497165773,2.63857
1.9911052805017508,0.6169624213155033,0.0010907096549319364,0.19225447392578965,0.23876284190155375,1.0,2.287365497165773,2.63857
1.9939215538829416,0.6117414095403848,0.0010789007000349075,0.19632972956129321,0.23876284190155375,1.0,2.287365497165773,2.63857
1.996737827264132,0.606175267495112,0.0010670917451378794,0.20039051098305283,0.23876284190155375,1.0,2.287365497165773,2.63857
1.9995541006453228,0.6006091254498386,0.0010552827902408505,0.20445129240481275,0.23876284190155375,1.0,2.287365497165773,2.63857
2.0023703740265133,0.5950429834045656,0.0010434738353438224,0.20851207382657239,0.23876284190155375,1.0,2.287365497165773,2.63857
2.005186647407704,0.5894768413592922,0.0010316648804467934,0.21257308057381313,0.23876284190155375,1.0,2.287365497165773,2.63857
2.0080029207888943,0.5840826332551114,0.0010198559255497662,0.21751963995456847,0.23876284190155375,1.0,2.287365497165773,2.63857
2.010819194170085,0.5793095019468474,0.0010084083072539082,0.22246619933532463,0.23876284190155375,1.0,2.287365497165773,2.63857
2.0136354675512758,0.5745363706385835,0.0010052753164113426,0.22741275871608077,0.23876284190155375,1.0,2.287365497165773,2.63857
2.0164517409324665,0.5697632393303195,0.0010021423255687774,0.2322242608534036,0.23876284190155375,1.0,2.287365497165773,2.63857
2.0192680143136568,0.5649901080220562,0.0009990093347262124,0.23668657440230015,0.23876284190155375,1.0,2.287365497165773,2.63857
2.0220842876948475,0.5602169767137923,0.0009958763438836472,0.2411488879511974,0.23876284190155375,1.0,2.287365497165773,2.63857
2.024900561076038,0.5547855862610395,0.0009927433530410818,0.24561120150009463,0.23876284190155375,1.0,2.287365497165773,2.63857
2.0277168344572285,0.5486632536975179,0.000989610362198517,0.2500241144969516,0.23876284190155375,1.0,2.287365497165773,2.63857
2.0305331078384192,0.5425409211339952,0.0009864773713559516,0.2541885272676869,0.23876284190155375,1.0,2.287365497165773,2.63857
2.03334938121961,0.5364185885704726,0.0009833443805133864,0.25835294003842224,0.23876284190155375,1.0,2.287365497165773,2.63857
2.0361656546008002,0.530296256006951,0.0009802113896708214,0.26251735280915695,0.23876284190155375,1.0,2.287365497165773,2.63857
2.038981927981991,0.5258440827847984,0.000977078398828256,0.2666817655798923,0.23876284190155375,1.0,2.287365497165773,2.63857
2.0417982013631817,0.5223299994345074,0.0009739454079856906,0.27080525876862155,0.23876284190155375,1.0,2.287365497165773,2.63857
2.0446144747443724,0.5188159160842163,0.0009708124171431253,0.2748177307932761,0.23876284190155375,1.0,2.287365497165773,2.63857
2.0474307481255627,0.5153018327339258,0.0009695615119524557,0.27883020281793003,0.23876284190155375,1.0,2.287365497165773,2.63857
2.0502470215067534,0.5117877493836348,0.000982816459610555,0.2828426748425846,0.23876284190155375,1.0,2.287365497165773,2.63857
2.053063294887944,0.5082736660333437,0.0009960714072686544,0.28685514686723906,0.23876284190155375,1.0,2.287365497165773,2.63857
2.0558795682691344,0.4786247509675599,0.0010093263549267517,0.2910688599886916,0.23876284190155375,1.0,2.287365497165773,2.63857
2.058695841650325,0.4758115182719764,0.0010225813025848511,0.2954614013156251,0.23876284190155375,1.0,2.287365497165773,2.63857
2.061512115031516,0.47299828557639273,0.0010358362502429503,0.29985394264255855,0.23876284190155375,1.0,2.287365497165773,2.63857
2.0643283884127066,0.4701850528808091,0.00104909119790105,0.30424648396949194,0.23876284190155375,1.0,2.287365497165773,2.63857
2.067144661793897,0.46737182018522594,0.0010623461455591472,0.3083847352462809,0.23876284190155375,1.0,2.287365497165773,2.63857
2.0699609351750876,0.4645585874896424,0.0010756010932172465,0.31192651119414866,0.23876284190155375,1.0,2.287365497165773,2.63857
2.0727772085562783,0.46174535479405876,0.0010888560408753459,0.3154682871420164,0.23876284190155375,1.0,2.287365497165773,2.63857
2.0755934819374686,0.4589321220984756,0.0011021109885334431,0.31901006308988356,0.23876284190155375,1.0,2.287365497165773,2.63857
2.0784097553186593,0.4561188894028921,0.0011153659361915426,0.3225518390377513,0.23876284190155375,1.0,2.287365497165773,2.63857
2.08122602869985,0.45330565670730844,0.0011286208838496418,0.32609361498561906,0.23876284190155375,1.0,2.287365497165773,2.63857
2.0840423020810404,0.4504924240117253,0.001144368339549353,0.32913763355921977,0.23876284190155375,1.0,2.287365497165773,2.63857
2.086858575462231,0.44592959653169323,0.0011708782372922611,0.3320376597732141,0.23876284190155375,1.0,2.287365497165773,2.63857
2.089674848843422,0.4405599795954409,0.0011973881350351692,0.33493768598720847,0.23876284190155375,1.0,2.287365497165773,2.63857
2.0924911222246125,0.4351903626591885,0.0012238980327780775,0.33783771220120273,0.23876284190155375,1.0,2.287365497165773,2.63857
2.095307395605803,0.42982074572293705,0.0012504079305209815,0.3407377384151966,0.23876284190155375,1.0,2.287365497165773,2.63857
2.0981236689869935,0.4244511287866847,0.0012769178282638898,0.3436377646291909,0.23876284190155375,1.0,2.287365497165773,2.63857
2.1009399423681843,0.4190815118504323,0.0013034277260067979,0.3465377908431852,0.23876284190155375,1.0,2.287365497165773,2.63857
2.1037562157493745,0.414278070236014,0.0013299376237497018,0.34900238342287865,0.23876284190155375,1.0,2.287365497165773,2.63857
2.1065724891305653,0.41076512384777736,0.0013564475214926102,0.351301515325177,0.23876284190155375,1.0,2.287365497165773,2.63857
2.109388762511756,0.40725217745954073,0.0013829574192355182,0.3536006472274753,0.23876284190155375,1.0,2.287365497165773,2.63857
2.1122050358929467,0.40373923107130405,0.0014094673169784265,0.35589977912977366,0.23876284190155375,1.0,2.287365497165773,2.63857
2.115021309274137,0.400226284683068,0.0014359772147213305,0.35819891103207163,0.23876284190155375,1.0,2.287365497165773,2.63857
2.1178375826553277,0.39671333829483135,0.0014624871124642388,0.3604980429343699,0.23876284190155375,1.0,2.287365497165773,2.63857
2.1206538560365185,0.3932003919065947,0.0015035720009964931,0.3627971748366682,0.23876284190155375,1.0,2.287365497165773,2.63857
2.1234701294177087,0.38968744551835865,0.001585873186205712,0.36509630673896615,0.23876284190155375,1.0,2.287365497165773,2.63857
2.1262864027988995,0.3860800807815997,0.0016681743714149439,0.3670345730874182,0.23876284190155375,1.0,2.287365497165773,2.63857
2.12910267618009,0.3823777277976447,0.0017504755566241756,0.36860979573758745,0.23876284190155375,1.0,2.287365497165773,2.63857
2.1319189495612805,0.37867537481369024,0.0018327767418333943,0.37018501838775636,0.23876284190155375,1.0,2.287365497165773,2.63857
2.134735222942471,0.3749730218297352,0.001915077927042626,0.3717602410379255,0.23876284190155375,1.0,2.287365497165773,2.63857
2.137551496323662,0.3712706688457802,0.001997379112251858,0.37333546368809467,0.23876284190155375,1.0,2.287365497165773,2.63857
2.1403677697048527,0.3675683158618252,0.0020796802974610896,0.3749106863382638,0.23876284190155375,1.0,2.287365497165773,2.63857
2.143184043086043,0.36386596287787076,0.0021619814826703086,0.37648590898843276,0.23876284190155375,1.0,2.287365497165773,2.63857
2.1460003164672337,0.3601636098939157,0.00224428266787954,0.37806113163860194,0.23876284190155375,1.0,2.287365497165773,2.63857
2.1488165898484244,0.3569294937987773,0.002326583853088772,0.37963635428877107,0.23876284190155375,1.0,2.287365497165773,2.63857
2.1516328632296147,0.3537716462110568,0.002408885038297991,0.38121157693894,0.23876284190155375,1.0,2.287365497165773,2.63857
2.1544491366108054,0.35061379862333575,0.002491186223507223,0.38278679958910916,0.23876284190155375,1.0,2.287365497165773,2.63857
2.157265409991996,0.34745595103561466,0.0026052235038877347,0.38361209368889226,0.23876284190155375,1.0,2.287365497165773,2.63857
2.160081683373187,0.34429810344789363,0.002782418077922561,0.3843739635830803,0.23876284190155375,1.0,2.287365497165773,2.63857
2.162897956754377,0.34114025586017305,0.0029596126519573587,0.3851358334772681,0.23876284190155375,1.0,2.287365497165773,2.63857
2.165714230135568,0.337982408272452,0.0031368072259921847,0.38589770337145607,0.23876284190155375,1.0,2.287365497165773,2.63857
2.1685305035167586,0.334824560684731,0.0033140018000270104,0.386659573265644,0.23876284190155375,1.0,2.287365497165773,2.63857
2.171346776897949,0.33174450598530947,0.0034911963740618087,0.38742144315983185,0.23876284190155375,1.0,2.287365497165773,2.63857
2.1741630502791396,0.32870940193974574,0.0036683909480966343,0.3881833130540198,0.23876284190155375,1.0,2.287365497165773,2.63857
2.1769793236603303,0.325674297894182,0.00384558552213146,0.3889451829482078,0.23876284190155375,1.0,2.287365497165773,2.63857
2.1797955970415206,0.3226391938486188,0.004022780096166258,0.38970705284239565,0.23876284190155375,1.0,2.287365497165773,2.63857
2.1826118704227113,0.31960408980305505,0.004199974670201083,0.3904689227365836,0.23876284190155375,1.0,2.287365497165773,2.63857
2.185428143803902,0.3165689857574913,0.0043771692442359095,0.3912307926307716,0.23876284190155375,1.0,2.287365497165773,2.63857
2.1882444171850928,0.31353388171192764,0.0045543638182707355,0.3919926625249595,0.23876284190155375,1.0,2.287365497165773,2.63857
2.191060690566283,0.31049877766636436,0.004731558392305534,0.3922695287239282,0.23876284190155375,0.020432340032015085,2.287365497165773,2.63857
2.193876963947474,0.30757628962418754,0.0049609430741587085,0.3921992045913515,0.23876284190155375,0.020432340032015085,2.287365497165773,2.63857
2.1966932373286645,0.3048174508176233,0.005266168409153076,0.3921288804587748,0.23876284190155375,0.020432340032015085,2.287365497165773,2.63857
2.199509510709855,0.30205861201105955,0.005571393744147395,0.39205855632619807,0.23876284190155375,0.020432340032015085,2.287365497165773,2.63857
2.2023257840910455,0.29929977320449536,0.005876619079141762,0.39198823219362144,0.23876284190155375,0.020432340032015085,2.287365497165773,2.63857
2.2051420574722362,0.2965409343979311,0.006181844414136129,0.39191790806104476,0.23876284190155375,0.020432340032015085,2.287365497165773,2.63857
2.207958330853427,0.2937820955913669,0.006487069749130496,0.3918475839284681,0.23876284190155375,0.020432340032015085,2.287365497165773,2.63857
2.2107746042346172,0.2910232567848031,0.006792295084124814,0.3917772597958914,0.23876284190155375,0.020432340032015085,2.287365497165773,2.63857
2.213590877615808,0.28826441797823893,0.007097520419119182,0.3917069356633147,0.23876284190155375,0.020432340032015085,2.287365497165773,2.63857
2.2164071509969987,0.28550557917167474,0.007402745754113549,0.39163661153073803,0.23876284190155375,0.020432340032015085,2.287365497165773,2.63857
2.219223424378189,0.28274772229118994,0.007707971089107868,0.3915662873981614,0.23876284190155375,0.020432340032015085,2.287365497165773,2.63857
2.2220396977593797,0.2801440899493044,0.008013196424102236,0.3914959632655847,0.23876284190155375,0.020432340032015085,2.287365497165773,2.63857
2.2248559711405704,0.2775404576074188,0.008318421759096603,0.391425639133008,0.23876284190155375,0.020432340032015085,2.287365497165773,2.63857
2.2276722445217607,0.27493682526553365,0.00862364709409092,0.3909258565441001,0.23876284190155375,0.020432340032015085,2.287365497165773,2.63857
2.2304885179029514,0.2723331929236481,0.009031687671566528,0.3902008691325588,0.23876284190155375,0.020432340032015085,2.287365497165773,2.63857
2.233304791284142,0.2697295605817625,0.009550739444982331,0.3894758817210175,0.23876284190155375,0.020432340032015085,2.287365497165773,2.63857
2.236121064665333,0.26712592823987696,0.010069791218398134,0.3887508943094761,0.23876284190155375,0.020432340032015085,2.287365497165773,2.63857
2.238937338046523,0.2645222958979918,0.010588842991813856,0.3880259068979349,0.23876284190155375,0.020432340032015085,2.287365497165773,2.63857
2.241753611427714,0.2619186635561062,0.011107894765229661,0.3873009194863936,0.23876284190155375,0.020432340032015085,2.287365497165773,2.63857
2.2445698848089046,0.25931503121422067,0.011626946538645464,0.3865759320748523,0.23876284190155375,0.020432340032015085,2.287365497165773,2.63857
2.247386158190095,0.2567113988723355,0.012145998312061186,0.38585094466331105,0.23876284190155375,0.020432340032015085,2.287365497165773,2.63857
2.2502024315712856,0.2542179974705673,0.012665050085476987,0.38512595725176973,0.23876284190155375,0.020432340032015085,2.287365497165773,2.63857
2.2530187049524764,0.25187080424009695,0.013184101858892792,0.3844009698402284,0.23876284190155375,0.020432340032015085,2.287365497165773,2.63857
2.255834978333667,0.2495236110096266,0.013703153632308595,0.38367598242868706,0.23876284190155375,0.020432340032015085,2.287365497165773,2.63857
2.2586512517148574,0.2471764177791566,0.014222205405724319,0.3829509950171459,0.23876284190155375,0.020432340032015085,2.287365497165773,2.63857
2.261467525096048,0.2448292245486863,0.014741257179140118,0.38222600760560455,0.23876284190155375,0.020432340032015085,2.287365497165773,2.63857
2.264283798477239,0.24248203131821594,0.015260308952555925,0.381341412411331,0.23876284190155375,0.020432340032015085,2.287365497165773,2.63857
2.267100071858429,0.24013483808774594,0.015922529057806414,0.3803975433653463,0.23876284190155375,0.020432340032015085,2.287365497165773,2.63857
2.26991634523962,0.23778764485727563,0.016699992118326613,0.3794536743193616,0.23876284190155375,0.020432340032015085,2.287365497165773,2.63857
2.2727326186208106,0.2354404516268053,0.01747745517884681,0.37850980527337685,0.23876284190155375,0.020432340032015085,2.287365497165773,2.63857
2.275548892002001,0.23309325839633532,0.01825491823936689,0.3775659362273922,0.23876284190155375,0.020432340032015085,2.287365497165773,2.63857
2.2783651653831916,0.23074606516586496,0.019032381299887085,0.3766220671814074,0.23876284190155375,0.020432340032015085,2.287365497165773,2.63857
2.2811814387643823,0.22839887193539463,0.019809844360407284,0.37567819813542264,0.23876284190155375,0.020432340032015085,2.287365497165773,2.63857
2.283997712145573,0.2263851467598671,0.020587307420927486,0.3747343290894379,0.23876284190155375,0.020432340032015085,2.287365497165773,2.63857
2.2868139855267633,0.2245296393545451,0.02136477048144756,0.3737904600434533,0.23876284190155375,0.020432340032015085,2.287365497165773,2.63857
2.289630258907954,0.2226741319492228,0.02214223354196776,0.3728465909974684,0.23876284190155375,0.020432340032015085,2.287365497165773,2.63857
2.2924465322891447,0.22081862454390053,0.022919696602487955,0.3719027219514837,0.23876284190155375,0.020432340032015085,2.287365497165773,2.63857
2.295262805670335,0.21896311713857855,0.023697159663008033,0.37095885290549907,0.23876284190155375,0.020432340032015085,2.287365497165773,2.63857
2.2980790790515258,0.21710760973325624,0.024474622723528232,0.3700149838595143,0.23876284190155375,0.020432340032015085,2.287365497165773,2.63857
2.3008953524327165,0.21525210232793396,0.025252085784048434,0.36878865473261896,0.23876284190155375,0.020432340032015085,2.287365497165773,2.63857
2.303711625813907,0.21339659492261168,0.02623157695185284,0.3674927642548233,0.23876284190155375,0.020432340032015085,2.287365497165773,2.63857
2.3065278991950975,0.21154108751728967,0.027331135261236657,0.36619687377702786,0.23876284190155375,0.020432340032015085,2.287365497165773,2.63857
2.309344172576288,0.2096855801119674,0.028430693570620648,0.36490098329923215,0.23876284190155375,0.020432340032015085,2.287365497165773,2.63857
2.312160445957479,0.2078300727066451,0.029530251880004642,0.36360509282143655,0.23876284190155375,0.020432340032015085,2.287365497165773,2.63857
2.314976719338669,0.2059745653013231,0.030629810189388457,0.36230920234364106,0.23876284190155375,0.020432340032015085,2.287365497165773,2.63857
2.31779299271986,0.20411905789600082,0.03172936849877245,0.36101331186584545,0.23876284190155375,0.020432340032015085,2.287365497165773,2.63857
2.3206092661010507,0.20251388329820608,0.03282892680815644,0.35971742138804974,0.23876284190155375,0.020432340032015085,2.287365497165773,2.63857
2.323425539482241,0.20099152584017754,0.03392848511754026,0.3584215309102543,0.23876284190155375,0.020432340032015085,2.287365497165773,2.63857
2.3262418128634317,0.19946916838214876,0.03502804342692425,0.35712564043245865,0.23876284190155375,0.020432340032015085,2.287365497165773,2.63857
2.3290580862446224,0.19794681092411998,0.03612760173630824,0.35582974995466304,0.23876284190155375,0.020432340032015085,2.287365497165773,2.63857
2.331874359625813,0.19642445346609122,0.03722716004569223,0.35451628368463434,0.23876284190155375,0.020432340032015085,2.287365497165773,2.63857
2.3346906330070034,0.19490209600806266,0.038326718355076055,0.35287411518613293,0.23876284190155375,0.020432340032015085,2.287365497165773,2.63857
2.337506906388194,0.19337973855003388,0.03942627666446004,0.3512319466876313,0.23876284190155375,0.020432340032015085,2.287365497165773,2.63857
2.340323179769385,0.19185738109200512,0.04075810745967638,0.3495897781891296,0.23876284190155375,0.020432340032015085,2.287365497165773,2.63857
2.343139453150575,0.19033502363397656,0.042189280504496995,0.3479476096906283,0.23876284190155375,0.020432340032015085,2.287365497165773,2.63857
2.345955726531766,0.1888126661759478,0.043620453549317824,0.34630544119212664,0.23876284190155375,0.020432340032015085,2.287365497165773,2.63857
2.3487719999129566,0.18729030871791902,0.04505162659413866,0.344663272693625,0.23876284190155375,0.020432340032015085,2.287365497165773,2.63857
2.3515882732941473,0.18576795125989023,0.046482799638959495,0.3430211041951234,0.23876284190155375,0.020432340032015085,2.287365497165773,2.63857
2.3544045466753376,0.1842455938018617,0.0479139726837801,0.341378935696622,0.23876284190155375,0.020432340032015085,2.287365497165773,2.63857
2.3572208200565283,0.18293545630375907,0.04934514572860093,0.33973676719812035,0.23876284190155375,0.020432340032015085,2.287365497165773,2.63857
2.360037093437719,0.1816704569468536,0.050776318773421765,0.3380945986996187,0.23876284190155375,0.020432340032015085,2.287365497165773,2.63857
2.3628533668189093,0.18040545758994833,0.05220749181824237,0.33640341469732976,0.23876284190155375,0.020432340032015085,2.287365497165773,2.63857
2.3656696402001,0.17914045823304287,0.0536386648630632,0.334657899451412,0.23876284190155375,0.020432340032015085,2.287365497165773,2.63857
2.368485913581291,0.1778754588761374,0.055069837907884035,0.33291238420549424,0.23876284190155375,0.020432340032015085,2.287365497165773,2.63857
2.371302186962481,0.17661045951923215,0.05650101095270464,0.33116686895957675,0.23876284190155375,0.020432340032015085,2.287365497165773,2.63857
2.374118460343672,0.1753454601623267,0.057932183997525484,0.329421353713659,0.23876284190155375,0.020432340032015085,2.287365497165773,2.63857
2.3769347337248625,0.17408046080542122,0.05961201993394251,0.32767583846774123,0.23876284190155375,0.020432340032015085,2.287365497165773,2.63857
2.3797510071060533,0.17281546144851576,0.061364617969918066,0.3259303232218234,0.23876284190155375,0.020432340032015085,2.287365497165773,2.63857
2.3825672804872435,0.17155046209161048,0.06311721600589335,0.32418480797590593,0.23876284190155375,0.020432340032015085,2.287365497165773,2.63857
2.3853835538684343,0.17028546273470505,0.06486981404186891,0.3224392927299882,0.23876284190155375,0.020432340032015085,2.287365497165773,2.63857
2.388199827249625,0.16902046337779958,0.06662241207784446,0.3206937774840704,0.23876284190155375,0.020432340032015085,2.287365497165773,2.63857
2.3910161006308153,0.1677554640208943,0.06837501011381973,0.3189482622381529,0.23876284190155375,0.020432340032015085,2.287365497165773,2.63857
2.393832374012006,0.16664769263464643,0.07012760814979528,0.31728007883482245,0.23876284190155375,0.020432340032015085,2.287365497165773,2.63857
2.3966486473931967,0.16555781766969133,0.07188020618577086,0.31562069770266865,0.23876284190155375,0.020432340032015085,2.287365497165773,2.63857
2.3994649207743874,0.1644679427047362,0.07363280422174641,0.31396131657051485,0.23876284190155375,0.020432340032015085,2.287365497165773,2.63857
2.4022811941555777,0.16337806773978125,0.07538540225772168,0.31230193543836127,0.23876284190155375,0.020432340032015085,2.287365497165773,2.63857
2.4050974675367685,0.16228819277482612,0.07713800029369723,0.31064255430620746,0.23876284190155375,0.020432340032015085,2.287365497165773,2.63857
2.407913740917959,0.161198317809871,0.0788905983296728,0.30898317317405366,0.23876284190155375,0.020432340032015085,2.287365497165773,2.63857
2.4107300142991495,0.16010844284491607,0.08064319636564807,0.30732379204190013,0.23876284190155375,0.020432340032015085,2.287365497165773,2.63857
