Step,Volume_A3,P_yz_eV_A3,P_xz_eV_A3,P_xy_eV_A3,J_Mg_x,J_Mg_y,J_Mg_z,J_Cl_x,J_Cl_y,J_Cl_z,J_K_x,J_K_y,J_K_z,J_Na_x,J_Na_y,J_Na_z
8805,7996.158752467902,-0.00012562811,-1.206315e-05,0.00035673773,1.0142043004120658,-9.305091212938464,2.4481730362424896,-23.911455242314645,31.06069246683247,-7.069573062685654,6.651698353931134,-4.9400838772259,-11.4646592133987,18.846275177966632,-7.382174740008776,0.17875444829947407
8810,7996.158752467902,-0.00010784394,-0.00023936997,-1.1987735e-05,1.4175337788578781,-10.974415601374972,1.2286410212366645,-23.537523218847433,33.06033916330008,-6.0601574581841025,6.143319067528647,-5.455418770156596,-10.87453658022161,18.57739326841739,-7.197162339632922,-0.20125189342983818
8815,7996.158752467902,-5.497088e-05,-0.00036003604,-0.0004074835,1.3887019580538347,-11.206780844715581,-0.21585335261234562,-22.363041572569585,33.679418394866566,-4.837873574629034,5.552967077744835,-6.088429273425048,-10.2809211539253,18.022095223605454,-6.9508660968330505,-0.5726570049683182
8820,7996.158752467902,6.877468e-05,-0.00037417572,-0.00080100127,1.2191008149488791,-10.025358917771996,-1.772799522895828,-20.76987682042963,32.96394502635368,-3.602808791371774,4.882608755678811,-6.831997587024146,-9.700402583604154,17.268889751671402,-6.673246271462557,-0.8312939038824374
8825,7996.158752467902,0.00026952033,-0.0002781109,-0.0011577079,1.2064964469204735,-7.433179637764738,-3.276035573147696,-19.133917583990783,30.9429392534118,-2.575763079773301,4.139067861380464,-7.664329165067668,-9.141965895801258,16.389075950625294,-6.412088094677455,-0.9135400285977489
8830,7996.158752467902,0.0005136716,-5.928908e-05,-0.0014167214,1.48108964847369,-3.5385284703207835,-4.4902531896256805,-17.635797139828554,27.725613647821497,-1.9807079583405205,3.3375048776049523,-8.547440127512003,-8.604416348168451,15.417925430640487,-6.206302312077168,-0.8319269055300926
8835,7996.158752467902,0.00074935355,0.00027581316,-0.001512265,1.9483503164260494,1.2293095099756783,-5.194839908519236,-16.199200094586757,23.68454669105696,-1.9591283962071113,2.5021889145261964,-9.427747362141075,-8.076757408835983,14.349383748275734,-6.052766356433421,-0.6765787811982986
8840,7996.158752467902,0.0009302213,0.00067341136,-0.0014158371,2.323938529257693,6.198183407317515,-5.33610520963676,-14.533722540389332,19.374967874643268,-2.4519379260199146,1.6639618131282634,-10.24033736550393,-7.542936375784047,13.14654521829392,-5.899471282862504,-0.5763246210790784
8845,7996.158752467902,0.0010247664,0.0010373194,-0.001145408,2.2339691597767253,10.79297309283163,-5.053939984961933,-12.253960588317767,15.225193022264394,-3.2201051724403973,0.8557157095399455,-10.917010237135967,-6.988974420205631,11.764999258645853,-5.667813424491141,-0.6442845326182973
8850,7996.158752467902,0.0010277107,0.0012707282,-0.00074535323,1.382846699754273,14.651763238181843,-4.518992744120359,-9.067260911160892,11.45535754314889,-4.038138105068231,0.10809943431901115,-11.395689572753893,-6.408264463037193,10.177038280967404,-5.27808911505137,-0.9419087851511396
8855,7996.158752467902,0.00095794094,0.0013238515,-0.0002698753,-0.24330560812496493,17.480828074412667,-3.8432500270971177,-4.989526742531048,8.243089541286938,-4.788740450694479,-0.5529738979623646,-11.628207584094183,-5.802507307174091,8.386529866361464,-4.662368139605786,-1.4728062228332819
8860,7996.158752467902,0.00084324105,0.0012121592,0.00021854413,-2.324674584659542,18.989089112286706,-3.184826679523856,-0.4005670014823437,5.803853480790823,-5.350385592977425,-1.1069357827166089,-11.584975738289929,-5.17928206055978,6.432900969927808,-3.7746247912627213,-2.192809609165164
8865,7996.158752467902,0.00071606284,0.000998791,0.0006483459,-4.456790523389381,18.965560609454656,-2.757801890398431,4.209181692959457,4.33598124914508,-5.579058733008299,-1.5385194463399245,-11.256523899290757,-4.548877784994255,4.386851755399342,-2.6116759309415274,-3.021565783816225
8870,7996.158752467902,0.0006054421,0.0007519774,0.00096353085,-6.406962350065905,17.379832033164234,-2.652249672118802,8.507044131102514,3.9451899335160494,-5.4790079591920104,-1.838786593589465,-10.652484277853201,-3.9218889325103365,2.3394281974953026,-1.239195969736028,-3.854157643701948
8875,7996.158752467902,0.00052110135,0.0005223165,0.0011532281,-8.085586526384313,14.448957278249395,-2.7340657982528747,12.310938053537754,4.581299883956236,-5.287393127256907,-2.007762476229108,-9.798388366809943,-3.3077110881250693,0.3831346343987514,0.2014723304219671,-4.578134112864102
8880,7996.158752467902,0.00045100122,0.0003475634,0.00124503,-9.408530004392112,10.619626363886596,-2.786620045004118,15.479937551134565,6.020798538497479,-5.309837017041788,-2.0573808628926047,-8.730753959393608,-2.71410148954339,-1.413303033487742,1.5236702203602186,-5.0967451673823625
8885,7996.158752467902,0.00037182024,0.00024061506,0.0012688028,-10.23590391943845,6.475035087265382,-2.8466899171869118,17.87209859757221,7.899180966199284,-5.560454402849128,-2.012201774569111,-7.491651655935696,-2.1478047773826976,-3.023269120511819,2.5507767964937385,-5.352354574224632
8890,7996.158752467902,0.00026046857,0.00018159358,0.0012291677,-10.395800966482518,2.632044403087889,-3.3720623712831252,19.36115903957787,9.76233407201582,-5.578659156382743,-1.9054385348392673,-6.1245732397406965,-1.6156641203534665,-4.459195645797869,3.1635363550577322,-5.34091820253165
8895,7996.158752467902,0.0001148306,0.00014537622,0.0011130256,-9.804660397760479,-0.36038888190353235,-4.839007411846713,19.92478220086585,11.148593785631624,-4.835224572892807,-1.7698367811792552,-4.672790501532857,-1.1246678819999203,-5.749560871375129,3.3179276589563242,-5.108404238530097
8900,7996.158752467902,-2.5882584e-05,0.000115619834,0.0009154541,-8.545884319254137,-2.1346977761987773,-7.241741541885592,19.682247712680947,11.710078619925506,-3.260040249469847,-1.6267169381383058,-3.1791023225856616,-0.6790334904136386,-6.9089223567378815,3.037063519024814,-4.726488921074673
8905,7996.158752467902,-9.687691e-05,8.853352e-05,0.0006553085,-6.760794433954754,-2.552962330080959,-10.114289949937952,18.755260624944896,11.27814364459593,-1.258188290781506,-1.4781313997875616,-1.6850874012785635,-0.2752791912654349,-7.9156105732425805,2.393248739181292,-4.259546822529996
8910,7996.158752467902,-5.054145e-05,8.4512925e-05,0.0003731691,-4.537598038500173,-1.645438712044894,-12.837072696698405,17.155131320065536,9.814977443756314,0.5745515836225641,-1.3047880739388704,-0.22944473766676587,0.10141872351130676,-8.712021298650932,1.4932483614193934,-3.7462015503661346
8915,7996.158752467902,0.000116628624,0.00014179474,0.000117051095,-1.9810430742441074,0.4216189006564255,-14.868894439454106,14.885267664296672,7.388596579240794,1.6932325108592883,-1.069780834753364,1.1541678956522237,0.4765502684593965,-9.23371980601484,0.46895870990745614,-3.2081926055362087
8920,7996.158752467902,0.00036116835,0.0002904396,-7.5357726e-05,0.6513834435531773,3.3114309131614137,-15.829538587525988,12.125346234122198,4.215845096131698,1.7131620948913522,-0.7265167968937376,2.4390172907072856,0.8809179774097,-9.449489119843623,-0.5329512646393759,-2.6718456901981376
8925,7996.158752467902,0.0006055317,0.0005257684,-0.00018504675,2.9579771432831787,6.5757734377965535,-15.488761248223192,9.248360421543376,0.6196368161156238,0.41467124127495936,-0.22827182504191956,3.606625074087221,1.3426059995971453,-9.377341752641648,-1.368692988446055,-2.175820089552911
8930,7996.158752467902,0.0007625497,0.0007939588,-0.0002075745,4.55529065453401,9.800304384536386,-13.772633210026205,6.642181340072321,-3.094423972547501,-2.2573220620578147,0.4629910611481689,4.647558523607019,1.8794669441111918,-9.059739280087218,-1.9200967689284152,-1.7568159004113508
8935,7996.158752467902,0.0007687176,0.0010025032,-0.00015782716,5.254073908843102,12.697699082174832,-10.82129614451124,4.497744377126118,-6.711204397314551,-6.1517437857599955,1.3698736741105324,5.561556125208314,2.4948650250434006,-8.520968510844217,-2.11470906992683,-1.4291294361537832
8940,7996.158752467902,0.0006227145,0.0010696054,-7.966901e-05,5.123012971714607,15.109055167736976,-7.005035607815182,2.727919672745238,-10.094069497605936,-10.900455568464047,2.494800482848187,6.356194842427955,3.1774286301505357,-7.745009543798336,-1.9378387822616059,-1.1792417161923772
8945,7996.158752467902,0.00039611862,0.0009824779,-2.528419e-05,4.348613909117821,16.90518289895033,-2.8625877708997987,1.126920107255767,-13.080446192253271,-15.965659443578142,3.8165958566976412,7.043522737952459,3.9040077644484708,-6.691406490552588,-1.4349178712836146,-0.9830647265699051
8950,7996.158752467902,0.00018262227,0.00080085115,-1.16723e-05,2.9849737716935945,17.889444481206617,0.9603869297700767,-0.3319983382259214,-15.39008738072223,-20.677908715026074,5.288051798605701,7.634991460948528,4.644516997947795,-5.340303598250435,-0.7010070002833513,-0.8342994054892592
8955,7996.158752467902,2.6862885e-05,0.000604929,-1.5838026e-05,0.881016329476088,17.840181172057665,3.789204753046117,-1.372733888858611,-16.68985981442964,-24.30506805589344,6.836273085479443,8.13590534287812,5.367117405296886,-3.7438318841399143,0.14711474494932197,-0.7585580013092517
8960,7996.158752467902,-8.9074885e-05,0.00044993954,-1.787578e-05,-2.0912685456210145,16.61450176971618,5.096285346821143,-1.6251526528087288,-16.731635484548896,-26.252817517834828,8.369689311869262,8.541187067169973,6.041944685205527,-2.052544440195894,1.0092876933996022,-0.7927164529374235
8965,7996.158752467902,-0.0001978353,0.00036800507,-2.8869355e-05,-5.74216929815203,14.19099426910168,4.6843909763540905,-0.9617435689198919,-15.419193204589673,-26.293405522511282,9.794022218550491,8.834363602505052,6.642722522806144,-0.4893858601116028,1.8271761884808084,-0.9410116015624621
8970,7996.158752467902,-0.00030528172,0.00038629933,-6.920827e-05,-9.49738395840587,10.683211693660155,2.7441347343595144,0.3404890738545783,-12.820537739133696,-24.648018012950008,11.032877964019246,8.990857216281599,7.147631656533923,0.7247404794926602,2.579809765839019,-1.151051864790175
8975,7996.158752467902,-0.00039304094,0.0005198188,-0.0001341542,-12.581272688469205,6.36429180814946,-0.20960091441130146,1.6865903290340984,-9.178091857606006,-21.90358401067245,12.042888317774452,8.98570125763888,7.541822179330557,1.452517515472331,3.261439886582667,-1.335940574686941
8980,7996.158752467902,-0.0004453407,0.00074818137,-0.00019636772,-14.293362143957445,1.6520511101006148,-3.5126624077635897,2.395418448671574,-4.885611170017029,-18.799453429927656,12.815598754078348,8.804156461075198,7.822246685863211,1.6830684604593746,3.8627446826340757,-1.4174341875368952
8985,7996.158752467902,-0.00046826992,0.0010084332,-0.00024180548,-14.233136718421981,-2.977959869022129,-6.619165347416772,1.9531384918914618,-0.4014409109459134,-15.942349256550063,13.366644076603517,8.451096191830745,8.002045522508416,1.5140772574142223,4.361645855444368,-1.3478345298908985
8990,7996.158752467902,-0.0004865621,0.0012219303,-0.000281162,-12.390576440810499,-7.077511752490068,-9.277144541287008,0.18900375017578153,3.836230402920565,-13.639193783071136,13.71972840245213,7.953629494840586,8.109661101253442,1.0825676679288643,4.720993206630811,-1.100626591808615
8995,7996.158752467902,-0.00052614376,0.0013425922,-0.0003253308,-9.122422881830525,-10.264008486905482,-11.457626831739349,-2.6574362983341953,7.448349565832325,-11.975679309276405,13.893603535828117,7.354388128201549,8.180446779456252,0.48697918499431925,4.894612112255419,-0.6544445572481365
9000,7996.158752467902,-0.0005908683,0.001389398,-0.00037306134,-5.04918246003991,-12.256145369931005,-13.156408647471569,-6.003876553470451,10.146518214035472,-10.99901261331421,13.896603871930676,6.699188262478289,8.244086912155472,-0.24282118312918666,4.843780166525977,0.004030295781336957
9005,7996.158752467902,-0.000643199,0.0014332044,-0.0004223531,-0.8528794648759755,-12.874842178425865,-14.286153017754003,-9.168355045996995,11.72533414370716,-10.79444114228123,13.729181433017185,6.026198574050229,8.31414340016534,-1.107223002164452,4.5566508594184425,0.8591469956254121
9010,7996.158752467902,-0.0006127873,0.0015488534,-0.00046904787,2.9456042311262465,-11.989197161136076,-14.725721707545482,-11.664240288395796,12.004514220575368,-11.416704228142272,13.39169196607396,5.361802105103722,8.384104657738936,-2.0723323280516217,4.056222689278075,1.8510171948536993
9015,7996.158752467902,-0.00044080603,0.0017670314,-0.0004975956,6.074133286010228,-9.553236139982005,-14.467772526353393,-13.32297492685435,10.873421952282095,-12.7553305652999,12.893077200712252,4.723229602742665,8.429843851666083,-3.04351207336446,3.3899262113537416,2.8859546677476433
9020,7996.158752467902,-0.000120365374,0.002058551,-0.0004865584,8.428800924126778,-5.756800180511846,-13.722187553990537,-14.186725540347162,8.45834757323881,-14.470766515774681,12.256256442470441,4.124120015956011,8.415606950426882,-3.8976086034498314,2.6076736852611075,3.870042757188418
9025,7996.158752467902,0.0002915208,0.0023580557,-0.00042091747,9.93340905066679,-1.0752334352577013,-12.810503688109481,-14.315046501262678,5.188712867192382,-16.142697656859884,11.518417542018835,3.578912895623377,8.300852357034165,-4.536056821137087,1.7409488021131267,4.745044556921999
9030,7996.158752467902,0.00069482427,0.0026005914,-0.0003052933,10.480835692803787,3.839401448357081,-11.908071904653944,-13.693344022653456,1.6976867138391487,-17.55402584673524,10.726573809956573,3.103923471982286,8.046885325394106,-4.913342416003494,0.7923291588577568,5.507908227976217
9035,7996.158752467902,0.0009997592,0.0027424386,-0.00016724404,10.002062699662465,8.28750650466884,-10.923998553531153,-12.296873087504046,-1.30917040764771,-18.81641325788755,9.929561753907144,2.715355084255295,7.623102160715353,-5.034028024180649,-0.2603506850663675,6.210005229170709
9040,7996.158752467902,0.0011744786,0.002767216,-4.076246e-05,8.562891333705458,11.626409697827171,-9.684940280618056,-10.190526710932732,-3.174617698828028,-20.173918451831785,9.168313377351986,2.4261705212724127,7.012546806766187,-4.939954741094758,-1.444622307428216,6.939007400745104
9045,7996.158752467902,0.0012401998,0.0026843594,5.1892235e-05,6.361811706468407,13.409890242692768,-8.205777091534134,-7.5266472978332395,-3.4580132960450145,-21.700898425815314,8.467260710302764,2.2440917647076066,6.2159016311442254,-4.701701790619032,-2.7626282244399754,7.7834693843533005
9050,7996.158752467902,0.0012297925,0.0025201086,0.00010377436,3.609764700267525,13.538222609765054,-6.731961459212205,-4.42983748053344,-2.114071422229342,-23.216780775874977,7.829597170186285,2.171835543724571,5.2530500323436,-4.408801117679891,-4.162645876736786,8.788387741361436
9055,7996.158752467902,0.0011601782,0.0023047102,0.000112855865,0.3981838190588771,12.290909390147704,-5.567576000772268,-0.8843264087067437,0.4683040817561892,-24.42824504146559,7.237662904297291,2.209195451613029,4.161435066703126,-4.150797077106169,-5.535068079736374,9.9270812236709
9060,7996.158752467902,0.0010321017,0.0020649615,7.3626674e-05,-3.3113170127403535,10.188447920020394,-4.910059519664817,3.2469105252207946,3.632152184359615,-25.095813248955753,6.6583107404275195,2.355375205092402,2.990808219949832,-3.993181166705531,-6.742633995667274,11.107759372326619
9065,7996.158752467902,0.0008485198,0.0018182062,-1.2261421e-05,-7.52497087207349,7.779038150849943,-4.77415699147942,8.033926635340816,6.711397619986558,-25.132911403119447,6.051955489730868,2.6097183571968134,1.7947026551036114,-3.96018790365712,-7.666812632707589,12.20506031706005
9070,7996.158752467902,0.0006398013,0.0015642877,-0.0001178034,-11.972334623708324,5.465585059163118,-4.976539049239098,13.224266609453972,9.238094047817315,-24.646153423493015,5.38279681758821,2.969838859322751,0.6204517618924736,-4.034005667338413,-8.240176370778425,13.094935196985674
9075,7996.158752467902,0.0004676543,0.001294517,-0.00019326518,-16.01966054717969,3.425594379551171,-5.217882226643004,18.16416773389259,11.030984401062048,-23.872276518348226,4.627548310416283,3.4276483058223466,-0.49911419069496077,-4.171332551410948,-8.450885671954818,13.681967361621862
