r (A),g(r)_weighted_Cl-Cl,g(r)_weighted_Na-Cl,g(r)_weighted_Na-Na,S_i_Na-Cl,Average_SCL,SCL_BC
1.7971466983491746,0.0,0.0,0.0,1.0,4.41960447145454,4.48028
1.8023861930965484,0.0,0.0,0.0,1.0,4.41960447145454,4.48028
1.807625687843922,0.0,0.0,0.0,1.0,4.41960447145454,4.48028
1.812865182591296,0.0,2.4336340670337203e-06,0.0,1.0,4.41960447145454,4.48028
1.818104677338669,0.0,1.0328105552776656e-05,0.0,1.0,4.41960447145454,4.48028
1.823344172086043,0.0,1.8222577038519258e-05,0.0,1.0,4.41960447145454,4.48028
1.8285836668334168,0.0,2.61170485242622e-05,0.0,1.0,4.41960447145454,4.48028
1.8338231615807905,0.0,3.4011520009999996e-05,0.0,1.0,4.41960447145454,4.48028
1.839062656328164,0.0,4.190599149573333e-05,0.0,1.0,4.41960447145454,4.48028
1.844302151075538,0.0,4.9800462981466666e-05,0.0,1.0,4.41960447145454,4.48028
1.8495416458229117,0.0,5.769493446723334e-05,0.0,1.0,4.41960447145454,4.48028
1.8547811405702848,0.0,6.558940595296666e-05,0.0,1.0,4.41960447145454,4.48028
1.860020635317659,0.0,7.348387743869999e-05,0.0,1.0,4.41960447145454,4.48028
