r (A),g(r)_weighted_F-F,g(r)_weighted_K-F,g(r)_weighted_Mg-F,g(r)_weighted_Mg-Mg,g(r)_weighted_Na-F,S_i_K-F,S_i_Mg-F,S_i_Na-F,Average_SCL,lambda_BC
0.4179336337773887,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.2362219333851443,3.92263
0.420897702102051,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.2362219333851443,3.92263
0.4238617704267133,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.2362219333851443,3.92263
0.4268258387513757,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.2362219333851443,3.92263
0.429789907076038,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.2362219333851443,3.92263
0.4327539754007003,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.2362219333851443,3.92263
0.4357180437253626,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.2362219333851443,3.92263
0.438682112050025,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.2362219333851443,3.92263
0.4416461803746873,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.2362219333851443,3.92263
0.4446102486993497,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.2362219333851443,3.92263
0.447574317024012,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.2362219333851443,3.92263
0.4505383853486743,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.2362219333851443,3.92263
0.4535024536733366,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.2362219333851443,3.92263
0.456466521997999,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.2362219333851443,3.92263
0.4594305903226613,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.2362219333851443,3.92263
0.4623946586473236,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.2362219333851443,3.92263
0.465358726971986,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.2362219333851443,3.92263
0.4683227952966483,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.2362219333851443,3.92263
0.4712868636213106,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.2362219333851443,3.92263
0.474250931945973,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.2362219333851443,3.92263
0.4772150002706353,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.2362219333851443,3.92263
0.4801790685952976,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.2362219333851443,3.92263
0.4831431369199599,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.2362219333851443,3.92263
0.4861072052446223,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.2362219333851443,3.92263
0.4890712735692846,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.2362219333851443,3.92263
0.492035341893947,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.2362219333851443,3.92263
0.4949994102186093,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.2362219333851443,3.92263
0.4979634785432716,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.2362219333851443,3.92263
0.500927546867934,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.2362219333851443,3.92263
0.5038916151925963,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.2362219333851443,3.92263
0.5068556835172586,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.2362219333851443,3.92263
0.509819751841921,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.2362219333851443,3.92263
0.5127838201665833,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.2362219333851443,3.92263
0.5157478884912456,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.2362219333851443,3.92263
0.518711956815908,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.2362219333851443,3.92263
0.5216760251405703,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.2362219333851443,3.92263
0.5246400934652327,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.2362219333851443,3.92263
0.5276041617898949,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.2362219333851443,3.92263
0.5305682301145572,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.2362219333851443,3.92263
0.5335322984392196,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.2362219333851443,3.92263
0.5364963667638819,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.2362219333851443,3.92263
0.5394604350885442,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.2362219333851443,3.92263
0.5424245034132066,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.2362219333851443,3.92263
0.5453885717378689,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.2362219333851443,3.92263
0.5483526400625313,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.2362219333851443,3.92263
0.5513167083871936,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.2362219333851443,3.92263
0.5542807767118559,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.2362219333851443,3.92263
0.5572448450365183,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.2362219333851443,3.92263
0.5602089133611806,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.2362219333851443,3.92263
0.563172981685843,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.2362219333851443,3.92263
0.5661370500105053,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.2362219333851443,3.92263
0.5691011183351675,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.2362219333851443,3.92263
0.5720651866598299,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.2362219333851443,3.92263
0.5750292549844922,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.2362219333851443,3.92263
