r (A),g(r)_weighted_F-F,g(r)_weighted_U-F,g(r)_weighted_U-U,S_i_U-F,Average_SCL,lambda_BC
1.1515455808784394,0.0,0.0,0.0,1.0,4.193369013535982,0
1.1565091394167084,0.0,0.0,0.0,1.0,4.193369013535982,0
1.1614726979549777,0.0,0.0,0.0,1.0,4.193369013535982,0
1.166436256493247,0.0,0.0,0.0,1.0,4.193369013535982,0
1.171399815031516,0.0,0.0,0.0,1.0,4.193369013535982,0
1.176363373569785,0.0,0.0,0.0,1.0,4.193369013535982,0
1.1813269321080542,0.0,0.0,0.0,1.0,4.193369013535982,0
1.1862904906463232,0.0,0.0,0.0,1.0,4.193369013535982,0
1.1912540491845924,0.0,0.0,0.0,1.0,4.193369013535982,0
1.1962176077228617,0.0,0.0,0.0,1.0,4.193369013535982,0
1.2011811662611307,0.0,0.0,0.0,1.0,4.193369013535982,0
1.2061447247993995,0.0,0.0,0.0,1.0,4.193369013535982,0
1.211108283337669,0.0,0.0,0.0,1.0,4.193369013535982,0
1.216071841875938,0.0,0.0,0.0,1.0,4.193369013535982,0
1.2210354004142072,0.0,0.0,0.0,1.0,4.193369013535982,0
1.2259989589524762,0.0,0.0,0.0,1.0,4.193369013535982,0
1.2309625174907457,0.0,1.458990078572789e-17,0.0,1.0,4.193369013535982,0
1.2359260760290145,0.0,3.033536697553169e-17,0.0,1.0,4.193369013535982,0
1.2408896345672835,0.0,4.608083316533619e-17,0.0,1.0,4.193369013535982,0
1.2458531931055528,0.0,6.182629935514e-17,0.0,1.0,4.193369013535982,0
1.250816751643822,0.0,7.75717655449445e-17,0.0,1.0,4.193369013535982,0
1.255780310182091,0.0,9.33172317347483e-17,0.0,1.0,4.193369013535982,0
1.2607438687203605,0.0,1.0906269792455277e-16,0.0,1.0,4.193369013535982,0
1.2657074272586293,0.0,1.2480816411435657e-16,0.0,1.0,4.193369013535982,0
1.2706709857968983,0.0,1.4055363030416107e-16,0.0,1.0,4.193369013535982,0
1.2756345443351678,0.0,1.562990964939656e-16,0.0,1.0,4.193369013535982,0
1.2805981028734368,0.0,1.6914285714285713e-16,0.0,1.0,4.193369013535982,0
1.285561661411706,0.0,1.6914285714285713e-16,0.0,1.0,4.193369013535982,0
1.290525219949975,0.0,1.6914285714285713e-16,0.0,1.0,4.193369013535982,0
1.2954887784882445,0.0,1.6914285714285713e-16,0.0,1.0,4.193369013535982,0
1.3004523370265133,0.0,1.6914285714285713e-16,0.0,1.0,4.193369013535982,0
1.3054158955647823,0.0,1.6914285714285713e-16,0.0,1.0,4.193369013535982,0
1.3103794541030516,0.0,1.6914285714285713e-16,0.0,1.0,4.193369013535982,0
1.3153430126413208,0.0,1.6914285714285713e-16,0.0,1.0,4.193369013535982,0
1.3203065711795898,0.0,1.6914285714285713e-16,0.0,1.0,4.193369013535982,0
1.325270129717859,0.0,1.6914285714285713e-16,0.0,1.0,4.193369013535982,0
1.330233688256128,0.0,1.6914285714285713e-16,0.0,1.0,4.193369013535982,0
1.335197246794397,0.0,1.6914285714285713e-16,0.0,1.0,4.193369013535982,0
1.3401608053326663,0.0,1.6914285714285713e-16,0.0,1.0,4.193369013535982,0
1.3451243638709356,0.0,1.6914285714285713e-16,0.0,1.0,4.193369013535982,0
