r (A),g(r)_weighted_Be-Be,g(r)_weighted_Be-F,g(r)_weighted_Be-Li,g(r)_weighted_F-F,g(r)_weighted_Li-F,g(r)_weighted_Li-Li,S_i_Be-F,S_i_Li-F,Average_SCL,SCL_BC
5.859364373348674,0.02876086471702448,0.11937764541481238,0.06042179116750244,0.4707303549440371,0.20964789722607807,0.10680794132754734,3.594677107910117e-10,4.052688756283392e-05,2.0907097498714364,1.90187
5.8643383668744375,0.028666074014507638,0.11953438124944862,0.06037336535063746,0.46961595210374296,0.21002926293943178,0.10686224600705818,3.594677107910117e-10,4.052688756283392e-05,2.0907097498714364,1.90187
5.8693123604002,0.02857128331199081,0.11969111708408481,0.06032493953377252,0.4685015492634493,0.2104106286527855,0.10691942142023303,3.594677107910117e-10,4.052688756283392e-05,2.0907097498714364,1.90187
5.874286353925963,0.02847649260947398,0.119847852918721,0.060276513716907544,0.4673871464231556,0.2107919943661392,0.10698014972308477,3.594677107910117e-10,4.052688756283392e-05,2.0907097498714364,1.90187
5.8792603474517255,0.02838170190695716,0.12000458875335719,0.060228087900042596,0.4662727435828618,0.2111733600794929,0.10704087802593652,3.594677107910117e-10,4.052688756283392e-05,2.0907097498714364,1.90187
5.884234340977489,0.028286911204440317,0.12016132458799343,0.06017966208317762,0.4651583407425678,0.21155472579284665,0.10710160632878823,3.594677107910117e-10,4.052688756283392e-05,2.0907097498714364,1.90187
5.889208334503252,0.028192120501923486,0.1203180604226296,0.06012549635807375,0.4640439379022741,0.21193609150620032,0.10716233463164,3.594677107910117e-10,4.052688756283392e-05,2.0907097498714364,1.90187
5.894182328029014,0.028097329799406663,0.12047479625726581,0.06006065523356528,0.4629295350619803,0.21231745721955403,0.10722306293449173,3.594677107910117e-10,4.052688756283392e-05,2.0907097498714364,1.90187
5.899156321554777,0.028002539096889836,0.120631532091902,0.05999581410905679,0.4618151322216865,0.2126988229329077,0.1072837912373435,3.594677107910117e-10,4.052688756283392e-05,2.0907097498714364,1.90187
5.904130315080541,0.02790883879878616,0.12078826792653823,0.059930972984548324,0.4607007293813925,0.21308018864626146,0.10734451954019524,3.594677107910117e-10,4.052688756283392e-05,2.0907097498714364,1.90187
5.909104308606303,0.027815811995674504,0.12094500376117441,0.059866131860039834,0.4595863265410988,0.2134615543596152,0.10740524784304697,3.594677107910117e-10,4.052688756283392e-05,2.0907097498714364,1.90187
5.914078302132066,0.027722785192562837,0.12110173959581061,0.05980129073553135,0.45847192370080503,0.2138429200729689,0.10746597614589871,3.594677107910117e-10,4.052688756283392e-05,2.0907097498714364,1.90187
5.919052295657829,0.02762975838945118,0.1212584754304468,0.05973644961102288,0.45735752086051124,0.2142242857863226,0.10752670444875045,3.594677107910117e-10,4.052688756283392e-05,2.0907097498714364,1.90187
5.924026289183592,0.0275367315863395,0.12141521126508303,0.05967160848651439,0.4562431180202173,0.21460565149967634,0.10758743275160222,3.594677107910117e-10,4.052688756283392e-05,2.0907097498714364,1.90187
5.929000282709355,0.027443704783227843,0.12157194709971923,0.05960676736200591,0.4551287151799236,0.21498701721303004,0.10764816105445396,3.594677107910117e-10,4.052688756283392e-05,2.0907097498714364,1.90187
5.9339742762351175,0.027350677980116183,0.12172868293435544,0.05954192623749743,0.45401431233962974,0.21535200494204412,0.1077088893573057,3.594677107910117e-10,4.052688756283392e-05,2.0907097498714364,1.90187
5.93894826976088,0.027257651177004523,0.1219369892771699,0.05947708511298895,0.45333744315439095,0.2156989636821046,0.10776961766015744,3.594677107910117e-10,4.052688756283392e-05,2.0907097498714364,1.90187
5.943922263286644,0.02716462437389285,0.12217555188707012,0.05941224398848047,0.45285122711294973,0.21604592242216505,0.10781849534771577,3.594677107910117e-10,4.052688756283392e-05,2.0907097498714364,1.90187
5.948896256812406,0.027071597570781186,0.12241411449697033,0.05934740286397199,0.4523650110715086,0.21639288116222546,0.1078512549100823,3.594677107910117e-10,4.052688756283392e-05,2.0907097498714364,1.90187
5.953870250338169,0.02697857076766953,0.12265267710687057,0.059282561739463495,0.4518787950300675,0.21673983990228587,0.10788401447244882,3.594677107910117e-10,4.052688756283392e-05,2.0907097498714364,1.90187
5.958844243863932,0.02688554396455787,0.12289123971677078,0.05921772061495505,0.4513925789886264,0.2170867986423463,0.10791677403481531,3.594677107910117e-10,4.052688756283392e-05,2.0907097498714364,1.90187
5.963818237389695,0.026792517161446195,0.123129802326671,0.05915006414140994,0.45090636294718517,0.21743375738240678,0.10794953359718182,3.594677107910117e-10,4.052688756283392e-05,2.0907097498714364,1.90187
5.968792230915458,0.026699490358334535,0.12336836493657125,0.059076599535702295,0.450420146905744,0.21778071612246727,0.10798229315954834,3.594677107910117e-10,4.052688756283392e-05,2.0907097498714364,1.90187
5.973766224441221,0.026606463555222875,0.12360692754647146,0.05900313492999463,0.4499339308643029,0.21812767486252765,0.10801505272191486,3.594677107910117e-10,4.052688756283392e-05,2.0907097498714364,1.90187
5.978740217966983,0.02651370774564312,0.12384549015637167,0.05892967032428697,0.4494477148228618,0.21847463360258812,0.10804781228428136,3.594677107910117e-10,4.052688756283392e-05,2.0907097498714364,1.90187
5.983714211492747,0.026421136405261794,0.1240840527662719,0.05885620571857929,0.4489614987814205,0.2188215923426486,0.10808057184664786,3.594677107910117e-10,4.052688756283392e-05,2.0907097498714364,1.90187
5.9886882050185095,0.026328565064880488,0.12432261537617213,0.058782741112871614,0.4484752827399794,0.219168551082709,0.10811333140901438,3.594677107910117e-10,4.052688756283392e-05,2.0907097498714364,1.90187
5.993662198544272,0.026235993724499175,0.12456117798607234,0.05870927650716395,0.44798906669853833,0.21951550982276946,0.10814609097138088,3.594677107910117e-10,4.052688756283392e-05,2.0907097498714364,1.90187
5.998636192070035,0.026143422384117865,0.12479974059597256,0.05863581190145629,0.4475028506570972,0.2198624685628299,0.10817885053374739,3.594677107910117e-10,4.052688756283392e-05,2.0907097498714364,1.90187
6.0036101855957975,0.026050851043736556,0.12503830320587275,0.058562347295748614,0.4470166346156561,0.22020942730289034,0.10821161009611391,3.594677107910117e-10,4.052688756283392e-05,2.0907097498714364,1.90187
6.008584179121561,0.025958279703355232,0.12527686581577302,0.05848888269004093,0.4465304185742149,0.22055638604295083,0.1082443696584804,3.594677107910117e-10,4.052688756283392e-05,2.0907097498714364,1.90187
6.013558172647324,0.02586570836297392,0.12551542842567326,0.05841541808433327,0.44604420253277377,0.2209033447830112,0.10827712922084691,3.594677107910117e-10,4.052688756283392e-05,2.0907097498714364,1.90187
6.018532166173086,0.02577313702259261,0.12575399103557347,0.058341953478625606,0.44555798649133266,0.22125030352307168,0.10830988878321343,3.594677107910117e-10,4.052688756283392e-05,2.0907097498714364,1.90187
6.023506159698849,0.0256805656822113,0.1259925536454737,0.058268488872917946,0.44507177044989155,0.22159726226313212,0.10834264834557993,3.594677107910117e-10,4.052688756283392e-05,2.0907097498714364,1.90187
6.028480153224613,0.025587994341829977,0.12623111625537392,0.05819502426721025,0.4445855544084504,0.22194422100319258,0.10837540790794645,3.594677107910117e-10,4.052688756283392e-05,2.0907097498714364,1.90187
6.033454146750375,0.025495423001448667,0.12646967886527413,0.05812155966150259,0.44409933836700927,0.22229117974325302,0.10840816747031295,3.594677107910117e-10,4.052688756283392e-05,2.0907097498714364,1.90187
6.038428140276138,0.025402851661067354,0.12670824147517434,0.058048959570983875,0.44361312232556815,0.22263813848331343,0.10844092703267948,3.594677107910117e-10,4.052688756283392e-05,2.0907097498714364,1.90187
6.043402133801901,0.025310280320686045,0.12694680408507458,0.05797834550233614,0.44312690628412704,0.22298509722337387,0.10847368659504597,3.594677107910117e-10,4.052688756283392e-05,2.0907097498714364,1.90187
6.048376127327664,0.02521770898030472,0.12718536669497482,0.05790773143368838,0.4426406902426857,0.22333205596343436,0.10850644615741246,3.594677107910117e-10,4.052688756283392e-05,2.0907097498714364,1.90187
6.053350120853427,0.025123916601780025,0.12742392930487503,0.05783711736504066,0.44215447420124465,0.22367901470349483,0.108539205719779,3.594677107910117e-10,4.052688756283392e-05,2.0907097498714364,1.90187
6.0583241143791895,0.025029209802159256,0.12766249191477524,0.057766503296392914,0.44166825815980354,0.2240259734435552,0.1085719652821455,3.594677107910117e-10,4.052688756283392e-05,2.0907097498714364,1.90187
6.063298107904952,0.024934503002538487,0.12790105452467548,0.05769588922774517,0.4411820421183624,0.22437293218361565,0.10860472484451199,3.594677107910117e-10,4.052688756283392e-05,2.0907097498714364,1.90187
6.068272101430716,0.024839796202917697,0.12805910319834116,0.05762527515909742,0.4406958260769212,0.22471989092367614,0.10863748440687851,3.594677107910117e-10,4.052688756283392e-05,2.0907097498714364,1.90187
6.073246094956478,0.024745089403296925,0.1281352230205308,0.05755466109044969,0.4402096100354801,0.22506684966373655,0.10867024396924505,3.594677107910117e-10,4.052688756283392e-05,2.0907097498714364,1.90187
6.078220088482241,0.024650382603676153,0.12821134284272043,0.05748404702180195,0.439723393994039,0.22541380840379704,0.10870300353161154,3.594677107910117e-10,4.052688756283392e-05,2.0907097498714364,1.90187
6.083194082008004,0.024555675804055384,0.12828746266491006,0.05741343295315421,0.43923717795259787,0.22576076714385743,0.10873576309397803,3.594677107910117e-10,4.052688756283392e-05,2.0907097498714364,1.90187
6.088168075533767,0.024460969004434594,0.12836358248709973,0.057342818884506465,0.4387509619111567,0.22610772588391792,0.1087857339568838,3.594677107910117e-10,4.052688756283392e-05,2.0907097498714364,1.90187
6.09314206905953,0.024366262204813825,0.12843970230928936,0.057272204815858735,0.43826474586971553,0.22643059197238294,0.10884165601491494,3.594677107910117e-10,4.052688756283392e-05,2.0907097498714364,1.90187
6.098116062585293,0.024271555405193056,0.12851582213147897,0.057201590747210984,0.4377785298282744,0.22673526588161497,0.10889757807294605,3.594677107910117e-10,4.052688756283392e-05,2.0907097498714364,1.90187
6.103090056111055,0.024176848605572284,0.12859194195366866,0.057130976678563254,0.4372923137868333,0.22703993979084688,0.10895350013097717,3.594677107910117e-10,4.052688756283392e-05,2.0907097498714364,1.90187
6.108064049636819,0.024082141805951494,0.1286680617758583,0.05706036260991549,0.43651217415001214,0.22734461370007902,0.10900942218900829,3.594677107910117e-10,4.052688756283392e-05,2.0907097498714364,1.90187
6.1130380431625815,0.023987435006330722,0.12874418159804793,0.05699185533541777,0.43557085043860294,0.227649287609311,0.10906534424703941,3.594677107910117e-10,4.052688756283392e-05,2.0907097498714364,1.90187
6.118012036688344,0.023892728206709953,0.1288203014202376,0.05692876316074127,0.43462952672719385,0.22795396151854302,0.10912126630507055,3.594677107910117e-10,4.052688756283392e-05,2.0907097498714364,1.90187
6.122986030214107,0.02379802140708918,0.12889642124242723,0.05686567098606479,0.4336882030157847,0.228258635427775,0.10917718836310167,3.594677107910117e-10,4.052688756283392e-05,2.0907097498714364,1.90187
6.12796002373987,0.0237210019406256,0.12897254106461686,0.05680257881138828,0.4327468793043754,0.22856330933700708,0.10923311042113278,3.594677107910117e-10,4.052688756283392e-05,2.0907097498714364,1.90187
6.132934017265633,0.0236585360801826,0.1290486608868065,0.0567394866367118,0.43180555559296613,0.2288679832462391,0.10928903247916391,3.594677107910117e-10,4.052688756283392e-05,2.0907097498714364,1.90187
6.137908010791396,0.023596070219739595,0.12912478070899616,0.056676394462035304,0.43086423188155704,0.22917265715547103,0.10934495453719503,3.594677107910117e-10,4.052688756283392e-05,2.0907097498714364,1.90187
6.142882004317158,0.023533604359296596,0.1292009005311858,0.05661330228735882,0.42992290817014783,0.2294773310647031,0.10940087659522617,3.594677107910117e-10,4.052688756283392e-05,2.0907097498714364,1.90187
6.147855997842922,0.02347113849885358,0.1292770203533754,0.05655021011268232,0.42898158445873846,0.22978200497393514,0.10945679865325729,3.594677107910117e-10,4.052688756283392e-05,2.0907097498714364,1.90187
6.152829991368685,0.023408672638410576,0.12935314017556507,0.05648711793800582,0.42804026074732926,0.23008667888316717,0.10951272071128838,3.594677107910117e-10,4.052688756283392e-05,2.0907097498714364,1.90187
6.157803984894447,0.023346206777967574,0.12942925999775473,0.05642402576332933,0.4270989370359201,0.23039135279239917,0.10956864276931952,3.594677107910117e-10,4.052688756283392e-05,2.0907097498714364,1.90187
6.16277797842021,0.02328374091752457,0.1295053798199444,0.056360933588652844,0.4261576133245109,0.2306960267016311,0.10962456482735065,3.594677107910117e-10,4.052688756283392e-05,2.0907097498714364,1.90187
6.1677519719459735,0.023221275057081558,0.12958149964213403,0.05629784141397635,0.4252162896131016,0.23100070061086322,0.10968159502990446,3.594677107910117e-10,4.052688756283392e-05,2.0907097498714364,1.90187
6.172725965471736,0.02315880919663855,0.1296576194643237,0.05623474923929986,0.42427496590169234,0.2313053745200952,0.1097435589343787,3.594677107910117e-10,4.052688756283392e-05,2.0907097498714364,1.90187
6.177699958997499,0.023096343336195552,0.12973373928651333,0.05617165706462337,0.4233336421902832,0.23161004842932723,0.10980552283885293,3.594677107910117e-10,4.052688756283392e-05,2.0907097498714364,1.90187
6.1826739525232615,0.023033877475752546,0.12980985910870296,0.05610856488994687,0.42257603111685965,0.2319147223385592,0.10986748674332718,3.594677107910117e-10,4.052688756283392e-05,2.0907097498714364,1.90187
6.187647946049024,0.022971411615309547,0.1298810723704488,0.05604832377153965,0.42192976173291924,0.23221939624779123,0.10992945064780144,6.50562035710408e-17,4.052688756283392e-05,2.0907097498714364,1.90187
6.192621939574788,0.02290894575486653,0.1299380927291527,0.055996329726751656,0.4212834923489786,0.2325240701570233,0.10999141455227565,6.50562035710408e-17,4.052688756283392e-05,2.0907097498714364,1.90187
6.19759593310055,0.022846479894423528,0.12999511308785655,0.055944335681963664,0.4206372229650381,0.23282874406625523,0.11005337845674991,6.50562035710408e-17,4.052688756283392e-05,2.0907097498714364,1.90187
6.202569926626313,0.022784014033980525,0.13005213344656041,0.055892341637175685,0.4199909535810976,0.2331334179754873,0.11011534236122415,6.50562035710408e-17,4.052688756283392e-05,2.0907097498714364,1.90187
6.207543920152076,0.022746178070700503,0.1301091538052643,0.055840347592387686,0.4193446841971571,0.23343809188471928,0.11017730626569838,6.50562035710408e-17,4.052688756283392e-05,2.0907097498714364,1.90187
6.212517913677839,0.022721754968824868,0.13016617416396817,0.055788353547599694,0.4186984148132165,0.23374276579395137,0.11023927017017265,6.50562035710408e-17,4.052688756283392e-05,2.0907097498714364,1.90187
6.217491907203602,0.02269733186694924,0.13022319452267203,0.0557363595028117,0.418052145429276,0.23404743970318334,0.11030123407464688,6.50562035710408e-17,4.052688756283392e-05,2.0907097498714364,1.90187
6.222465900729365,0.02267290876507361,0.1302802148813759,0.05568436545802371,0.4174058760453355,0.23435211361241537,0.1103631979791211,6.50562035710408e-17,4.052688756283392e-05,2.0907097498714364,1.90187
6.227439894255127,0.02264848566319798,0.13033723524007976,0.05563237141323571,0.416759606661395,0.2346567875216474,0.11042516188359536,6.50562035710408e-17,4.052688756283392e-05,2.0907097498714364,1.90187
6.232413887780891,0.022624062561322347,0.13039425559878365,0.05558037736844772,0.41611333727745436,0.23496146143087943,0.1104871257880696,6.50562035710408e-17,4.052688756283392e-05,2.0907097498714364,1.90187
6.237387881306653,0.022599639459446715,0.13045127595748748,0.055528383323659725,0.41546706789351395,0.23526613534011145,0.11054367860603727,6.50562035710408e-17,4.052688756283392e-05,2.0907097498714364,1.90187
6.242361874832416,0.022575216357571086,0.13050829631619137,0.055476389278871725,0.41482079850957343,0.23557080924934343,0.11059787556390582,6.50562035710408e-17,4.052688756283392e-05,2.0907097498714364,1.90187
6.247335868358179,0.022550793255695457,0.13056531667489524,0.055424395234083754,0.414174529125633,0.23587548315857546,0.11065207252177438,6.50562035710408e-17,4.052688756283392e-05,2.0907097498714364,1.90187
6.252309861883942,0.022526370153819822,0.13062233703359913,0.05537240118929574,0.4135282597416924,0.23618015706780748,0.11070626947964296,6.50562035710408e-17,4.052688756283392e-05,2.0907097498714364,1.90187
6.257283855409705,0.022501947051944193,0.130679357392303,0.05532040714450775,0.4130218672278359,0.23649030006098196,0.11076046643751154,6.50562035710408e-17,4.052688756283392e-05,2.0907097498714364,1.90187
6.262257848935468,0.02247752395006856,0.13072962918410103,0.055270757001825516,0.4126089411104289,0.23680409752231593,0.11081466339538011,6.50562035710408e-17,4.052688756283392e-05,2.0907097498714364,1.90187
6.26723184246123,0.022453100848192933,0.13075777273111946,0.05522879240783234,0.41219601499302194,0.23711789498364994,0.11086886035324867,6.50562035710408e-17,4.052688756283392e-05,2.0907097498714364,1.90187
6.272205835986994,0.022428677746317297,0.13078591627813785,0.05518682781383914,0.4117830888756149,0.237431692444984,0.11092305731111722,6.50562035710408e-17,4.052688756283392e-05,2.0907097498714364,1.90187
6.2771798295127565,0.022412169872027585,0.13081405982515626,0.05514486321984595,0.41137016275820787,0.23774548990631794,0.11097725426898579,6.50562035710408e-17,4.052688756283392e-05,2.0907097498714364,1.90187
6.282153823038519,0.022403507491803632,0.13084220337217467,0.055102898625852756,0.41095723664080086,0.23805928736765197,0.11103145122685436,6.50562035710408e-17,4.052688756283392e-05,2.0907097498714364,1.90187
6.287127816564282,0.022394845111579676,0.13087034691919305,0.05506093403185957,0.4105443105233939,0.23837308482898592,0.11108564818472291,6.50562035710408e-17,4.052688756283392e-05,2.0907097498714364,1.90187
6.292101810090045,0.022386182731355717,0.13089849046621146,0.05501896943786638,0.41013138440598684,0.23868688229031992,0.11113984514259151,6.50562035710408e-17,4.052688756283392e-05,2.0907097498714364,1.90187
6.297075803615808,0.022377520351131764,0.1309266340132299,0.05497700484387319,0.4097184582885799,0.23900067975165398,0.11119404210046006,6.50562035710408e-17,4.052688756283392e-05,2.0907097498714364,1.90187
6.302049797141571,0.022368857970907804,0.1309547775602483,0.05493504024988,0.4093055321711729,0.239314477212988,0.11124823905832862,6.50562035710408e-17,4.052688756283392e-05,2.0907097498714364,1.90187
6.307023790667333,0.022360195590683852,0.1309829211072667,0.05489307565588681,0.4088926060537659,0.23962827467432196,0.11130243601619719,6.50562035710408e-17,4.052688756283392e-05,2.0907097498714364,1.90187
6.311997784193097,0.022351533210459896,0.13101106465428508,0.054851111061893616,0.4084796799363588,0.23994207213565602,0.11135013534115168,6.50562035710408e-17,4.052688756283392e-05,2.0907097498714364,1.90187
6.31697177771886,0.022342870830235936,0.1310392082013035,0.05480914646790043,0.40806675381895186,0.24025586959699008,0.11139468456595625,6.50562035710408e-17,4.052688756283392e-05,2.0907097498714364,1.90187
6.321945771244622,0.022334208450011984,0.1310673517483219,0.05476718187390724,0.40765382770154485,0.240569667058324,0.11143923379076079,6.50562035710408e-17,4.052688756283392e-05,2.0907097498714364,1.90187
6.326919764770385,0.022325546069788028,0.13109549529534026,0.05472521727991406,0.40724090158413784,0.240883464519658,0.11148378301556534,6.50562035710408e-17,4.052688756283392e-05,2.0907097498714364,1.90187
6.3318937582961485,0.022316883689564068,0.13112363884235873,0.054683252685920856,0.40701834242332585,0.2411226808343285,0.11152833224036991,6.50562035710408e-17,4.052688756283392e-05,2.0907097498714364,1.90187
6.336867751821911,0.022308221309340116,0.13113567209597807,0.054643687986937015,0.4069357690912143,0.24130705410371492,0.11157288146517447,6.50562035710408e-17,4.052688756283392e-05,2.0907097498714364,1.90187
6.341841745347674,0.02229955892911616,0.1310872853391728,0.054613123849140424,0.4068531957591028,0.24149142737310142,0.11161743068997901,6.50562035710408e-17,4.052688756283392e-05,2.0907097498714364,1.90187
6.3468157388734365,0.022290896548892204,0.13103889858236759,0.054582559711343834,0.40677062242699125,0.24167580064248778,0.11166197991478358,6.50562035710408e-17,4.052688756283392e-05,2.0907097498714364,1.90187
6.3517897323992,0.02228001828742709,0.13099051182556234,0.05455199557354723,0.40668804909487966,0.24186017391187423,0.11170652913958813,6.50562035710408e-17,4.052688756283392e-05,2.0907097498714364,1.90187
6.356763725924963,0.022266730033811296,0.13094212506875713,0.054521431435750646,0.4066054757627682,0.2420445471812606,0.11175107836439269,6.50562035710408e-17,4.052688756283392e-05,2.0907097498714364,1.90187
6.361737719450725,0.022253441780195497,0.13089373831195195,0.054490867297954056,0.40652290243065664,0.2422289204506471,0.11179562758919726,6.50562035710408e-17,4.052688756283392e-05,2.0907097498714364,1.90187
6.366711712976488,0.022240153526579702,0.1308453515551467,0.05446030316015746,0.4064403290985451,0.24241329372003345,0.11184017681400178,6.50562035710408e-17,4.052688756283392e-05,2.0907097498714364,1.90187
6.371685706502251,0.022226865272963903,0.13079696479834146,0.05442973902236086,0.40635775576643357,0.2425976669894199,0.11188472603880635,6.50562035710408e-17,4.052688756283392e-05,2.0907097498714364,1.90187
6.376659700028014,0.022213577019348108,0.13074857804153625,0.05439917488456428,0.40627518243432204,0.24278204025880637,0.11192927526361092,6.50562035710408e-17,4.052688756283392e-05,2.0907097498714364,1.90187
6.381633693553777,0.02220028876573231,0.130700191284731,0.05436861074676768,0.4061926091022105,0.24296641352819276,0.11197382448841547,6.50562035710408e-17,4.052688756283392e-05,2.0907097498714364,1.90187
6.38660768707954,0.02218700051211651,0.13065180452792577,0.05433804660897108,0.406110035770099,0.24315078679757918,0.11201837371322002,6.50562035710408e-17,4.052688756283392e-05,2.0907097498714364,1.90187
6.391581680605302,0.02217371225850072,0.13060341777112056,0.0543074824711745,0.40602746243798743,0.2433351600669656,0.11206209990100222,6.50562035710408e-17,4.052688756283392e-05,2.0907097498714364,1.90187
6.396555674131066,0.022160424004884917,0.13055503101431531,0.054276918333377916,0.40594488910587595,0.2435195333363521,0.11210493323689284,6.50562035710408e-17,4.052688756283392e-05,2.0907097498714364,1.90187
6.4015296676568285,0.02214713575126912,0.1305066442575101,0.05424635419558131,0.40586231577376436,0.2437039066057385,0.11214776657278344,6.50562035710408e-17,4.052688756283392e-05,2.0907097498714364,1.90187
6.406503661182591,0.022133847497653323,0.13045825750070486,0.05421579005778472,0.4058215928276108,0.2439033710187937,0.11219059990867407,6.50562035710408e-17,4.052688756283392e-05,2.0907097498714364,1.90187
6.411477654708354,0.02212055924403753,0.13039148895610497,0.054188660083607315,0.405814690066192,0.2441150309052013,0.11223343324456468,6.50562035710408e-17,4.052688756283392e-05,2.0907097498714364,1.90187
6.416451648234117,0.02210727099042173,0.1302449693954938,0.054176429532752424,0.40580778730477307,0.24432669079160896,0.11227626658045532,6.50562035710408e-17,4.052688756283392e-05,2.0907097498714364,1.90187
6.42142564175988,0.022093982736805934,0.13009844983488264,0.05416419898189757,0.4058008845433543,0.24453835067801646,0.11231909991634594,6.50562035710408e-17,4.052688756283392e-05,2.0907097498714364,1.90187
6.426399635285643,0.022091966974343652,0.12995193027427152,0.05415196843104268,0.40579398178193543,0.24475001056442414,0.11236193325223653,6.50562035710408e-17,4.052688756283392e-05,2.0907097498714364,1.90187
6.431373628811405,0.022103408546480244,0.12980541071366036,0.05413973788018782,0.40578707902051653,0.24496167045083164,0.11240476658812716,6.50562035710408e-17,4.052688756283392e-05,2.0907097498714364,1.90187
6.436347622337169,0.022114850118616837,0.12965889115304918,0.054127507329332934,0.4057801762590977,0.24517333033723926,0.11244759992401776,6.50562035710408e-17,4.052688756283392e-05,2.0907097498714364,1.90187
6.441321615862932,0.02212629169075343,0.12951237159243803,0.05411527677847808,0.4057732734976789,0.24538499022364685,0.11249043325990839,6.50562035710408e-17,4.052688756283392e-05,2.0907097498714364,1.90187
6.446295609388694,0.02213773326289002,0.1293658520318269,0.0541030462276232,0.40576637073626,0.2455966501100544,0.11253326659579899,6.50562035710408e-17,4.052688756283392e-05,2.0907097498714364,1.90187
6.451269602914457,0.02214917483502661,0.12921933247121578,0.05409081567676833,0.40575946797484114,0.24580830999646203,0.1125760999316896,6.50562035710408e-17,4.052688756283392e-05,2.0907097498714364,1.90187
6.4562435964402205,0.022160616407163203,0.12907281291060457,0.054078585125913445,0.4057525652134223,0.24601996988286964,0.11261893326758025,6.50562035710408e-17,4.052688756283392e-05,2.0907097498714364,1.90187
6.461217589965983,0.022172057979299793,0.12892629334999342,0.05406635457505858,0.40574566245200344,0.24623162976927723,0.11265605546684486,6.50562035710408e-17,4.052688756283392e-05,2.0907097498714364,1.90187
6.466191583491746,0.022183499551436385,0.1287797737893823,0.05405412402420371,0.4057387596905846,0.2464432896556848,0.11268978160665329,6.50562035710408e-17,4.052688756283392e-05,2.0907097498714364,1.90187
6.4711655770175085,0.022194941123572974,0.12863325422877114,0.05404189347334883,0.4057318569291657,0.2466549495420924,0.11272350774646174,6.50562035710408e-17,4.052688756283392e-05,2.0907097498714364,1.90187
6.476139570543272,0.022206382695709567,0.12848673466815994,0.05402966292249396,0.4057249541677469,0.24686660942850003,0.1127572338862702,6.50562035710408e-17,4.052688756283392e-05,2.0907097498714364,1.90187
6.481113564069035,0.022217824267846156,0.1283402151075488,0.05401743237163909,0.40582217595903625,0.24705759330432484,0.11279096002607868,6.50562035710408e-17,4.052688756283392e-05,2.0907097498714364,1.90187
6.486087557594797,0.022229265839982748,0.1281995949516125,0.054014949418185444,0.4060117839277966,0.24723023205852931,0.11282468616588709,6.50562035710408e-17,4.052688756283392e-05,2.0907097498714364,1.90187
6.49106155112056,0.022240707412119337,0.1280670765926148,0.054019195317855095,0.4062013918965569,0.24740287081273382,0.11285841230569554,6.50562035710408e-17,4.052688756283392e-05,2.0907097498714364,1.90187
6.496035544646324,0.02225214898425593,0.12793455823361707,0.05402344121752473,0.4063909998653173,0.24757550956693836,0.112892138445504,6.50562035710408e-17,4.052688756283392e-05,2.0907097498714364,1.90187
6.501009538172086,0.022269982496281066,0.12780203987461936,0.05402768711719436,0.4065806078340776,0.24774814832114286,0.11292586458531245,6.50562035710408e-17,4.052688756283392e-05,2.0907097498714364,1.90187
6.505983531697849,0.022296198587580238,0.12766952151562164,0.05403193301686402,0.40677021580283795,0.2479207870753473,0.11295959072512088,6.50562035710408e-17,4.052688756283392e-05,2.0907097498714364,1.90187
6.510957525223612,0.022322414678879413,0.12753700315662397,0.054036178916533666,0.40695982377159823,0.2480934258295519,0.11299331686492935,6.50562035710408e-17,4.052688756283392e-05,2.0907097498714364,1.90187
6.515931518749375,0.022348630770178592,0.1274044847976262,0.0540404248162033,0.4071494317403586,0.24826606458375633,0.1130270430047378,6.50562035710408e-17,4.052688756283392e-05,2.0907097498714364,1.90187
6.520905512275138,0.022374846861477764,0.12727196643862848,0.05404467071587294,0.40733903970911894,0.24843870333796084,0.11306076914454626,6.50562035710408e-17,4.052688756283392e-05,2.0907097498714364,1.90187
6.5258795058009005,0.022401062952776937,0.1271394480796308,0.05404891661554259,0.4075286476778793,0.24861134209216532,0.11309449528435471,6.50562035710408e-17,4.052688756283392e-05,2.0907097498714364,1.90187
6.530853499326663,0.022427279044076116,0.1270069297206331,0.05405316251521223,0.4077182556466396,0.24878398084636982,0.11312822142416314,6.50562035710408e-17,4.052688756283392e-05,2.0907097498714364,1.90187
6.535827492852427,0.02245349513537529,0.12687441136163535,0.054057408414881866,0.4079078636154,0.24895661960057436,0.1131575469344671,6.50562035710408e-17,4.052688756283392e-05,2.0907097498714364,1.90187
6.540801486378189,0.022479711226674467,0.12674189300263766,0.05406165431455152,0.4080974715841603,0.24912925835477887,0.11318398615965933,6.50562035710408e-17,4.052688756283392e-05,2.0907097498714364,1.90187
6.545775479903952,0.02250592731797364,0.12660937464363994,0.05406590021422116,0.40828707955292065,0.24930189710898332,0.11321042538485158,6.50562035710408e-17,4.052688756283392e-05,2.0907097498714364,1.90187
6.550749473429715,0.02253214340927281,0.12647685628464223,0.0540701461138908,0.408476687521681,0.24947453586318785,0.11323686461004381,6.50562035710408e-17,4.052688756283392e-05,2.0907097498714364,1.90187
6.555723466955477,0.022558359500571987,0.12634433792564453,0.054074392013560436,0.4088595834385032,0.24957290693180142,0.11326330383523606,6.50562035710408e-17,4.052688756283392e-05,2.0907097498714364,1.90187
