r (A),g(r)_weighted_Ca-Ca,g(r)_weighted_Ca-Cl,g(r)_weighted_Ca-Li,g(r)_weighted_Cl-Cl,g(r)_weighted_Li-Cl,g(r)_weighted_Li-Li,S_i_Ca-Cl,S_i_Li-Cl,Average_SCL,lambda_BC
3.2158936611162727,0.0002678699646892881,0.0764278184605519,0.0050118020409998226,0.3866919385757177,0.1434495759896908,0.11269830331033732,0.0024112919714592766,0.270378844217212,2.794731625702527,0
3.2208411898256823,0.00026732353094038094,0.0752262852696635,0.005231544608405207,0.39432764146974264,0.14292891760931317,0.11366293808524389,0.0024112919714592766,0.270378844217212,2.794731625702527,0
3.225788718535092,0.00026677709719147383,0.07454768582931938,0.005451287175810595,0.4014697525756844,0.14240825922893555,0.11462757286015045,0.0024112919714592766,0.270378844217212,2.794731625702527,0
3.2307362472445016,0.0002662306634425643,0.07386908638897524,0.005671029743215985,0.40861186368162605,0.1418876008485579,0.11559220763505701,0.0024112919714592766,0.270378844217212,2.794731625702527,0
3.235683775953911,0.0002656842296936572,0.07319048694863112,0.005890772310621368,0.4157539747875678,0.1413669424681803,0.11654212721614593,0.0024112919714592766,0.270378844217212,2.794731625702527,0
3.240631304663321,0.00026513779594474764,0.07251188750828698,0.006110514878026756,0.4224125729277557,0.14086556273472198,0.11733302267227537,0.0024112919714592766,0.270378844217212,2.794731625702527,0
3.245578833372731,0.0002645913621958405,0.0718332880679428,0.006330257445432163,0.428936237217036,0.14037008760871314,0.11812391812840488,0.0024112919714592766,0.270378844217212,2.794731625702527,0
3.2505263620821405,0.00026404492844693333,0.07115468862759868,0.006550000012837552,0.43545990150631575,0.13987461248270433,0.11891481358453433,0.0024112919714592766,0.270378844217212,2.794731625702527,0
3.25547389079155,0.00026349849469802384,0.07047608918725454,0.006769742580242934,0.44198356579559556,0.13937913735669552,0.11970570904066379,0.0024112919714592766,0.270378844217212,2.794731625702527,0
3.26042141950096,0.0002629520609491167,0.06979748974691041,0.0069894851476483225,0.44817779623490905,0.1388836622306867,0.12049660449679322,0.0024112919714592766,0.270378844217212,2.794731625702527,0
3.2653689482103694,0.00026240562720020714,0.06911889030656629,0.007288398007117574,0.45359321859809565,0.13838818710467793,0.12128749995292266,0.0024112919714592766,0.270378844217212,2.794731625702527,0
3.270316476919779,0.0002618591934513,0.06844029086622215,0.00758908389184154,0.4590086409612823,0.13789271197866912,0.1220783954090521,0.0024112919714592766,0.270378844217212,2.794731625702527,0
3.2752640056291886,0.0002613127597023929,0.06777526782427809,0.007889769776565502,0.4644240633244687,0.1373972368526603,0.12286929086518153,0.0024112919714592766,0.270378844217212,2.794731625702527,0
3.2802115343385982,0.00026076632595348334,0.06714785884845201,0.008190455661289469,0.4698394856876554,0.1369017617266515,0.12366018632131098,0.0024112919714592766,0.270378844217212,2.794731625702527,0
3.285159063048008,0.00026021989220457623,0.06652044987262593,0.008491141546013435,0.47525490805084203,0.13640628660064272,0.1245622814683991,0.0024112919714592766,0.270378844217212,2.794731625702527,0
3.290106591757417,0.0002596734584556667,0.06589304089679984,0.008791827430737401,0.4818621488876027,0.1359108114746339,0.1259364229857156,0.0024112919714592766,0.270378844217212,2.794731625702527,0
3.295054120466827,0.00025912702470675953,0.06526563192097376,0.009092513315461369,0.49099952506233857,0.1354153363486251,0.12731056450303216,0.0024112919714592766,0.270378844217212,2.794731625702527,0
3.3000016491762367,0.0002585805909578524,0.06463822294514768,0.009393199200185335,0.5001369012370744,0.1349198612226163,0.1286847060203487,0.0024112919714592766,0.270378844217212,2.794731625702527,0
3.3049491778856463,0.0002584983343460167,0.0640108139693216,0.009693885084909301,0.5092742774118103,0.1344243860966075,0.13005884753766525,0.0024112919714592766,0.270378844217212,2.794731625702527,0
3.309896706595056,0.0002584165281307,0.0633834049934955,0.009994570969633267,0.5173685904561964,0.1339289109705987,0.13143298905498174,0.0024112919714592766,0.270378844217212,2.794731625702527,0
3.3148442353044656,0.00025833472191538336,0.06275599601766942,0.010295256854357235,0.5239191178080926,0.1334334358445899,0.1328071305722983,0.0024112919714592766,0.270378844217212,2.794731625702527,0
3.319791764013876,0.0002582529157000667,0.06212858704184327,0.010625430578269725,0.5304696451599895,0.13293796071858105,0.13416104476825993,0.0024112919714592766,0.270378844217212,2.794731625702527,0
3.3247392927232853,0.00025817110948475,0.06150117806601719,0.01101001789163618,0.5370201725118857,0.13244107075211262,0.1355146450373393,0.0024112919714592766,0.270378844217212,2.794731625702527,0
3.329686821432695,0.00025808930326943097,0.0608737690901911,0.01139460520500264,0.5435706998637821,0.13193890897298258,0.13686824530641864,0.0024112919714592766,0.270378844217212,2.794731625702527,0
3.3346343501421045,0.0002580074970541143,0.060246360114365016,0.011779192518369097,0.5501212272156782,0.13143674719385254,0.138221845575498,0.0024112919714592766,0.270378844217212,2.794731625702527,0
3.339581878851514,0.0002579256908387976,0.059619396838638865,0.012163779831735553,0.5559914008443227,0.13093458541472253,0.13957544584457732,0.0024112919714592766,0.270378844217212,2.794731625702527,0
3.344529407560924,0.00025784388462348097,0.05901431105508812,0.012548367145102008,0.5617100700353619,0.13043242363559251,0.14092904611365667,0.0024112919714592766,0.270378844217212,2.794731625702527,0
3.3494769362703334,0.00025776207840816427,0.058409225271537364,0.01293295445846847,0.5674287392264009,0.12993026185646245,0.14230546972205027,0.0024112919714592766,0.270378844217212,2.794731625702527,0
3.354424464979743,0.0002576802721928477,0.05780413948798662,0.013317541771834925,0.57314740841744,0.12942810007733244,0.14371287922760848,0.0024112919714592766,0.270378844217212,2.794731625702527,0
3.3593719936891526,0.00025759846597753097,0.05719905370443588,0.013702129085201381,0.5788660776084791,0.12892593829820242,0.1451202887331666,0.0024112919714592766,0.270378844217212,2.794731625702527,0
3.3643195223985622,0.0002575166597622143,0.056593967920885134,0.014092713451877419,0.5845847467995183,0.12842377651907239,0.1465276982387248,0.0024112919714592766,0.270378844217212,2.794731625702527,0
3.369267051107972,0.0002574348535468953,0.05598888213733439,0.014585914839610152,0.5909014717127563,0.12792161473994235,0.14793510774428295,0.0024112919714592766,0.270378844217212,2.794731625702527,0
3.374214579817381,0.0002573530473315786,0.05538379635378365,0.015079116227342886,0.5977993720072257,0.12741945296081233,0.14934251724984113,0.0024112919714592766,0.270378844217212,2.794731625702527,0
3.379162108526791,0.00025727124111626194,0.05477871057023291,0.01557231761507562,0.6046972723016949,0.1269172911816823,0.15075825971381943,0.0024112919714592766,0.270378844217212,2.794731625702527,0
3.3841096372362007,0.0002571894349009453,0.05417362478668217,0.01606551900280835,0.6115951725961642,0.12641512940255228,0.15236940432705728,0.0024112919714592766,0.270378844217212,2.794731625702527,0
3.3890571659456104,0.00025917562997333814,0.053568539003131424,0.016558720390541085,0.6184930728906335,0.12591296762342225,0.1539805489402951,0.0024112919714592766,0.270378844217212,2.794731625702527,0
3.3940046946550204,0.0002637400990939405,0.052963453219580625,0.017051921778273863,0.6247099014300004,0.12541080584429218,0.15559169355353306,0.0024112919714592766,0.270378844217212,2.794731625702527,0
3.39895222336443,0.00026830456821454527,0.052375862777909295,0.017545123166006597,0.6305554357913251,0.12492491932614182,0.1572028381667709,0.0024112919714592766,0.270378844217212,2.794731625702527,0
3.40389975207384,0.00027286903733514763,0.05185371303011343,0.01804835102992929,0.63640097015265,0.12445703947971364,0.1588139827800087,0.0024112919714592766,0.270378844217212,2.794731625702527,0
3.4088472807832493,0.00027743350645575,0.05133156328231757,0.018564827876291448,0.6422465045139749,0.12398915963328545,0.16030990762844627,0.0024112919714592766,0.270378844217212,2.794731625702527,0
3.413794809492659,0.0002819979755763524,0.05080941353452171,0.01908130472265361,0.6480920388752999,0.12352127978685726,0.16158372715220676,0.0024112919714592766,0.270378844217212,2.794731625702527,0
3.4187423382020685,0.0002865624446969572,0.05028726378672584,0.01959778156901577,0.6539162657111665,0.12305339994042908,0.16285754667596725,0.0024112919714592766,0.270378844217212,2.794731625702527,0
3.423689866911478,0.00029112691381755955,0.04976511403892999,0.020114258415377933,0.6594172194078535,0.1225855200940009,0.1641313661997277,0.0024112919714592766,0.270378844217212,2.794731625702527,0
3.428637395620888,0.0002956913829381619,0.04924296429113413,0.020630735261740092,0.6649181731045406,0.12211764024757271,0.1654051857234882,0.0024112919714592766,0.270378844217212,2.794731625702527,0
3.4335849243302974,0.00030025585205876434,0.048720814543338264,0.02114721210810226,0.6704191268012276,0.12164976040114452,0.16667900524724866,0.0024112919714592766,0.270378844217212,2.794731625702527,0
3.438532453039707,0.0003048203211793691,0.048198664795542405,0.0216896724092084,0.6759200804979147,0.12118188055471633,0.16795282477100915,0.0024112919714592766,0.270378844217212,2.794731625702527,0
3.4434799817491166,0.00030938479029997147,0.047676515047746545,0.02236757732169553,0.681421034194602,0.12071400070828815,0.1692278889459509,0.0024112919714592766,0.270378844217212,2.794731625702527,0
3.4484275104585262,0.00031394925942057383,0.04715436529995069,0.023045482234182665,0.6864363280913756,0.12024612086185996,0.17050446389215174,0.0024112919714592766,0.270378844217212,2.794731625702527,0
3.453375039167936,0.0003185137285411762,0.046632215552154826,0.0237233871466698,0.690918038839429,0.11977824101543176,0.17178103883835263,0.0024112919714592766,0.270378844217212,2.794731625702527,0
3.458322567877345,0.00032307819766178096,0.046110065804358974,0.02440129205915693,0.6953997495874822,0.11933267759110175,0.17305761378455353,0.0024112919714592766,0.270378844217212,2.794731625702527,0
3.463270096586755,0.0003276426667823834,0.045587916056563114,0.025079196971644062,0.6998814603355354,0.11913441333140469,0.17433418873075443,0.0024112919714592766,0.270378844217212,2.794731625702527,0
3.468217625296165,0.00033220713590298575,0.045065766308767206,0.025721667800722704,0.7043631710835891,0.1189361490717076,0.1756107636769554,0.0024112919714592766,0.270378844217212,2.794731625702527,0
3.473165154005575,0.0003367716050235905,0.044552165603514195,0.026239229850337928,0.7088448818316425,0.11873788481201052,0.17688733862315634,0.0024112919714592766,0.270378844217212,2.794731625702527,0
3.4781126827149844,0.0003484872024775905,0.044112281163012114,0.02675679189995315,0.7133249236401499,0.11853962055231344,0.17806704916582466,0.0024112919714592766,0.270378844217212,2.794731625702527,0
3.483060211424394,0.000361076320484431,0.04367239672251003,0.027274353949568373,0.717442440991407,0.1183413562926164,0.1792079278995379,0.0024112919714592766,0.270378844217212,2.794731625702527,0
3.488007740133804,0.00037366543849127147,0.04323251228200795,0.0277919159991836,0.7215599583426641,0.11814309203291933,0.18034880663325115,0.0024112919714592766,0.270378844217212,2.794731625702527,0
3.4929552688432133,0.0003862545564981119,0.042792627841505865,0.02830947804879882,0.7256774756939213,0.11794482777322224,0.18148968536696436,0.0024112919714592766,0.270378844217212,2.794731625702527,0
3.497902797552623,0.0003988436745049524,0.042352743401003784,0.028827040098414042,0.7297949930451785,0.11774656351352517,0.1826305641006776,0.0024112919714592766,0.270378844217212,2.794731625702527,0
3.5028503262620325,0.00041143279251179283,0.04191285896050171,0.029344602148029263,0.7339125103964356,0.11754829925382812,0.1837714428343908,0.0024112919714592766,0.270378844217212,2.794731625702527,0
3.507797854971442,0.0004240219105186334,0.04147297451999963,0.029862164197644488,0.7380300277476927,0.11735003499413105,0.18491232156810405,0.0024112919714592766,0.270378844217212,2.794731625702527,0
3.512745383680852,0.00043661102852547386,0.04103309007949755,0.03042387888205845,0.7421475450989499,0.11715177073443396,0.18607598095110386,0.0024112919714592766,0.270378844217212,2.794731625702527,0
3.5176929123902614,0.0004492001465323143,0.04059320563899547,0.031003628882841566,0.7464856913542958,0.1169535064747369,0.18747169664687746,0.0024112919714592766,0.270378844217212,2.794731625702527,0
3.522640441099671,0.00046178926453915484,0.04015332119849338,0.03158337888362468,0.7508451050166619,0.11675524221503984,0.18886741234265098,0.0024112919714592766,0.270378844217212,2.794731625702527,0
3.5275879698090806,0.0004743783825459953,0.0397134367579913,0.032163128884407796,0.755204518679028,0.11655697795534278,0.1902631280384245,0.0024112919714592766,0.270378844217212,2.794731625702527,0
3.5325354985184902,0.00048696750055283577,0.03927355231748922,0.03274287888519092,0.7595639323413942,0.11635871369564568,0.19165884373419806,0.0024112919714592766,0.270378844217212,2.794731625702527,0
3.5374830272279,0.0004995566185596762,0.03883366787698714,0.03332262888597403,0.7639233460037602,0.11616044943594864,0.19305455942997157,0.0024112919714592766,0.270378844217212,2.794731625702527,0
3.54243055593731,0.0005121457365665191,0.03839378343648501,0.033902378886757206,0.7682827596661268,0.11596218517625154,0.19445027512574525,0.0024112919714592766,0.270378844217212,2.794731625702527,0
3.54737808464672,0.0005247348545733596,0.03795389899598293,0.03448212888754032,0.7726421733284929,0.11585449097641871,0.1957289870836219,0.0024112919714592766,0.270378844217212,2.794731625702527,0
