r (A),g(r)_weighted_Be-Be,g(r)_weighted_Be-F,g(r)_weighted_Be-Li,g(r)_weighted_F-F,g(r)_weighted_Li-F,g(r)_weighted_Li-Li,S_i_Be-F,S_i_Li-F,Average_SCL,lambda_BC
3.4383673694672336,0.015214200732539712,0.1664418912299886,0.078185097072793,0.42285466786760434,0.1437846981413321,0.08900797728303901,0.0049060404901852305,0.12976221527580906,2.0184194299703178,0
3.443314660646323,0.015123474082109163,0.16749492143723424,0.0772791366921237,0.4216486589074868,0.1442671533763417,0.08878335452321487,0.0049060404901852305,0.12976221527580906,2.0184194299703178,0
3.4482619518254127,0.015032747431678603,0.16854795164448005,0.07637317631145432,0.4204426499473692,0.14474960861135133,0.08855873176339071,0.0049060404901852305,0.12976221527580906,2.0184194299703178,0
3.453209243004502,0.014942020781248058,0.16960098185172578,0.07546318152867135,0.41923664098725166,0.14523206384636092,0.08833410900356657,0.0049060404901852305,0.12976221527580906,2.0184194299703178,0
3.458156534183592,0.014851294130817498,0.17065401205897157,0.07454165602316913,0.41803063202713403,0.1457185878020932,0.08810948624374242,0.0049060404901852305,0.12976221527580906,2.0184194299703178,0
3.463103825362681,0.014760567480386951,0.17170704226621727,0.07362013051766697,0.4168246230670165,0.1462953524999745,0.08788486348391827,0.0049060404901852305,0.12976221527580906,2.0184194299703178,0
3.468051116541771,0.014669840829956392,0.17276007247346303,0.07269860501216473,0.4156186141068989,0.14687211719785587,0.0876602407240941,0.0049060404901852305,0.12976221527580906,2.0184194299703178,0
3.47299840772086,0.014579114179525848,0.17381310268070874,0.0717852151069312,0.41441260514678135,0.14744888189573715,0.08743561796426998,0.0049060404901852305,0.12976221527580906,2.0184194299703178,0
3.47794569889995,0.014488387529095287,0.17486613288795452,0.07092203674226435,0.4132065961866637,0.1480256465936185,0.08721099520444581,0.0049060404901852305,0.12976221527580906,2.0184194299703178,0
3.48289299007904,0.014397660878664731,0.1759191630952003,0.07005885837759752,0.4120005872265461,0.14860241129149987,0.08698637244462165,0.0049060404901852305,0.12976221527580906,2.0184194299703178,0
3.487840281258129,0.014306934228234187,0.176972193302446,0.06919568001293078,0.4112974289557763,0.14917917598938116,0.08676174968479751,0.0049060404901852305,0.12976221527580906,2.0184194299703178,0
3.492787572437219,0.014216207577803624,0.1780252235096918,0.06833522405786374,0.41059997682772775,0.1497559406872625,0.08653712692497335,0.0049060404901852305,0.12976221527580906,2.0184194299703178,0
3.497734863616308,0.01412548092737308,0.17896143291314628,0.06761042251169537,0.4099025246996793,0.1503327053851438,0.08631250416514921,0.0049060404901852305,0.12976221527580906,2.0184194299703178,0
3.502682154795398,0.014034754276942524,0.17985718872728096,0.0668856209655269,0.4092050725716308,0.15090947008302513,0.08591738791060134,0.0049060404901852305,0.12976221527580906,2.0184194299703178,0
3.5076294459744872,0.013944027626511975,0.18075294454141555,0.06616081941935853,0.40850762044358235,0.15148623478090645,0.0854909769817333,0.0049060404901852305,0.12976221527580906,2.0184194299703178,0
3.512576737153577,0.01385330097608142,0.1816487003555502,0.06543601787319007,0.40781016831553385,0.1520629994787878,0.08506456605286522,0.0049060404901852305,0.12976221527580906,2.0184194299703178,0
3.5175240283326663,0.01376257432565087,0.1825444561696848,0.06467014641072032,0.4071127161874854,0.15263976417666908,0.08463815512399718,0.0049060404901852305,0.12976221527580906,2.0184194299703178,0
3.522471319511756,0.013671847675220315,0.1834402119838195,0.06386117436568296,0.4064152640594369,0.15321652887455045,0.08421174419512908,0.0049060404901852305,0.12976221527580906,2.0184194299703178,0
3.5274186106908454,0.013581121024789764,0.18433596779795408,0.06305220232064568,0.40571781193138845,0.1537932935724317,0.08378533326626103,0.0049060404901852305,0.12976221527580906,2.0184194299703178,0
3.532365901869935,0.013490394374359208,0.18523172361208876,0.062243230275608324,0.4050203598033399,0.15437005827031308,0.08335892233739295,0.0049060404901852305,0.12976221527580906,2.0184194299703178,0
3.5373131930490245,0.013489860844268986,0.18612747942622332,0.06159193195841823,0.40432290767529144,0.15494690491497798,0.0829325114085249,0.0049060404901852305,0.12976221527580906,2.0184194299703178,0
3.5422604842281142,0.013572463878425797,0.18702323524035805,0.0609850661794658,0.40362545554724294,0.15553074416444151,0.08250610047965681,0.0049060404901852305,0.12976221527580906,2.0184194299703178,0
3.547207775407204,0.013655066912582597,0.18791899105449264,0.060378200400513414,0.4029280034191945,0.156114583413905,0.08206546839995313,0.0049060404901852305,0.12976221527580906,2.0184194299703178,0
3.5521550665862933,0.013737669946739408,0.18881474686862734,0.05977133462156097,0.402230551291146,0.15669842266336848,0.08160171672781703,0.0049060404901852305,0.12976221527580906,2.0184194299703178,0
3.557102357765382,0.013820272980896213,0.1897105026827619,0.05916446884260859,0.40153309916309754,0.15728226191283193,0.08113796505568097,0.0049060404901852305,0.12976221527580906,2.0184194299703178,0
3.5620496489444724,0.01390287601505302,0.19060625849689655,0.05859525256337746,0.40083564703504904,0.15786610116229546,0.08067421338354487,0.0049060404901852305,0.12976221527580906,2.0184194299703178,0
3.5669969401235617,0.013985479049209826,0.19150201431103114,0.05803339838400666,0.4001381949070006,0.15844994041175892,0.0802104617114088,0.0049060404901852305,0.12976221527580906,2.0184194299703178,0
3.5719442313026515,0.014068082083366632,0.19239777012516585,0.05747154420463579,0.39944074277895203,0.15903377966122242,0.07974671003927271,0.0049060404901852305,0.12976221527580906,2.0184194299703178,0
3.576891522481741,0.014150685117523437,0.19329352593930044,0.05690969002526498,0.3987432906509036,0.15961761891068588,0.07928295836713664,0.0049060404901852305,0.12976221527580906,2.0184194299703178,0
3.5818388136608306,0.014233288151680247,0.1941892817534351,0.056347835845894124,0.3980458385228551,0.16020145816014938,0.07881920669500053,0.0049060404901852305,0.12976221527580906,2.0184194299703178,0
3.58678610483992,0.014315891185837046,0.19508503756756973,0.055808727214835464,0.39734838639480663,0.16078529740961287,0.07835545502286448,0.0049060404901852305,0.12976221527580906,2.0184194299703178,0
3.5917333960190096,0.01439849421999386,0.1959807933817044,0.05527235175511859,0.3966509342667581,0.16136913665907637,0.07789170335072837,0.0049060404901852305,0.12976221527580906,2.0184194299703178,0
3.596680687198099,0.014481097254150659,0.196876549195839,0.054735976295401764,0.3959534821387097,0.1619529759085398,0.07746271135055566,0.0049060404901852305,0.12976221527580906,2.0184194299703178,0
3.6016279783771887,0.01456370028830747,0.19777230500997367,0.0541996008356849,0.3952560300106612,0.16253681515800333,0.07703687451928183,0.0049060404901852305,0.12976221527580906,2.0184194299703178,0
3.606575269556278,0.014646303322464273,0.19866806082410826,0.05366322537596808,0.3945585778826127,0.1631206544074668,0.07661103768800803,0.0049060404901852305,0.12976221527580906,2.0184194299703178,0
3.611522560735368,0.01472890635662108,0.19956381663824296,0.053211664537286284,0.3938611257545642,0.1637044936569303,0.07618520085673422,0.0049060404901852305,0.12976221527580906,2.0184194299703178,0
3.616469851914457,0.014811509390777886,0.2005359212420305,0.052764660324182956,0.3931636736265157,0.16428833290639372,0.07575936402546044,0.0049060404901852305,0.12976221527580906,2.0184194299703178,0
3.621417143093547,0.014894112424934691,0.20153625898493258,0.05231765611107959,0.3924959349303361,0.16490195216998066,0.07533352719418658,0.0049060404901852305,0.12976221527580906,2.0184194299703178,0
3.626364434272636,0.014976715459091497,0.20253659672783464,0.05187065189797625,0.3918830230739401,0.16551617843223193,0.07490769036291281,0.0049060404901852305,0.12976221527580906,2.0184194299703178,0
3.631311725451726,0.015059318493248304,0.20353693447073676,0.05142364768487289,0.39127011121754396,0.16613040469448326,0.074481853531639,0.0049060404901852305,0.12976221527580906,2.0184194299703178,0
3.6362590166308153,0.01514192152740511,0.20453727221363877,0.05098265034275407,0.39065719936114796,0.16674463095673453,0.0740560167003652,0.0049060404901852305,0.12976221527580906,2.0184194299703178,0
3.641206307809905,0.015224524561561918,0.20553760995654094,0.0505687692350587,0.39004428750475184,0.16735885721898586,0.07365610349427841,0.0049060404901852305,0.12976221527580906,2.0184194299703178,0
3.6461535989889935,0.01530712759571872,0.20653794769944292,0.05015488812736338,0.3894313756483558,0.16797308348123713,0.073287528930963,0.0049060404901852305,0.12976221527580906,2.0184194299703178,0
3.651100890168084,0.015389730629875531,0.20753828544234498,0.049741007019668014,0.3888184637919597,0.16858730974348846,0.0729189543676476,0.0049060404901852305,0.12976221527580906,2.0184194299703178,0
3.6560481813471735,0.01547233366403233,0.20853862318524702,0.04932712591197269,0.38820555193556366,0.16920153600573973,0.07255037980433221,0.0049060404901852305,0.12976221527580906,2.0184194299703178,0
3.6609954725262632,0.015554936698189144,0.20953896092814916,0.048913244804277334,0.3875926400791676,0.16981576226799103,0.07218180524101678,0.0049060404901852305,0.12976221527580906,2.0184194299703178,0
3.665942763705353,0.015637539732345943,0.21053929867105117,0.048499363696582004,0.38697972822277155,0.1704299885302423,0.07181323067770139,0.0049060404901852305,0.12976221527580906,2.0184194299703178,0
3.6708900548844414,0.015720142766502753,0.21153963641395335,0.048140597110308485,0.38636681636637543,0.17104421479249365,0.07144465611438597,0.0049060404901852305,0.12976221527580906,2.0184194299703178,0
3.675837346063532,0.01580274580065956,0.21253997415685533,0.047820172738336914,0.38575390450997943,0.17165844105474493,0.07107608155107058,0.0049060404901852305,0.12976221527580906,2.0184194299703178,0
3.680784637242621,0.01609210774576421,0.21354031189975742,0.047499748366365314,0.3851409926535833,0.17227266731699623,0.07070750698775516,0.0049060404901852305,0.12976221527580906,2.0184194299703178,0
3.685731928421711,0.016419870947511826,0.21454064964265945,0.047179323994393736,0.38452808079718725,0.1728868935792475,0.07033893242443977,0.0049060404901852305,0.12976221527580906,2.0184194299703178,0
3.690679219600801,0.016747634149259474,0.21554098738556154,0.04685889962242214,0.3839151689407912,0.17350111984149885,0.06995279389435041,0.0049060404901852305,0.12976221527580906,2.0184194299703178,0
3.69562651077989,0.017075397351007094,0.2165413251284636,0.04653847525045057,0.38330225708439514,0.17411534610375012,0.06956645376159172,0.0049060404901852305,0.12976221527580906,2.0184194299703178,0
3.70057380195898,0.017403160552754742,0.2175416628713657,0.04621805087847897,0.3826893452279991,0.1747540255799497,0.06918011362883301,0.0049060404901852305,0.12976221527580906,2.0184194299703178,0
3.705521093138069,0.01773092375450236,0.2185420006142677,0.045897626506507395,0.382076433371603,0.1753940337121494,0.06879377349607435,0.0049060404901852305,0.12976221527580906,2.0184194299703178,0
3.710468384317159,0.018058686956250007,0.21954233835716985,0.045577202134535796,0.3814635215152069,0.17603404184434915,0.06840743336331563,0.0049060404901852305,0.12976221527580906,2.0184194299703178,0
3.715415675496248,0.01838645015799763,0.22054267610007186,0.045407331043714555,0.3808506096588109,0.17667404997654884,0.06802109323055695,0.0049060404901852305,0.12976221527580906,2.0184194299703178,0
3.7203629666753377,0.018714213359745283,0.22154301384297395,0.04524737090436941,0.3802376978024148,0.1773140581087486,0.06763475309779823,0.0049060404901852305,3.697437441362403e-05,2.0184194299703178,0
3.725310257854427,0.0190419765614929,0.22254335158587601,0.045087410765024274,0.3796247859460188,0.17795406624094828,0.06724841296503957,0.0049060404901852305,3.697437441362403e-05,2.0184194299703178,0
3.730257549033517,0.019369739763240548,0.2235436893287781,0.04492745062567913,0.37901187408962267,0.17859407437314803,0.06686207283228086,0.0049060404901852305,3.697437441362403e-05,2.0184194299703178,0
3.735204840212606,0.019697502964988164,0.2245440270716801,0.04476749048633399,0.3783989622332266,0.1792340825053477,0.0663983886971632,0.0049060404901852305,3.697437441362403e-05,2.0184194299703178,0
3.740152131391696,0.020025266166735816,0.22554436481458223,0.04460753034698884,0.37778605037683055,0.17987409063754747,0.06586461064651963,0.0049060404901852305,3.697437441362403e-05,2.0184194299703178,0
3.745099422570785,0.020353029368483436,0.22654470255748427,0.04444757020764371,0.3771731385204345,0.18051409876974714,0.06533083259587612,0.0049060404901852305,3.697437441362403e-05,2.0184194299703178,0
3.750046713749875,0.020680168347226427,0.22754504030038636,0.04428761006829856,0.3765602266640384,0.18115410690194683,0.06479705454523256,0.0049060404901852305,3.697437441362403e-05,2.0184194299703178,0
3.754994004928964,0.020971839010145068,0.2285453780432884,0.044127649928953426,0.3759473148076424,0.18179411503414658,0.06426327649458904,0.0049060404901852305,3.697437441362403e-05,2.0184194299703178,0
3.759941296108054,0.021263509673063744,0.22953125764871213,0.04396768978960828,0.37533440295124626,0.18243412316634633,0.06372949844394547,0.0049060404901852305,3.697437441362403e-05,2.0184194299703178,0
3.764888587287144,0.02155518033598239,0.2303165565263944,0.043807729650263146,0.37472149109485026,0.18307413129854602,0.06319572039330196,0.0049060404901852305,3.697437441362403e-05,2.0184194299703178,0
3.769835878466233,0.02184685099890106,0.2311018554040768,0.043647769510918,0.37410857923845414,0.18371413943074577,0.0627423237968963,0.0049060404901852305,3.697437441362403e-05,2.0184194299703178,0
3.7747831696453225,0.022138521661819708,0.23188715428175904,0.043487809371572865,0.3734956673820581,0.18422307268428267,0.062396996718172816,0.0049060404901852305,3.697437441362403e-05,2.0184194299703178,0
3.779730460824412,0.022430192324738384,0.2326724531594414,0.04332784923222771,0.3729759657122729,0.18471800049847792,0.06205166963944929,0.0049060404901852305,3.697437441362403e-05,2.0184194299703178,0
3.7846777520035015,0.022721862987657025,0.23345775203712374,0.043177655412856855,0.37279192529370647,0.18521292831267314,0.06170634256072581,0.0049060404901852305,3.697437441362403e-05,2.0184194299703178,0
3.7896250431825913,0.0230135336505757,0.23424305091480604,0.04310888611370703,0.37260788487514,0.1857078561268683,0.06136101548200228,0.0049060404901852305,3.697437441362403e-05,2.0184194299703178,0
3.7945723343616806,0.02330520431349434,0.23502834979248832,0.04304011681455721,0.37242384445657356,0.1862027839410635,0.06101568840327879,0.0049060404901852305,3.697437441362403e-05,2.0184194299703178,0
3.7995196255407695,0.023596874976413017,0.23581364867017068,0.042971347515407377,0.37223980403800705,0.18669771175525868,0.06067036132455528,0.0049060404901852305,3.697437441362403e-05,2.0184194299703178,0
3.80446691671986,0.023888545639331685,0.23659894754785307,0.04290257821625755,0.3720557636194406,0.1871926395694539,0.060325034245831764,0.0049060404901852305,3.697437441362403e-05,2.0184194299703178,0
3.8094142078989495,0.024180216302250333,0.23738424642553535,0.04283380891710773,0.37187172320087414,0.18768756738364906,0.059979707167108286,0.0049060404901852305,3.697437441362403e-05,2.0184194299703178,0
3.8143614990780392,0.02447188696516901,0.23816954530321768,0.042765039617957905,0.3716876827823076,0.18818249519784427,0.05963438008838475,0.0049060404901852305,3.697437441362403e-05,2.0184194299703178,0
3.819308790257129,0.02479021331850815,0.23895484418089996,0.04269627031880808,0.37150364236374117,0.18867742301203944,0.05928905300966125,0.0049060404901852305,3.697437441362403e-05,2.0184194299703178,0
3.8242560814362174,0.02514434851940096,0.2397401430585823,0.04262750101965825,0.3713196019451747,0.18917235082623465,0.058943725930937746,0.0049060404901852305,3.697437441362403e-05,2.0184194299703178,0
3.829203372615308,0.025498483720293737,0.2405254419362646,0.04255873172050843,0.37113556152660826,0.18966727864042981,0.058583032534800634,0.0049060404901852305,3.697437441362403e-05,2.0184194299703178,0
3.834150663794397,0.025852618921186548,0.2413107408139469,0.0424899624213586,0.37095152110804175,0.19016220645462506,0.0582119427650406,0.0049060404901852305,3.697437441362403e-05,2.0184194299703178,0
3.839097954973487,0.026206754122079325,0.24209603969162918,0.04242119312220878,0.3707674806894753,0.19065713426882025,0.057840852995280606,0.0049060404901852305,3.697437441362403e-05,2.0184194299703178,0
3.844045246152577,0.026560889322972132,0.2428813385693116,0.042352423823058954,0.37058344027090884,0.19115206208301544,0.057469763225520575,0.0049060404901852305,3.697437441362403e-05,2.0184194299703178,0
3.848992537331666,0.026915024523864912,0.24366663744699385,0.04228365452390913,0.3703993998523424,0.19164698989721063,0.057098673455760585,0.0049060404901852305,3.697437441362403e-05,2.0184194299703178,0
3.853939828510756,0.02726915972475772,0.2444519363246762,0.042214885224759295,0.3702153594337759,0.19214191771140582,0.05672758368600057,0.0049060404901852305,3.697437441362403e-05,2.0184194299703178,0
3.858887119689845,0.0276232949256505,0.24523723520235846,0.042146115925609476,0.37003131901520947,0.19269439991526463,0.05635649391624057,0.0049060404901852305,3.697437441362403e-05,2.0184194299703178,0
3.863834410868935,0.02797743012654331,0.24602253408004085,0.04207734662645965,0.36984727859664296,0.1932794383104252,0.05598540414648054,0.0049060404901852305,3.697437441362403e-05,2.0184194299703178,0
3.868781702048024,0.028331565327436088,0.24680783295772313,0.04200857732730983,0.3696632381780765,0.19386447670558574,0.05561431437672055,0.0049060404901852305,3.697437441362403e-05,2.0184194299703178,0
3.8737289932271137,0.02868505693943949,0.24759313183540546,0.04193980802816,0.36947919775951005,0.1944495151007463,0.055243224606960524,0.0049060404901852305,3.697437441362403e-05,2.0184194299703178,0
3.878676284406203,0.029037097005001688,0.2483784307130878,0.04187103872901018,0.3692951573409436,0.19503455349590684,0.054872134837200534,0.0049060404901852305,3.697437441362403e-05,2.0184194299703178,0
3.883623575585293,0.029389137070563922,0.2491637295907701,0.04180226942986035,0.3691111169223771,0.1956195918910674,0.05460509751737054,0.0049060404901852305,3.697437441362403e-05,2.0184194299703178,0
3.888570866764382,0.02974117713612613,0.24994902846845238,0.041733500130710525,0.3689270765038106,0.19620463028622792,0.054421473869132674,0.0049060404901852305,3.697437441362403e-05,2.0184194299703178,0
3.893518157943472,0.030093217201688362,0.25073432734613477,0.0416647308315607,0.36874303608524417,0.1967896686813885,0.05423785022089479,0.0049060404901852305,3.697437441362403e-05,2.0184194299703178,0
3.898465449122561,0.03044525726725057,0.251519626223817,0.04159596153241088,0.3685589956666777,0.19737470707654903,0.05405422657265692,0.0049060404901852305,3.697437441362403e-05,2.0184194299703178,0
3.903412740301651,0.030797297332812803,0.2523049251014994,0.041553832537877554,0.3683749552481112,0.1979597454717096,0.053870602924419045,0.0049060404901852305,3.697437441362403e-05,2.0184194299703178,0
3.90836003148074,0.031149337398375013,0.2530902239791817,0.04152772442185463,0.36819091482954475,0.19854478386687013,0.05368697927618117,0.0049060404901852305,3.697437441362403e-05,2.0184194299703178,0
3.91330732265983,0.03150137746393725,0.253875522856864,0.0415016163058317,0.3680068744109783,0.19912982226203071,0.05350335562794329,0.0049060404901852305,3.697437441362403e-05,2.0184194299703178,0
3.91825461383892,0.031853417529499446,0.2539174759599344,0.04147550818980877,0.36782283399241184,0.19971486065719124,0.053319731979705416,0.0049060404901852305,3.697437441362403e-05,2.0184194299703178,0
3.923201905018009,0.03220545759506169,0.25395337188347633,0.04144940007378584,0.3676387935738453,0.2002998990523518,0.053136108331467535,0.0049060404901852305,3.697437441362403e-05,2.0184194299703178,0
3.9281491961970985,0.0325559421494324,0.25398926780701825,0.04142329195776292,0.36745475315527887,0.20088493744751235,0.05295248468322967,0.0049060404901852305,3.697437441362403e-05,2.0184194299703178,0
3.933096487376188,0.03289969198321633,0.25402516373056017,0.041397183841739994,0.3672707127367124,0.2014699758426729,0.05276886103499179,0.0049060404901852305,3.697437441362403e-05,2.0184194299703178,0
3.9380437785552775,0.03324344181700024,0.25406105965410214,0.04137107572571706,0.367118914855124,0.20195957647758425,0.05258523738675392,0.0049060404901852305,3.697437441362403e-05,2.0184194299703178,0
3.9429910697343673,0.033587191650784165,0.25409695557764406,0.04134496760969413,0.3673223776945041,0.2024328334308209,0.05240161373851603,0.0049060404901852305,3.697437441362403e-05,2.0184194299703178,0
3.9479383609134566,0.033930941484568065,0.254132851501186,0.04131885949367121,0.36752584053388426,0.20290609038405752,0.052217990090278166,0.0049060404901852305,3.697437441362403e-05,2.0184194299703178,0
3.9528856520925455,0.034274691318352,0.25416874742472795,0.04129275137764828,0.36772930337326437,0.20337934733729418,0.05203436644204028,0.0049060404901852305,3.697437441362403e-05,2.0184194299703178,0
3.957832943271636,0.034618441152135894,0.25420464334826987,0.04126664326162536,0.36793276621264454,0.2038526042905308,0.05185074279380241,0.0049060404901852305,3.697437441362403e-05,2.0184194299703178,0
3.9627802344507255,0.03496219098591983,0.2542405392718118,0.04124053514560243,0.36813622905202464,0.20432586124376742,0.05166711914556452,0.0049060404901852305,3.697437441362403e-05,2.0184194299703178,0
3.967727525629815,0.03530594081970372,0.2542764351953537,0.041214427029579496,0.3683396918914048,0.20479911819700405,0.051483495497326656,0.0049060404901852305,3.697437441362403e-05,2.0184194299703178,0
3.972674816808905,0.03564969065348766,0.2543123311188956,0.04118831891355657,0.36854315473078497,0.2052723751502407,0.051299871849088775,0.0049060404901852305,3.697437441362403e-05,2.0184194299703178,0
3.977622107987994,0.03599344048727156,0.25434822704243754,0.04116221079753365,0.3687466175701651,0.2057456321034773,0.05111624820085091,0.0049060404901852305,3.697437441362403e-05,2.0184194299703178,0
3.982569399167084,0.036337190321055486,0.25438412296597945,0.041136102681510724,0.36895008040954524,0.20621888905671396,0.05095862858238423,0.0049060404901852305,3.697437441362403e-05,2.0184194299703178,0
3.987516690346173,0.03668094015483939,0.25442001888952137,0.04110999456548779,0.36915354324892535,0.20669214600995056,0.05080602696310937,0.0049060404901852305,3.697437441362403e-05,2.0184194299703178,0
3.992463981525263,0.03703097302723458,0.25445591481306334,0.04108388644946486,0.3693570060883055,0.20716540296318722,0.05065342534383448,0.0049060404901852305,3.697437441362403e-05,2.0184194299703178,0
3.997411272704352,0.037382269369967504,0.25449181073660526,0.04105777833344194,0.3695604689276856,0.20763865991642383,0.050500823724559614,0.0049060404901852305,3.697437441362403e-05,2.0184194299703178,0
4.002358563883441,0.03773356571270043,0.2545277066601472,0.04103167021741901,0.36976393176706573,0.2081119168696604,0.05034822210528473,0.0049060404901852305,3.697437441362403e-05,2.0184194299703178,0
4.007305855062532,0.03808486205543342,0.25456360258368915,0.04100556210139609,0.3699673946064459,0.20858517382289712,0.05019562048600983,0.0049060404901852305,3.697437441362403e-05,2.0184194299703178,0
4.012253146241621,0.038436158398166345,0.25459949850723107,0.04097945398537316,0.37017085744582606,0.20905843077613373,0.05004301886673496,0.0049060404901852305,3.697437441362403e-05,2.0184194299703178,0
4.01720043742071,0.03878745474089927,0.254635394430773,0.04095334586935023,0.37037432028520617,0.2095316877293703,0.049890417247460093,0.0049060404901852305,3.697437441362403e-05,2.0184194299703178,0
4.0221477285998,0.03913875108363219,0.2546712903543149,0.04092723775332731,0.37057778312458634,0.21000494468260694,0.049737815628185224,0.0049060404901852305,3.697437441362403e-05,2.0184194299703178,0
4.02709501977889,0.03949004742636518,0.2547071862778568,0.04090112963730438,0.3707812459639665,0.21047820163584363,0.04958521400891032,0.0049060404901852305,3.697437441362403e-05,2.0184194299703178,0
4.032042310957979,0.039841343769098106,0.2547430822013988,0.04087502152128145,0.3709847088033466,0.21095145858908027,0.04943261238963545,0.0049060404901852305,3.697437441362403e-05,2.0184194299703178,0
4.036989602137068,0.04019264011183103,0.25477897812494066,0.04086755377207529,0.3711881716427267,0.21142471554231684,0.04928001077036058,0.0049060404901852305,3.697437441362403e-05,2.0184194299703178,0
4.041936893316158,0.04054393645456396,0.2548148740484826,0.04088439159436242,0.3713916344821069,0.21189797249555345,0.04912740915108571,0.0049060404901852305,3.697437441362403e-05,2.0184194299703178,0
4.046884184495248,0.04089523279729694,0.25485076997202455,0.040901229416649566,0.37159509732148704,0.21228823258131393,0.04897480753181081,0.0049060404901852305,3.697437441362403e-05,2.0184194299703178,0
4.051831475674337,0.041245178686023,0.25488666589556647,0.0409180672389367,0.37179856016086715,0.2126350173250681,0.04882220591253594,0.0049060404901852305,3.697437441362403e-05,2.0184194299703178,0
4.0567787668534265,0.041593646966717635,0.2549225618191084,0.04093490506122383,0.37200202300024726,0.21298180206882217,0.048669604293261066,0.0049060404901852305,3.697437441362403e-05,2.0184194299703178,0
4.061726058032516,0.04194211524741227,0.2549584577426503,0.04095174288351097,0.3722054858396274,0.21332858681257633,0.0485170026739862,0.0049060404901852305,3.697437441362403e-05,2.0184194299703178,0
4.066673349211606,0.04229058352810697,0.2549943536661923,0.040968580705798105,0.3724089486790076,0.21367537155633054,0.04836440105471129,0.0049060404901852305,3.697437441362403e-05,2.0184194299703178,0
4.071620640390695,0.042639051808801606,0.2550302495897342,0.040985418528085245,0.3726124115183877,0.2140221563000847,0.04821179943543642,0.0049060404901852305,3.697437441362403e-05,2.0184194299703178,0
4.076567931569785,0.04298752008949624,0.25457535704357415,0.041002256350372385,0.37281587435776786,0.2143689410438388,0.04812087291707556,0.0049060404901852305,3.697437441362403e-05,2.0184194299703178,0
4.081515222748874,0.04333598837019087,0.25363763141936835,0.04101909417265952,0.37301933719714797,0.21471572578759293,0.0480360376956466,0.0049060404901852305,3.697437441362403e-05,2.0184194299703178,0
4.086462513927964,0.043684456650885564,0.2526999057951625,0.04103593199494666,0.37322280003652814,0.21506251053134712,0.047951202474217636,0.0049060404901852305,3.697437441362403e-05,2.0184194299703178,0
4.0914098051070535,0.0440329249315802,0.25176218017095675,0.0410527698172338,0.37342626287590824,0.21540929527510128,0.04786636725278867,0.0049060404901852305,3.697437441362403e-05,2.0184194299703178,0
4.096357096286143,0.044381393212274835,0.25082445454675106,0.04106960763952093,0.3736297257152884,0.2157560800188554,0.047781532031359715,0.0049060404901852305,3.697437441362403e-05,2.0184194299703178,0
4.101304387465232,0.044729861492969474,0.2498867289225454,0.04108644546180806,0.3744917497557395,0.21610286476260954,0.04769669680993076,0.0049060404901852305,3.697437441362403e-05,2.0184194299703178,0
4.106251678644322,0.04507832977366416,0.2489490032983395,0.04110328328409521,0.37538911171857553,0.21644964950636372,0.04761186158850178,0.0049060404901852305,3.697437441362403e-05,2.0184194299703178,0
4.111198969823412,0.04542307628301529,0.2480112776741338,0.04112012110638234,0.3762864736814114,0.21679643425011785,0.04752702636707283,0.0049060404901852305,3.697437441362403e-05,2.0184194299703178,0
4.116146261002501,0.04574115351248344,0.24707355204992804,0.041136958928669476,0.3771838356442472,0.217143218993872,0.047442191145643874,0.0049060404901852305,3.697437441362403e-05,2.0184194299703178,0
4.121093552181591,0.04605923074195164,0.24613582642572218,0.04115379675095662,0.3780811976070832,0.2174900037376262,0.0473573559242149,0.0049060404901852305,3.697437441362403e-05,2.0184194299703178,0
4.1260408433606806,0.046377307971419784,0.24519810080151644,0.041170634573243756,0.37897855956991905,0.21783678848138033,0.04727252070278594,0.0049060404901852305,3.697437441362403e-05,2.0184194299703178,0
4.13098813453977,0.04669538520088793,0.24426037517731075,0.04118747239553089,0.3798759215327549,0.2181835732251345,0.04718768548135699,0.0049060404901852305,3.697437441362403e-05,2.0184194299703178,0
4.135935425718859,0.047013462430356076,0.24332264955310506,0.04120431021781803,0.38077328349559075,0.2185303579688886,0.04710285025992803,0.0049060404901852305,3.697437441362403e-05,2.0184194299703178,0
4.140882716897949,0.04733153965982428,0.24238492392889915,0.04122114804010517,0.38167064545842677,0.2188771427126428,0.04701801503849906,0.0049060404901852305,3.697437441362403e-05,2.0184194299703178,0
4.145830008077039,0.04764961688929242,0.24144719830469347,0.0412379858623923,0.3825680074212626,0.2192239274563969,0.0469331798170701,0.0049060404901852305,3.697437441362403e-05,2.0184194299703178,0
4.150777299256128,0.04796769411876056,0.24050947268048775,0.04125482368467944,0.3834653693840985,0.21957071220015106,0.04684834459564114,0.0049060404901852305,3.697437441362403e-05,2.0184194299703178,0
4.155724590435217,0.04828577134822871,0.23957174705628204,0.04127166150696658,0.3843627313469343,0.2199174969439052,0.04676350937421219,0.0049060404901852305,3.697437441362403e-05,2.0184194299703178,0
4.160671881614308,0.048603848577696916,0.23863402143207615,0.041288499329253714,0.3852600933097703,0.22026428168765938,0.04667867415278321,0.0049060404901852305,3.697437441362403e-05,2.0184194299703178,0
4.165619172793397,0.04892192580716506,0.23769629580787044,0.041321222139862834,0.38615745527260614,0.22029402132911194,0.046593838931354256,0.0049060404901852305,3.697437441362403e-05,2.0184194299703178,0
