r (A),g(r)_weighted_F-F,g(r)_weighted_Li-F,g(r)_weighted_Na-F,S_i_Li-F,S_i_Na-F,Average_SCL,SCL_BC
0.7632100863026513,0.0,0.0,0.0,1.0,1.0,2.3080421759231067,2.63857
0.7660263596838419,0.0,0.0,0.0,1.0,1.0,2.3080421759231067,2.63857
0.7688426330650325,0.0,0.0,0.0,1.0,1.0,2.3080421759231067,2.63857
0.7716589064462231,0.0,0.0,0.0,1.0,1.0,2.3080421759231067,2.63857
0.7744751798274138,0.0,0.0,0.0,1.0,1.0,2.3080421759231067,2.63857
0.7772914532086043,0.0,0.0,0.0,1.0,1.0,2.3080421759231067,2.63857
0.7801077265897949,0.0,0.0,0.0,1.0,1.0,2.3080421759231067,2.63857
0.7829239999709855,0.0,0.0,0.0,1.0,1.0,2.3080421759231067,2.63857
0.7857402733521761,0.0,0.0,0.0,1.0,1.0,2.3080421759231067,2.63857
0.7885565467333667,0.0,0.0,0.0,1.0,1.0,2.3080421759231067,2.63857
0.7913728201145573,0.0,0.0,0.0,1.0,1.0,2.3080421759231067,2.63857
0.7941890934957478,0.0,0.0,0.0,1.0,1.0,2.3080421759231067,2.63857
0.7970053668769385,0.0,0.0,0.0,1.0,1.0,2.3080421759231067,2.63857
0.7998216402581291,0.0,0.0,0.0,1.0,1.0,2.3080421759231067,2.63857
0.8026379136393197,0.0,0.0,0.0,1.0,1.0,2.3080421759231067,2.63857
0.8054541870205103,0.0,0.0,0.0,1.0,1.0,2.3080421759231067,2.63857
0.8082704604017009,0.0,0.0,0.0,1.0,1.0,2.3080421759231067,2.63857
0.8110867337828914,0.0,0.0,0.0,1.0,1.0,2.3080421759231067,2.63857
0.813903007164082,0.0,0.0,0.0,1.0,1.0,2.3080421759231067,2.63857
0.8167192805452727,0.0,0.0,0.0,1.0,1.0,2.3080421759231067,2.63857
0.8195355539264633,0.0,0.0,0.0,1.0,1.0,2.3080421759231067,2.63857
0.8223518273076539,0.0,0.0,0.0,1.0,1.0,2.3080421759231067,2.63857
0.8251681006888444,0.0,0.0,0.0,1.0,1.0,2.3080421759231067,2.63857
0.827984374070035,0.0,0.0,0.0,1.0,1.0,2.3080421759231067,2.63857
0.8308006474512256,0.0,0.0,0.0,1.0,1.0,2.3080421759231067,2.63857
0.8336169208324162,0.0,0.0,0.0,1.0,1.0,2.3080421759231067,2.63857
0.8364331942136068,0.0,0.0,0.0,1.0,1.0,2.3080421759231067,2.63857
0.8392494675947975,0.0,0.0,0.0,1.0,1.0,2.3080421759231067,2.63857
0.842065740975988,0.0,0.0,0.0,1.0,1.0,2.3080421759231067,2.63857
0.8448820143571786,0.0,0.0,0.0,1.0,1.0,2.3080421759231067,2.63857
0.8476982877383692,0.0,0.0,0.0,1.0,1.0,2.3080421759231067,2.63857
0.8505145611195598,0.0,0.0,0.0,1.0,1.0,2.3080421759231067,2.63857
0.8533308345007504,0.0,0.0,0.0,1.0,1.0,2.3080421759231067,2.63857
0.856147107881941,0.0,0.0,0.0,1.0,1.0,2.3080421759231067,2.63857
0.8589633812631315,0.0,0.0,0.0,1.0,1.0,2.3080421759231067,2.63857
0.8617796546443222,0.0,0.0,0.0,1.0,1.0,2.3080421759231067,2.63857
0.8645959280255128,0.0,0.0,0.0,1.0,1.0,2.3080421759231067,2.63857
0.8674122014067034,0.0,0.0,0.0,1.0,1.0,2.3080421759231067,2.63857
0.870228474787894,0.0,0.0,0.0,1.0,1.0,2.3080421759231067,2.63857
0.8730447481690846,0.0,0.0,0.0,1.0,1.0,2.3080421759231067,2.63857
0.8758610215502751,0.0,0.0,0.0,1.0,1.0,2.3080421759231067,2.63857
0.8786772949314657,0.0,0.0,0.0,1.0,1.0,2.3080421759231067,2.63857
0.8814935683126564,0.0,0.0,0.0,1.0,1.0,2.3080421759231067,2.63857
0.884309841693847,0.0,0.0,0.0,1.0,1.0,2.3080421759231067,2.63857
0.8871261150750376,0.0,0.0,0.0,1.0,1.0,2.3080421759231067,2.63857
0.8899423884562281,0.0,0.0,0.0,1.0,1.0,2.3080421759231067,2.63857
