Mode_Index,Frequency_cm-1,Type,Participation_Ratio
48,24.772302079611062j,Real,0.20243837089638692
49,24.501293125253518j,Real,0.32139894788830425
50,24.132409238305485j,Real,0.31792241128351656
51,23.059214661136213j,Real,0.18437401200772563
52,22.473317403046355j,Real,0.40725496584845566
53,22.02723241883877j,Real,0.29266516428884115
54,21.400700750359988j,Real,0.3213010423866388
55,20.950171166637848j,Real,0.19019936167294102
56,19.838818807459763j,Real,0.31377300667252445
57,19.494547535697638j,Real,0.41337121329895665
58,18.892830628843786j,Real,0.21818627778151603
59,17.43039075220635j,Real,0.38097520221416453
60,16.470669482382363j,Real,0.392264212335386
61,15.294720718249504j,Real,0.4760791273782104
62,14.700325073428749j,Real,0.32577532067452186
63,13.343197922952172j,Real,0.4819584313726415
64,12.30398991720955j,Real,0.3969979188226083
65,10.89916127237826j,Real,0.3656281533948669
66,10.001814023209853j,Real,0.3608143221011846
67,9.42999126090155j,Real,0.4354671145839032
68,6.2568865518208305j,Real,0.4200356463624937
69,5.68218959314565j,Real,0.3662224439523489
70,4.942431158275477j,Real,0.4065441984094146
71,0.20263171122205062j,Real,0.9999851384159655
72,0.10982329035451442j,Real,0.9999812055875461
73,(0.1950526431599866+0j),Real,0.9999625353986633
74,(3.983333958004775+0j),Real,0.42847143115657543
75,(5.1046075516504255+0j),Real,0.46625786864846425
76,(7.44434740573453+0j),Real,0.4376152431246762
77,(8.064338559409466+0j),Real,0.44719528520862134
78,(9.501516019079363+0j),Real,0.5321423171184547
79,(11.475418202550623+0j),Real,0.38960737801486117
80,(11.99681112922884+0j),Real,0.4577625581189949
81,(13.21325573612446+0j),Real,0.5217358679454525
82,(14.212362105370913+0j),Real,0.4818029927160141
83,(15.004116987581076+0j),Real,0.513938332568613
84,(15.195192316146603+0j),Real,0.5026861976994071
85,(16.380067543539283+0j),Real,0.4675402438467366
86,(17.01700151368243+0j),Real,0.54888307480131
87,(17.587633278006045+0j),Real,0.5018643346610051
88,(18.175600564540865+0j),Real,0.4471684086640073
89,(18.42173502325554+0j),Real,0.5058555236984417
90,(19.825528514275316+0j),Real,0.4677386126922032
91,(20.216930912549337+0j),Real,0.5449585373378593
92,(20.45023544258621+0j),Real,0.4872895472508608
93,(21.37049465035733+0j),Real,0.4446513849679556
94,(21.58141172735726+0j),Real,0.44556788566322125
95,(22.24173057670761+0j),Real,0.4762835891492
96,(22.335115813930518+0j),Real,0.49238910266763625
97,(23.20730462833978+0j),Real,0.5540419183288112
98,(23.739185709786902+0j),Real,0.5492578412722718
99,(23.899623765066334+0j),Real,0.5211219046503651
100,(24.240936344193386+0j),Real,0.5101655555552311
101,(24.862818376304123+0j),Real,0.4590518535702468
102,(25.1302259639141+0j),Real,0.4246679255154975
103,(25.982981647479722+0j),Real,0.31317921837486146
104,(26.2797351266206+0j),Real,0.5804630918997673
105,(26.430632712323046+0j),Real,0.42859563129011
106,(27.013241807802665+0j),Real,0.4520012412937263
107,(27.972723702847293+0j),Real,0.4527571446999467
108,(28.10309322417242+0j),Real,0.4555802688616335
109,(28.466977309960853+0j),Real,0.2595101100471052
110,(28.946299560201776+0j),Real,0.5205665178079257
111,(29.18201911400135+0j),Real,0.44016784180597796
112,(29.64370291757743+0j),Real,0.3444267991658411
113,(29.963773131376353+0j),Real,0.4639445935239353
114,(30.116576490613785+0j),Real,0.4831716424504585
115,(30.607515128816623+0j),Real,0.42523672748302394
116,(31.069630362710555+0j),Real,0.5799299673658459
117,(31.407930903989417+0j),Real,0.47350123929626337
118,(31.94234132690423+0j),Real,0.5182593643563772
119,(32.06042292123223+0j),Real,0.41731861427516287
120,(32.728052208350746+0j),Real,0.5416933716348195
121,(33.167255281897326+0j),Real,0.25909566577219345
122,(33.44017316047536+0j),Real,0.5168767912799387
123,(33.85234507978913+0j),Real,0.4829574411397303
124,(34.54554243848563+0j),Real,0.5113865909241843
125,(34.65418139963111+0j),Real,0.4800112789039661
126,(34.81106626179238+0j),Real,0.42493781144050136
127,(35.06732430141709+0j),Real,0.354606576419078
128,(35.53580645679738+0j),Real,0.47116529635905147
129,(35.88399563733493+0j),Real,0.40009094836685066
130,(36.237238384002204+0j),Real,0.33620138206362166
131,(36.579253025691365+0j),Real,0.5225588384269432
132,(36.74780246648065+0j),Real,0.5391951916904264
133,(37.237579842341184+0j),Real,0.3942433916623228
134,(37.38779527690398+0j),Real,0.4558907518841976
135,(37.760348571143005+0j),Real,0.4825639816114298
136,(38.20672775910605+0j),Real,0.49423420238510657
137,(38.62372129766742+0j),Real,0.423605029075355
138,(38.82834007449142+0j),Real,0.44966325713299654
139,(38.99513442789132+0j),Real,0.38199814803108245
140,(39.18612806745934+0j),Real,0.39449178435860077
141,(39.98450490628702+0j),Real,0.42466876979247
142,(40.01313230627544+0j),Real,0.4352226948922251
143,(40.587586281125915+0j),Real,0.5193697280851973
144,(40.85126785239492+0j),Real,0.47706275066231835
145,(41.18201987713352+0j),Real,0.48613738052377214
146,(41.980095618125986+0j),Real,0.3879550797218419
147,(42.099214150587045+0j),Real,0.4966929678870679
148,(42.48329621974763+0j),Real,0.5097569378111569
149,(42.71146881225211+0j),Real,0.4429513852241591
150,(42.75090087560625+0j),Real,0.41515510593549737
151,(43.101653678673635+0j),Real,0.513688765923506
152,(43.5244704206239+0j),Real,0.4817690770066853
153,(43.84575629097412+0j),Real,0.4299495696965161
154,(43.952050623923824+0j),Real,0.49097558521585943
155,(44.243106057069404+0j),Real,0.4369783074197303
156,(44.337061171240286+0j),Real,0.34620863728965645
157,(44.48357986293119+0j),Real,0.45187928756154105
158,(44.887952138373215+0j),Real,0.5487101473877194
159,(45.06420944208315+0j),Real,0.4313315972335806
