Step,Volume_A3,P_yz_eV_A3,P_xz_eV_A3,P_xy_eV_A3,J_Na_x,J_Na_y,J_Na_z,J_Cl_x,J_Cl_y,J_Cl_z,J_Mg_x,J_Mg_y,J_Mg_z
4605,7538.604513934058,-0.0006439348,-0.00020562176,0.0013563173,2.7950410688371123,20.542351194910502,1.168232399468923,-3.088990356911375,-16.217008140015327,-6.183039945050892,1.951518711271608,3.790030304001176,-9.185580013360243
4610,7538.604513934058,-0.0006764228,-0.0005250815,0.0010302563,3.7283102286108827,20.76131744264267,1.395394885993246,-2.3599970726254407,-18.767275655792123,-5.883229990616146,0.2892564447407189,6.121331485432802,-9.71255243159104
4615,7538.604513934058,-0.0005799439,-0.00092956814,0.00061978895,4.271285128141117,20.477935203371366,1.501537508488344,-1.3562917658336957,-20.50980723109468,-5.956870891134657,-1.2574234250773157,8.147245364271566,-9.745053662640576
4620,7538.604513934058,-0.00039105632,-0.0013058223,0.00018464525,4.378237134582251,19.735924059283487,1.5241230255203297,-0.05275298297691933,-21.312485791012374,-6.762338158386173,-2.667914085598051,9.69193529281683,-8.962172436279081
4625,7538.604513934058,-0.00018081066,-0.0016233389,-0.00024450332,4.081929294103119,18.608053225953704,1.4793914426825179,1.4390025807988454,-21.259941656909536,-8.592601781288009,-3.863361416761501,10.767262112509982,-7.087177301799249
4630,7538.604513934058,-1.9925297e-05,-0.0019070614,-0.0006759404,3.4736618898147498,17.192052206161684,1.3540754377370248,2.9004163970967087,-20.547492253719057,-11.368557902706877,-4.7165077157810025,11.470813823757183,-4.185905065989949
4635,7538.604513934058,5.8812213e-05,-0.002165823,-0.0011237533,2.6599393865305245,15.607529359806728,1.1097193832954324,4.039225167791297,-19.32022038324012,-14.682594278011447,-5.041594103759447,11.82806489199966,-0.6275127324610477
4640,7538.604513934058,7.0535025e-05,-0.0023587055,-0.001551354,1.7253470047777935,13.987574551795488,0.6972513554844588,4.653710890699589,-17.562247635090344,-18.052535766472783,-4.721487893121259,11.690046430400532,3.1548970065483344
4645,7538.604513934058,5.9174567e-05,-0.0024206268,-0.0018476583,0.721193076560823,12.463463398941533,0.07902395959694397,4.854363388511057,-15.17933443265009,-21.0366097161886,-3.9179867473671335,10.831244216106558,6.757197963015267
4650,7538.604513934058,7.069235e-05,-0.0023187737,-0.0018819112,-0.3219927434782477,11.148247000638369,-0.7488776963530306,4.946219393579678,-12.223638998680496,-23.206145645725833,-2.9666570036446798,9.190765837886556,9.754635669734478
4655,7538.604513934058,0.00014537809,-0.0020803106,-0.0016099934,-1.3732859009340492,10.127476987764387,-1.7460193542576796,5.095727415911828,-8.945688383102052,-24.185421606099183,-2.0648719001787255,6.933585087953089,11.731052938695566
4660,7538.604513934058,0.00031868275,-0.0017614602,-0.0011133591,-2.3857959389441232,9.458336462431182,-2.83738358411234,5.264593720170531,-5.548110060920759,-23.800737973512646,-1.221228460910818,4.205147216440948,12.437733194630335
4665,7538.604513934058,0.00059177104,-0.0014038666,-0.00052818784,-3.2917758322090114,9.172468955996738,-3.9387410248202848,5.328023007077725,-2.102668797496688,-22.155868660086483,-0.3786777287118024,1.0455733503283238,11.89422081780466
4670,7538.604513934058,0.0008955649,-0.0010255285,1.5025516e-05,-4.00757658976893,9.281034531108892,-4.9781631167609355,5.102391768960849,1.2086991969787144,-19.54359499751712,0.5627546420487919,-2.3743602789229943,10.321368883392632
4675,7538.604513934058,0.0011104923,-0.0006427682,0.0004068272,-4.447780326323325,9.782059512120032,-5.89725725145605,4.313393870820623,4.009244398492784,-16.371367964947197,1.7919562596630998,-5.675930379327197,8.068236356891783
4680,7538.604513934058,0.001149525,-0.00028963678,0.00058397197,-4.548292185501692,10.659520526413692,-6.638414494186019,2.639866338157848,5.978250335770655,-13.190073154796611,3.5659956407449176,-8.52239739051338,5.62809912365591
4685,7538.604513934058,0.001024695,-1.8979617e-05,0.0005532606,-4.292136353042065,11.86169391558706,-7.145295315702481,-0.0642769922960662,7.023272017984352,-10.610846744161732,6.013982861839001,-10.769592404530428,3.5557534354153075
4690,7538.604513934058,0.0008196456,0.00011260895,0.0003709848,-3.7203346253825877,13.267386113793512,-7.395683241167955,-3.51278045721482,7.170297841031106,-9.03892985248052,8.89068420809651,-12.322310752071008,2.2342244189345264
4695,7538.604513934058,0.0006139718,7.096602e-05,9.324517e-05,-2.914672802822519,14.672288702689732,-7.442050132838869,-6.995868326463999,6.4777382219227615,-8.527097599098797,11.568110334736563,-13.034653879630515,1.7687594295999496
4700,7538.604513934058,0.00044803118,-0.00013475388,-0.00024983755,-1.9673050940708166,15.817434720409258,-7.4032869240438774,-9.70173521633205,5.098092495315635,-8.879442223040257,13.3266097752117,-12.800154336423748,2.0823406176546895
4705,7538.604513934058,0.00033311214,-0.00045448245,-0.00064426265,-0.9698117565074644,16.44507633402082,-7.39617519760601,-11.09982664845393,3.32606102274905,-9.80707796152087,13.727207714537663,-11.655764818269105,3.0028645080070326
4710,7538.604513934058,0.0002645951,-0.00082276785,-0.0010682679,-0.02473485847970025,16.355624231640654,-7.466294609625276,-11.065080273802772,1.5239107071584943,-10.99619174560753,12.747384198172377,-9.764162236054563,4.262097620541307
4715,7538.604513934058,0.00022463215,-0.0011832699,-0.0014827714,0.753476608029974,15.454132248520002,-7.576417740729321,-9.695088572277204,-0.032263905358275835,-12.160071183239728,10.599181321957595,-7.306495526966772,5.536100196424367
4720,7538.604513934058,0.00019711486,-0.0014958036,-0.0018350249,1.2655448359347943,13.780727211662272,-7.653103955399512,-7.127149939039557,-1.2584144352248492,-13.13179070006476,7.5191745628095035,-4.40694019232369,6.584506188684453
4725,7538.604513934058,0.00018722334,-0.0017326806,-0.0020642038,1.462214395918797,11.513944412186722,-7.6495620536918665,-3.5707264946513497,-2.273080388352251,-13.899005015833556,3.766081610067493,-1.1254912074412449,7.348178453879508
4730,7538.604513934058,0.00021690351,-0.0018807072,-0.0021202469,1.35990645392683,8.937493433953753,-7.578615256223898,0.5697115729481155,-3.323925103474621,-14.521805068996349,-0.27204818183366286,2.501804614871345,7.900031541377383
4735,7538.604513934058,0.00029575606,-0.0019558636,-0.0019976427,1.0300248498280566,6.3772403041546575,-7.496540900506048,4.716404716022775,-4.602606145986001,-14.999112621770967,-4.0888598671239675,6.340738831497858,8.295264837540879
4740,7538.604513934058,0.00039967068,-0.001998031,-0.0017434901,0.5721953445810657,4.132182652174199,-7.457726369870907,8.323364747461351,-6.009778869568332,-15.19678209034731,-7.237990283197571,9.992969378860565,8.454120099520503
4745,7538.604513934058,0.0004832883,-0.0020417387,-0.0014243722,0.08593061638037108,2.4245038962360947,-7.477657798234545,11.085622568485721,-7.086513817004639,-14.908671156038453,-9.513983437756387,12.777382925562687,8.185940438129899
4750,7538.604513934058,0.00051568204,-0.002103095,-0.0010976769,-0.3447553124822873,1.3802902287678105,-7.524342312463669,12.992255241200475,-7.207261839559474,-13.978960670959124,-10.98993030210016,13.942344507568762,7.302914809525271
4755,7538.604513934058,0.0005061159,-0.0021857412,-0.0008073152,-0.6490707396458881,1.0325905985480874,-7.5332987756708105,14.203761720809418,-5.878198861235329,-12.379443004842821,-11.89712174611389,12.960981158138289,5.712353189707382
4760,7538.604513934058,0.0004921285,-0.0022787456,-0.0005783027,-0.7615500711506892,1.328382271876582,-7.432398254358087,14.82628367803191,-2.972215800935269,-10.26735220533641,-12.407164378141648,9.759206103851014,3.4993621656963922
4765,7538.604513934058,0.00049782736,-0.002346317,-0.00041709808,-0.623618950272724,2.136197967596493,-7.165966903753325,14.717176098126945,1.1590838904704608,-8.05340087345298,-12.435987775977026,4.820090637213708,1.018979093058614
4770,7538.604513934058,0.0005024694,-0.0023348809,-0.00033809952,-0.19572292491904797,3.2692737488830996,-6.711725121024538,13.528819220049261,5.718261807961527,-6.34128206219515,-11.675526428552015,-0.8721633087564431,-1.1473816871888731
4775,7538.604513934058,0.00045152352,-0.0022155887,-0.00036806776,0.5297892290883988,4.5291372570935025,-6.086873838193024,11.025305077142185,9.674722440355353,-5.622601669666386,-9.89752442848743,-6.088487354348489,-2.490913726143309
4780,7538.604513934058,0.00030817828,-0.0020274916,-0.00049573916,1.522572708066198,5.7492534369483135,-5.341535003781939,7.299240190466299,12.18040471774303,-6.0124867070544,-7.1642430092805895,-9.814285341764212,-2.8463677041449147
4785,7538.604513934058,9.721948e-05,-0.0018508477,-0.00066335814,2.7155472108344068,6.814003426196728,-4.540169425966052,2.6602223662990596,12.95257037480052,-7.303745793192268,-3.7181999814756015,-11.651200752575551,-2.3564738804574628
4790,7538.604513934058,-0.00010686203,-0.0017453096,-0.00081847416,4.010426640826258,7.647971187929944,-3.734337032178484,-2.512118030536289,12.262184320738115,-9.111790408659495,0.15926114018936222,-11.794782557133022,-1.3542619737430979
4795,7538.604513934058,-0.00023489508,-0.0017373699,-0.0009253746,5.285864560804035,8.192088051543399,-2.934719436571651,-7.755071688902167,10.67474201399465,-10.982502195055483,4.126776686464898,-10.75145701352567,-0.2831679783861656
4800,7538.604513934058,-0.00026980223,-0.0018291745,-0.0009549476,6.408388387976733,8.389719390340181,-2.0971915899742832,-12.464421335455336,8.826401301381445,-12.575071843118115,7.713602123435582,-9.100747585079535,0.47187370901391557
4805,7538.604513934058,-0.00024187197,-0.001989394,-0.0009061298,7.241761789123407,8.193116007453503,-1.1404814411387267,-15.955416819763194,7.191630107078813,-13.777664785050492,10.37122409075079,-7.2693725784350125,0.7177565959414904
4810,7538.604513934058,-0.0001980879,-0.002150058,-0.0008174521,7.648598554647028,7.579821154693765,0.003780904543635444,-17.67419235035814,5.907892928210108,-14.621501179435603,11.683162441538178,-5.372340566086949,0.41733063738373755
4815,7538.604513934058,-0.0001789938,-0.0022250295,-0.0007425234,7.491410873747659,6.562780124266556,1.338048992130315,-17.408379269727817,4.8605527064320215,-15.174192616666867,11.574537313429635,-3.3079595021420563,-0.36424594304972846
4820,7538.604513934058,-0.00019759519,-0.002149678,-0.0007190977,6.654102595396685,5.190703444086741,2.779142474403887,-15.33528647018684,3.9260256207363584,-15.570129994322945,10.33875298060872,-1.0013561910757738,-1.409402025937571
4825,7538.604513934058,-0.00022817243,-0.0019155362,-0.00074858003,5.094165504114348,3.544212181321475,4.183492424560644,-11.848387431017187,3.1028583950274973,-16.067799939892154,8.411791284047526,1.468302028994641,-2.31608132336388
4830,7538.604513934058,-0.00022483876,-0.0015631075,-0.000802705,2.8984795233965226,1.7264094131281142,5.401085086062484,-7.307243442401529,2.503120067874179,-16.9857782815688,6.066333590427409,3.885843123811992,-2.615695472724304
4835,7538.604513934058,-0.00015735641,-0.0011555118,-0.00085472193,0.29100534935525113,-0.15814475007545892,6.327021177069798,-1.9686381424675377,2.3378047280467493,-18.529143043102465,3.3352024493679586,5.935712721477743,-1.9982667273592707
4840,7538.604513934058,-3.445571e-05,-0.00077226554,-0.0008952831,-2.429185283880437,-2.0279348536839263,6.921653193410054,3.8755409328165085,2.88577702928625,-20.566614569948747,0.21121380324172367,7.257530849967865,-0.5554274549516878
4845,7538.604513934058,9.481797e-05,-0.00050241116,-0.0009170708,-4.982121239344348,-3.8335318030573937,7.191381457292881,9.75509626215133,4.343133685185526,-22.4694824347768,-3.115405712761394,7.605770977725755,1.0777125085902197
4850,7538.604513934058,0.00016414242,-0.0004053357,-0.00090032286,-7.177385653078895,-5.548174401267441,7.14999092714628,15.06615923502941,6.623600930171154,-23.247474600374005,-6.231204174245186,7.039946299936401,1.897095841066938
4855,7538.604513934058,0.000123476,-0.00047336618,-0.0008228769,-8.934152178721781,-7.1561488881377,6.789712756845109,19.298192921843665,9.357820776123038,-22.033922317439135,-8.70647124965484,5.913701184372895,1.0438219276280405
4860,7538.604513934058,-4.592758e-05,-0.0006436886,-0.0006798767,-10.260728602933234,-8.651559931935202,6.0792017291753275,22.226208102175946,12.162584931235969,-18.573837054288973,-10.307910162028683,4.604348081777699,-1.7057524628448038
4865,7538.604513934058,-0.00033073398,-0.00084263494,-0.00048284224,-11.218226864529132,-10.045017135514803,4.991208960795336,23.908476921223695,14.888463931004583,-13.367687086445082,-11.032680449226007,3.271926127507596,-5.823909034164364
4870,7538.604513934058,-0.00068155007,-0.001010129,-0.00024493184,-11.887428610151694,-11.367357690716469,3.550746659579307,24.529747442884037,17.569362895409643,-7.42873499692128,-10.984749060616139,1.9133674985811933,-10.32239837813305
4875,7538.604513934058,-0.0010258282,-0.0010986569,2.0091029e-05,-12.346064750868333,-12.662215347448813,1.8785424902073267,24.212716974816054,20.216063387288937,-1.8495618194219423,-10.209082204099959,0.561524807638035,-14.229367618708613
4880,7538.604513934058,-0.0012916708,-0.0010791797,0.0002780591,-12.657285062722746,-13.965467916372011,0.19135359167397636,22.94246507215449,22.727720939816308,2.5250805411460977,-8.627609853582662,-0.6468799024417411,-16.916821142510713
4885,7538.604513934058,-0.0014188263,-0.0009567475,0.00047360102,-12.868947754507769,-15.278167781918178,-1.2618611531450026,20.69357194185305,24.933163632404426,5.198892656820175,-6.167053560661704,-1.5396228034635886,-18.137418526091466
4890,7538.604513934058,-0.0013640643,-0.00077069044,0.00057332293,-13.0180403939113,-16.550461437412828,-2.2943885690635963,17.651393242702966,26.676908666033665,6.006895771927741,-2.975781901871353,-2.0110742031950384,-17.912893973841538
4895,7538.604513934058,-0.0011097986,-0.00057849806,0.0006089841,-13.132793920212078,-17.689840317869034,-2.8427210050883875,14.320279241412528,27.90257972290998,5.065365891915505,0.4700857876696931,-2.0973663097077395,-16.42303132379076
4900,7538.604513934058,-0.00067887217,-0.000432431,0.0006571428,-13.234039764363061,-18.583952932201733,-2.966507229111594,11.421147687962817,28.65130921834349,2.6885732358360173,3.470463086704574,-1.9519833679853937,-13.922452740325218
4905,7538.604513934058,-0.000154173,-0.00035948007,0.0007617814,-13.337941832522246,-19.119470807632467,-2.8062189629652132,9.624265109718273,28.907626225602467,-0.7091121919633707,5.37124763474191,-1.6727823739832264,-10.685055420949913
4910,7538.604513934058,0.00033394125,-0.0003609888,0.00088629883,-13.454104122693154,-19.194163917698177,-2.5274147510952076,9.244773645996336,28.435814703632193,-4.65625860728547,5.866901132975787,-1.1262774625404735,-7.01671309763825
4915,7538.604513934058,0.0006690597,-0.0004267339,0.00095467013,-13.573351750506976,-18.730092531255366,-2.27200385308403,10.087998340141077,26.876017609542348,-8.616806626651355,5.142923681457493,-0.030551945839123573,-3.3115761347848194
4920,7538.604513934058,0.00080567715,-0.0005384458,0.00092948496,-13.650360534053231,-17.68663777279989,-2.1283799874688754,11.582518314828214,24.035498303357922,-12.048915251413247,3.7254124491728984,1.7665129860785793,-0.023091816573843182
4925,7538.604513934058,0.00077432394,-0.00066240644,0.00084120507,-13.59764275992178,-16.06198165198123,-2.1228991047207826,13.097121800376133,20.010203850452267,-14.518373266634137,2.1580910043113075,4.167151199168712,2.440885257276558
4930,7538.604513934058,0.0006500173,-0.0007536755,0.00075265625,-13.304042197616706,-13.882477243656984,-2.225840381320957,14.184597967563697,15.078592806289048,-15.740924288060755,0.7770145799359556,6.919257616430242,3.7663776329887595
4935,7538.604513934058,0.0005155591,-0.0007717973,0.00069984206,-12.672790629278222,-11.19771263572199,-2.3676030191161423,14.645052817188205,9.64032854811045,-15.575820464448464,-0.31469193266906004,9.672757226008528,3.743036387432393
4940,7538.604513934058,0.00043340502,-0.0006946304,0.0006630485,-11.658283303046247,-8.097549686927389,-2.471343812301495,14.47898522680553,4.2763262367556045,-14.071546013820315,-1.1631318561566628,11.93659655808979,2.3425026760911254
4945,7538.604513934058,0.00042216934,-0.00052673847,0.00059790513,-10.279910179588239,-4.738250785957073,-2.498140063051106,13.795366989355536,-0.2888719057806477,-11.510090418367737,-1.8578866551114812,13.142495544629764,-0.1921565833667147
