Freq_rad_ps,VDOS_Na,VDOS_Mg
2.417783347742008857e+02,7.458659227118815001e-09,3.879266842858957967e-07
2.418680817433078403e+02,7.595054460225344848e-09,3.458747532060404427e-07
2.419578287124148233e+02,7.559469433762363496e-09,3.357782997687992672e-07
2.420475756815218062e+02,7.593238028635461195e-09,3.414003305826017076e-07
2.421373226506288177e+02,8.017103947614622016e-09,3.105134599233249864e-07
2.422270696197357438e+02,8.479599747866953783e-09,2.914635153617304852e-07
2.423168165888427552e+02,7.497043813079566752e-09,3.628254546366283755e-07
2.424065635579497382e+02,7.476881287987544110e-09,3.343200230170897063e-07
2.424963105270567212e+02,7.536990805791007398e-09,3.485710138947551797e-07
2.425860574961636758e+02,6.802841613588440593e-09,3.437453869543836622e-07
2.426758044652706587e+02,6.792706663852664652e-09,3.178139198212278108e-07
2.427655514343776417e+02,7.499999077088790141e-09,3.117665712524955922e-07
2.428552984034846531e+02,6.632522197498612076e-09,3.124853974764034037e-07
2.429450453725915793e+02,6.343814141346654248e-09,3.208887105028993848e-07
2.430347923416985907e+02,7.275917188534077477e-09,3.645538996982063740e-07
2.431245393108055737e+02,7.267681861361459347e-09,3.340035468748436314e-07
2.432142862799125567e+02,7.231864544223870252e-09,2.813947346813775763e-07
2.433040332490195112e+02,9.136051086049166811e-09,2.837506817112092737e-07
2.433937802181264942e+02,7.869228986568523509e-09,3.155672319209228872e-07
2.434835271872334772e+02,6.384036906200174111e-09,3.250703619924733990e-07
2.435732741563404602e+02,7.043882526362743102e-09,3.235974452069008291e-07
2.436630211254474148e+02,7.151255643181467734e-09,2.675520529762839439e-07
2.437527680945543977e+02,6.952756635389557287e-09,2.787777791239777266e-07
2.438425150636614092e+02,6.435986588866566241e-09,2.741630588157441225e-07
2.439322620327683921e+02,6.925940950702784709e-09,2.711727638985436442e-07
2.440220090018753467e+02,7.236479259035697479e-09,3.189247058489701850e-07
2.441117559709823297e+02,7.267052402148157429e-09,3.531420991240481225e-07
2.442015029400893127e+02,8.209937637871281832e-09,3.346737438070359361e-07
2.442912499091962957e+02,8.065124853833724737e-09,2.929430574096311681e-07
2.443809968783032502e+02,6.855104848737826125e-09,2.792250411030842310e-07
2.444707438474102332e+02,7.308999525900339509e-09,2.656841461314392761e-07
2.445604908165172446e+02,7.098550330276383045e-09,2.503957892764420566e-07
2.446502377856242276e+02,6.475464351999971381e-09,2.833070672665582131e-07
2.447399847547311822e+02,6.433006045844677922e-09,2.957384713705722414e-07
2.448297317238381652e+02,5.301840980480935409e-09,2.943764580156721564e-07
2.449194786929451482e+02,6.412162548453826864e-09,2.970075744628692785e-07
2.450092256620521312e+02,7.996883970331428421e-09,2.634650612948406744e-07
2.450989726311590857e+02,7.402342791839999704e-09,2.682944092871932787e-07
2.451887196002660687e+02,7.267968656927418491e-09,2.705936392445874422e-07
2.452784665693730517e+02,6.642872209216708719e-09,2.662656996824512462e-07
2.453682135384800063e+02,6.234476019227012761e-09,2.337046467388187446e-07
2.454579605075869893e+02,6.193011016764134268e-09,2.743023264712348504e-07
2.455477074766940007e+02,6.640976917337168591e-09,2.565944736970711339e-07
2.456374544458009836e+02,6.576825461465944747e-09,2.797946539538561206e-07
2.457272014149079382e+02,6.767291228431541487e-09,2.902333160499394583e-07
2.458169483840149212e+02,6.900410883152673534e-09,2.688624906598724080e-07
2.459066953531219042e+02,7.110932175827933596e-09,2.623578300285291727e-07
2.459964423222288872e+02,6.993248551929943862e-09,3.094724369523575503e-07
2.460861892913358417e+02,6.548193183305773560e-09,2.711415053816197206e-07
2.461759362604428247e+02,5.955060269022021955e-09,2.597609750318656254e-07
2.462656832295498361e+02,5.878182294113377413e-09,2.615696993664875972e-07
2.463554301986568191e+02,6.046993044080170858e-09,2.530592776415532780e-07
2.464451771677637737e+02,5.414766701022036333e-09,3.037628853510495208e-07
2.465349241368707567e+02,5.253424038518104740e-09,3.028732335927396141e-07
2.466246711059777397e+02,6.931655039443143520e-09,2.492703201726757701e-07
2.467144180750847227e+02,7.296650040928976972e-09,2.547618392095906135e-07
2.468041650441916772e+02,6.743746436938252448e-09,2.746038350982719937e-07
2.468939120132986602e+02,6.509455060815372501e-09,2.984138479107108878e-07
2.469836589824056432e+02,6.371190396092285382e-09,2.863446064328029070e-07
2.470734059515126546e+02,6.024090611287764348e-09,2.953024115437095636e-07
2.471631529206195808e+02,6.060379193201333338e-09,2.371433703823755145e-07
2.472528998897265922e+02,5.579931889998995106e-09,2.362850682861023282e-07
2.473426468588335752e+02,5.653177576328466298e-09,2.849019666391481936e-07
2.474323938279405581e+02,5.835351875044926551e-09,2.874354033031650417e-07
2.475221407970475127e+02,5.418053706976697568e-09,2.737075615925597659e-07
2.476118877661544957e+02,5.397375589527953076e-09,2.686085446817403243e-07
2.477016347352614787e+02,5.204910633164458102e-09,2.860064651380104062e-07
2.477913817043684901e+02,5.332648983867324746e-09,2.649224125504088189e-07
2.478811286734754162e+02,5.267734718384499618e-09,2.441365050655738914e-07
2.479708756425824276e+02,4.982450148208754385e-09,2.722424674775449567e-07
2.480606226116894106e+02,5.147475592217698615e-09,2.802879512720792737e-07
2.481503695807963936e+02,5.069780929950288977e-09,2.483886262181569436e-07
2.482401165499033482e+02,4.869791899104702490e-09,2.345517144029488623e-07
2.483298635190103312e+02,5.787599882919976135e-09,2.662745674094567968e-07
2.484196104881173142e+02,5.519435411981369858e-09,2.731953481391394526e-07
2.485093574572242687e+02,5.364716118501360222e-09,2.539775221123048288e-07
2.485991044263312517e+02,5.833662005060538075e-09,2.277318056036517393e-07
2.486888513954382347e+02,5.013544822872437207e-09,2.198708278423479072e-07
2.487785983645452461e+02,5.017647241394713415e-09,2.508537037048661289e-07
2.488683453336521723e+02,5.618370434217993666e-09,2.536439141340679485e-07
2.489580923027591837e+02,4.589879999526778941e-09,2.343838931258177167e-07
2.490478392718661667e+02,4.991030468477061339e-09,2.305823207329862235e-07
2.491375862409731496e+02,5.627245726110278073e-09,2.447498829570593110e-07
2.492273332100801042e+02,5.504788886318966234e-09,1.756459040521003671e-07
2.493170801791870872e+02,6.159586865643593479e-09,2.240971890953813847e-07
2.494068271482940702e+02,5.605408833958329245e-09,2.475938482564123758e-07
2.494965741174010816e+02,5.323001047340526904e-09,2.055141203814668812e-07
2.495863210865080077e+02,5.286621007213883893e-09,2.171876104987723206e-07
2.496760680556150191e+02,4.697440463251668748e-09,2.133599273261814288e-07
2.497658150247220021e+02,4.604424506575185789e-09,2.120727250730693808e-07
2.498555619938289851e+02,5.282184847083249437e-09,2.282788420076429485e-07
2.499453089629359397e+02,4.827399715731894131e-09,2.202021321479438113e-07
2.500350559320429227e+02,5.400275037914377946e-09,2.048104044629155779e-07
2.501248029011499057e+02,5.187531806066581003e-09,2.175410682192864116e-07
2.502145498702569171e+02,4.876524536071060410e-09,2.156366764381242746e-07
2.503042968393638432e+02,5.175992638691387661e-09,2.218537828334294121e-07
2.503940438084708262e+02,4.383257413392840370e-09,2.310303937596021214e-07
2.504837907775778376e+02,4.582939314720979411e-09,2.388328675359106511e-07
2.505735377466848206e+02,4.876029980805516006e-09,2.264042176992751567e-07
2.506632847157917752e+02,4.774584937069002081e-09,1.999360889473605052e-07
2.507530316848987582e+02,5.291551685882317941e-09,2.085348517664015216e-07
2.508427786540057411e+02,4.928311843437825327e-09,2.042569610775982150e-07
2.509325256231127241e+02,4.191763732954354014e-09,1.812555471585284263e-07
2.510222725922196787e+02,4.587127811412587937e-09,1.812730293732489434e-07
2.511120195613266617e+02,4.885304353962730956e-09,2.015861795599757348e-07
2.512017665304336731e+02,4.302758503031059917e-09,2.011848491317041399e-07
2.512915134995406561e+02,4.498401427951604732e-09,1.892733921188006815e-07
2.513812604686476107e+02,4.561097389220922476e-09,1.923062756991454084e-07
2.514710074377545936e+02,4.550841975190045761e-09,2.128478334312778672e-07
2.515607544068615766e+02,5.021077268039251317e-09,2.178450942273099732e-07
2.516505013759685596e+02,4.542615080211559484e-09,2.275550896410140274e-07
2.517402483450755142e+02,4.074398312530839353e-09,2.113944234921004330e-07
2.518299953141824972e+02,4.461465572784195866e-09,2.025121609243870187e-07
2.519197422832895086e+02,4.302433159282938648e-09,2.296680660844999970e-07
2.520094892523964347e+02,4.206178803795466621e-09,2.099580561066316256e-07
2.520992362215034177e+02,3.982395457325576042e-09,2.019959754450017750e-07
2.521889831906104291e+02,4.329708822132702453e-09,1.892404330487836730e-07
2.522787301597174121e+02,4.827120817649807110e-09,2.045865381043052741e-07
2.523684771288243667e+02,4.458539240919520560e-09,2.014419807721632733e-07
2.524582240979313497e+02,4.486853277791195948e-09,1.866978013960239163e-07
2.525479710670383326e+02,4.578571808743012037e-09,1.948055918875636089e-07
2.526377180361453156e+02,4.498985363503413884e-09,2.027068030339742698e-07
2.527274650052522702e+02,4.549729973760197458e-09,1.845816195078156533e-07
2.528172119743592532e+02,4.378313625433258043e-09,2.037429063349494148e-07
2.529069589434662646e+02,4.310827096228738001e-09,2.007700457720392391e-07
2.529967059125732476e+02,4.365206947183531413e-09,2.080550739690110313e-07
2.530864528816802022e+02,4.009349539197543436e-09,2.119419551738132007e-07
2.531761998507871851e+02,4.106150675448295640e-09,1.983630408726680292e-07
2.532659468198941681e+02,4.082677292424675583e-09,1.948002635706783617e-07
2.533556937890011511e+02,4.102795312023189823e-09,1.643200047570892380e-07
2.534454407581081057e+02,4.012020799266070574e-09,1.602129623811649598e-07
2.535351877272150887e+02,4.170106204804863271e-09,1.845816779627003496e-07
2.536249346963221001e+02,3.825152779817656044e-09,1.805247859862965436e-07
2.537146816654290831e+02,3.881957336512061677e-09,1.948205045622418046e-07
2.538044286345360092e+02,3.867451892025777171e-09,1.974825891795081590e-07
2.538941756036430206e+02,3.964278408790930813e-09,1.791584626758018260e-07
2.539839225727500036e+02,4.814747401225087723e-09,1.765113564692100423e-07
2.540736695418569866e+02,4.313245310865912273e-09,1.965378112970758806e-07
2.541634165109639412e+02,3.882714620761877629e-09,1.865713133164478901e-07
2.542531634800709242e+02,3.587645244763937054e-09,1.899162286364121678e-07
2.543429104491779071e+02,4.095400764465173697e-09,1.983292123140488241e-07
2.544326574182849185e+02,3.750092279377141731e-09,2.010068362573760517e-07
2.545224043873918447e+02,3.707229801405076871e-09,1.907270171261961764e-07
2.546121513564988561e+02,3.700098659763666123e-09,1.881782287898503742e-07
2.547018983256058391e+02,3.709441947215360744e-09,1.827327915376336049e-07
2.547916452947128221e+02,3.813336908549207586e-09,1.608196588112458684e-07
2.548813922638197766e+02,3.941254929537716106e-09,1.544456123500729740e-07
2.549711392329267596e+02,4.051631040425308641e-09,1.568648393814555376e-07
2.550608862020337426e+02,3.438888686390160706e-09,1.533901823768725902e-07
2.551506331711407540e+02,3.381816242179515875e-09,1.686648186062411309e-07
2.552403801402476802e+02,3.940199300367627896e-09,1.578790185592211238e-07
2.553301271093546916e+02,4.144943233381145912e-09,1.691723033735919166e-07
2.554198740784616746e+02,3.732114975322663080e-09,1.754672098428765393e-07
2.555096210475686007e+02,3.354419514522064651e-09,1.982873201933205564e-07
2.555993680166756121e+02,3.470841856770372967e-09,1.865774495965015436e-07
2.556891149857825951e+02,3.237116797970978378e-09,1.597057942967259726e-07
2.557788619548895781e+02,3.173152240132695485e-09,1.686477209979763419e-07
2.558686089239965327e+02,3.464791848330396892e-09,1.698477368952685836e-07
2.559583558931035157e+02,3.507720568063000896e-09,2.004799914157158822e-07
2.560481028622104986e+02,3.323761690068662183e-09,1.697413323605583123e-07
2.561378498313175101e+02,3.461778321597430907e-09,1.749391939904036904e-07
2.562275968004244646e+02,3.808661750255379707e-09,1.790603226390721908e-07
2.563173437695314192e+02,3.616406680256722970e-09,1.813660875849608563e-07
2.564070907386384306e+02,3.061433195904254520e-09,1.911129537388783414e-07
2.564968377077454420e+02,2.964270398518315896e-09,1.732879111818217675e-07
2.565865846768523397e+02,3.226374266635233263e-09,1.690379815768290055e-07
2.566763316459593511e+02,3.681862164875987396e-09,1.684007378093888700e-07
2.567660786150663625e+02,3.426276696508466978e-09,1.763480715252337533e-07
2.568558255841733171e+02,3.468113335149314371e-09,1.880207475646381667e-07
2.569455725532802717e+02,3.703548303717671003e-09,1.626149674946033597e-07
2.570353195223872831e+02,3.523966996592166896e-09,1.663921408755113102e-07
2.571250664914942377e+02,3.581003980290236054e-09,1.843723732399794502e-07
2.572148134606012491e+02,3.326392469293465923e-09,1.763256098141428411e-07
2.573045604297082036e+02,3.216429268910760382e-09,1.629572772917412753e-07
2.573943073988152150e+02,2.854162369443021664e-09,1.506141405561047705e-07
2.574840543679221696e+02,3.013839542558241772e-09,1.389723245213405132e-07
2.575738013370291810e+02,3.530020069944359157e-09,1.416922830204371481e-07
2.576635483061361356e+02,3.440518386656183677e-09,1.391626698216750610e-07
2.577532952752430901e+02,3.351251497591099556e-09,1.652389494945213813e-07
2.578430422443501016e+02,3.278012147377213969e-09,1.629413810329401141e-07
2.579327892134570561e+02,3.374660653165338351e-09,1.576877380331070022e-07
2.580225361825640107e+02,3.390814785433413600e-09,1.310347978881321107e-07
2.581122831516710221e+02,3.597734036799388349e-09,1.264713002366268042e-07
2.582020301207780335e+02,3.230923797226540558e-09,1.520479768418140381e-07
2.582917770898849881e+02,2.836184674716566422e-09,1.671100050810801746e-07
2.583815240589919426e+02,3.015107528959175904e-09,1.637549589757285188e-07
2.584712710280989540e+02,3.330227680387158155e-09,1.730794415528155989e-07
2.585610179972059086e+02,3.061340742104177995e-09,1.689415902315487381e-07
2.586507649663129200e+02,3.076457087607538076e-09,1.515129677395764427e-07
2.587405119354198746e+02,3.178023398314536371e-09,1.536393393036044039e-07
2.588302589045268292e+02,3.286410806469499381e-09,1.483737686880603557e-07
2.589200058736338406e+02,3.163371507184523603e-09,1.310059623748357661e-07
2.590097528427407951e+02,2.841790351268589493e-09,1.360345590246116294e-07
2.590994998118478065e+02,2.614779130253297586e-09,1.669054416589244887e-07
2.591892467809547611e+02,2.714968438858109696e-09,1.675851428580280044e-07
2.592789937500617725e+02,2.683068088099204601e-09,1.614061806253473261e-07
2.593687407191687271e+02,2.798776457633648931e-09,1.631170276670511608e-07
2.594584876882756816e+02,2.969081461480868920e-09,1.528399130604045527e-07
2.595482346573826931e+02,2.968771190958426882e-09,1.350188512191584874e-07
2.596379816264896476e+02,2.803171103821597062e-09,1.349165083601341678e-07
2.597277285955966022e+02,2.645908968073829065e-09,1.535818243279106491e-07
2.598174755647036136e+02,2.860421105175686745e-09,1.573145849608595136e-07
2.599072225338106250e+02,2.691831674686724281e-09,1.646295676647672893e-07
2.599969695029175796e+02,2.578188191721518539e-09,1.659267192212365228e-07
2.600867164720245341e+02,2.955042883806488073e-09,1.566995467303116097e-07
2.601764634411315456e+02,2.870113791651510612e-09,1.375801732762843174e-07
2.602662104102385001e+02,2.550277807137593987e-09,1.521503426905381764e-07
2.603559573793455115e+02,2.807469014430182036e-09,1.506993407596962081e-07
2.604457043484524661e+02,3.014488592942017283e-09,1.479295360025019098e-07
2.605354513175594207e+02,2.773861425433365520e-09,1.328801712221675514e-07
2.606251982866664321e+02,2.698936814928990439e-09,1.193665477003300542e-07
2.607149452557734435e+02,2.647697503858737066e-09,1.238381174304109259e-07
2.608046922248803980e+02,2.591230362082555308e-09,1.286535021590676542e-07
2.608944391939873526e+02,2.661190335087521429e-09,1.265591327974940575e-07
2.609841861630943640e+02,2.385122081584494957e-09,1.360216221928576799e-07
2.610739331322013186e+02,2.396734366624343834e-09,1.358032160359363302e-07
2.611636801013082732e+02,2.630179251655861192e-09,1.301011596478891776e-07
2.612534270704152846e+02,2.617397605623938262e-09,1.379249943723724826e-07
2.613431740395222391e+02,2.583778709565674124e-09,1.427996618023224680e-07
2.614329210086292505e+02,2.528536428538699893e-09,1.422986939820551017e-07
2.615226679777362051e+02,2.909224112722095800e-09,1.374700910417272107e-07
2.616124149468432165e+02,2.495904604021956299e-09,1.221319163074740031e-07
2.617021619159501711e+02,2.218687458557721446e-09,1.170344282502358914e-07
2.617919088850571825e+02,2.452414850386390238e-09,1.319845633681991109e-07
2.618816558541641371e+02,2.746631739930027916e-09,1.191966509388904736e-07
2.619714028232710916e+02,2.731152377938123983e-09,1.128799834078382182e-07
2.620611497923781030e+02,2.711312486789588323e-09,1.383031944245113734e-07
2.621508967614850576e+02,3.007187562989111568e-09,1.290980527191877622e-07
2.622406437305920122e+02,2.670221821994154767e-09,1.038586542237703479e-07
2.623303906996990236e+02,2.382458682764157993e-09,1.160018812317136189e-07
2.624201376688060350e+02,2.311252053204235981e-09,1.213360260678570638e-07
2.625098846379129895e+02,2.353221945442796137e-09,1.438730391406495726e-07
2.625996316070199441e+02,2.517523039722702284e-09,1.240245153214898345e-07
2.626893785761269555e+02,2.535503308387817379e-09,1.161188399683734153e-07
2.627791255452339101e+02,2.395101410875646371e-09,1.066787682909307545e-07
2.628688725143408647e+02,2.266581712095378991e-09,1.104253747154489643e-07
2.629586194834478761e+02,2.539656619507681677e-09,1.212559901437836318e-07
2.630483664525548306e+02,2.477408384441041977e-09,1.107830316164066678e-07
2.631381134216618420e+02,2.251795677691477264e-09,1.311209100306609692e-07
2.632278603907687966e+02,2.420778779555408136e-09,1.296011083641634903e-07
2.633176073598758080e+02,2.321321667753328858e-09,1.236577971114928419e-07
2.634073543289827626e+02,2.480155904466733722e-09,1.233839837095639529e-07
2.634971012980897740e+02,2.145223266835685965e-09,1.101767582109472856e-07
2.635868482671967286e+02,2.219542182176452979e-09,1.181303094662203235e-07
2.636765952363036831e+02,2.367277778322443135e-09,1.091950648475050754e-07
2.637663422054106945e+02,2.373430211464426957e-09,1.187825208914388793e-07
2.638560891745177059e+02,2.012542773406718428e-09,1.100997824749915558e-07
2.639458361436246037e+02,2.024463902327732007e-09,9.448346612834237532e-08
2.640355831127316151e+02,2.138677198972678735e-09,1.121348032341159540e-07
2.641253300818386265e+02,2.441103610846043567e-09,1.020936016977477936e-07
2.642150770509455810e+02,2.475726017046201874e-09,1.046439597115530886e-07
2.643048240200525356e+02,2.181074213824231473e-09,1.170983266520295768e-07
2.643945709891595470e+02,1.786763062577630161e-09,1.111796813089713491e-07
2.644843179582665016e+02,1.936777838060842454e-09,1.201986670473528339e-07
2.645740649273735130e+02,2.018631496253690062e-09,1.248334574385818085e-07
2.646638118964804676e+02,2.003103640524394378e-09,1.008128443289387144e-07
2.647535588655874221e+02,2.036682663289641360e-09,1.037583835635294793e-07
2.648433058346944335e+02,1.749269052971902576e-09,9.973767782215389131e-08
2.649330528038014450e+02,1.877387405420897813e-09,1.049762242914072116e-07
2.650227997729083995e+02,2.131118329274603325e-09,1.025116931870768314e-07
2.651125467420153541e+02,2.113820406955373171e-09,1.113666642043386709e-07
2.652022937111223655e+02,2.097835373618587325e-09,1.083921667239552372e-07
2.652920406802293201e+02,2.222231201638694897e-09,1.019502139412869105e-07
2.653817876493362746e+02,1.905271872838241385e-09,9.545200474879036155e-08
2.654715346184432860e+02,1.956178327057216427e-09,1.013010176150780672e-07
2.655612815875502974e+02,1.956682108206817188e-09,1.011928700028339107e-07
2.656510285566571952e+02,1.856101548906913193e-09,1.004734773486060434e-07
2.657407755257642066e+02,2.063465924775684803e-09,1.111689411255621446e-07
2.658305224948712180e+02,1.889052199807260387e-09,1.212541165005356234e-07
2.659202694639781726e+02,2.054619519561636065e-09,1.079431485822827643e-07
2.660100164330851271e+02,2.177632799271039350e-09,1.153762181355631468e-07
2.660997634021921385e+02,2.051199740888318141e-09,1.077155161684765219e-07
2.661895103712990931e+02,2.096054164063983779e-09,1.055239158873768173e-07
2.662792573404061045e+02,1.955137696118631189e-09,1.103396662763793996e-07
2.663690043095130591e+02,1.627753879933466353e-09,1.066838629892571178e-07
2.664587512786200136e+02,1.960435356396947987e-09,1.024046109135224769e-07
2.665484982477270250e+02,1.865723170828209938e-09,1.098228696252631033e-07
2.666382452168340365e+02,1.701042691390606560e-09,1.054277241245812361e-07
2.667279921859409910e+02,1.839999568837777948e-09,9.762894266813483247e-08
2.668177391550479456e+02,2.076666467514640948e-09,1.044288648302062519e-07
2.669074861241549570e+02,1.948223533041607558e-09,9.481500830410213424e-08
2.669972330932619116e+02,2.050281202948248768e-09,1.060948198110694668e-07
2.670869800623688661e+02,2.016787092200616499e-09,1.038636466445594315e-07
2.671767270314758775e+02,1.897956127755117282e-09,9.977962162108032992e-08
2.672664740005828889e+02,2.204873280794364071e-09,9.493078031537469285e-08
2.673562209696898435e+02,2.094350998939668418e-09,1.004013078739845054e-07
2.674459679387967981e+02,1.998819139698345662e-09,1.042946257687210436e-07
2.675357149079038095e+02,1.904443148464001561e-09,9.243547394986615050e-08
2.676254618770107641e+02,2.042829775722272188e-09,1.026445841015554024e-07
2.677152088461177755e+02,1.875999610646548204e-09,1.066217268856682496e-07
2.678049558152247300e+02,1.811247088611080815e-09,8.742196925673194774e-08
2.678947027843316846e+02,1.793375224883889890e-09,8.412810185953710546e-08
2.679844497534386960e+02,1.830924432469176322e-09,9.251983245877395206e-08
2.680741967225457074e+02,1.690341931082910832e-09,8.383193039130607716e-08
2.681639436916526051e+02,1.713452724251959430e-09,9.727604557762483555e-08
2.682536906607596165e+02,1.769503506759603353e-09,1.063862582578827741e-07
2.683434376298666280e+02,1.554519073298748635e-09,1.057219311038598049e-07
2.684331845989735825e+02,1.767356738055343813e-09,1.102519470106904093e-07
2.685229315680805371e+02,2.057368812152685611e-09,1.038263335821354199e-07
2.686126785371875485e+02,1.997229001644402209e-09,8.970278620593727806e-08
2.687024255062945031e+02,1.659037253703989096e-09,9.472661459618477637e-08
2.687921724754015145e+02,1.807413427034718850e-09,9.394004225595305394e-08
2.688819194445084690e+02,1.724335695611985664e-09,7.854013921659287769e-08
2.689716664136154805e+02,1.493415797021308659e-09,7.933676723487136329e-08
2.690614133827224350e+02,1.622455720193315583e-09,8.440763379099906022e-08
2.691511603518293896e+02,1.676178632808986860e-09,8.629872875288951337e-08
2.692409073209364010e+02,1.530205715426145327e-09,8.370214653128301064e-08
2.693306542900433556e+02,1.702247792915815866e-09,8.132030753419943833e-08
2.694204012591503670e+02,1.716920189362432469e-09,8.147395074404586018e-08
2.695101482282573215e+02,1.655334956771816693e-09,1.030645851310172499e-07
2.695998951973642761e+02,1.522710911674569173e-09,9.735897865656438536e-08
2.696896421664712875e+02,1.604512457417570741e-09,9.305342041246775705e-08
2.697793891355782989e+02,1.587473363482549881e-09,9.115263835225621988e-08
2.698691361046851966e+02,1.480987077725861594e-09,7.670766800636700218e-08
2.699588830737922081e+02,1.441254236421020923e-09,8.759400780208172498e-08
2.700486300428992195e+02,1.699190830628442176e-09,8.259901129912547418e-08
2.701383770120061740e+02,1.701025054128458791e-09,7.379881521010363922e-08
2.702281239811131286e+02,1.651240573241480766e-09,9.001725737949460685e-08
2.703178709502201400e+02,1.567647128504287978e-09,9.059713665618108919e-08
2.704076179193270946e+02,1.646591675414910191e-09,8.971707585270556928e-08
2.704973648884341060e+02,1.520067151730568988e-09,8.933343539617357476e-08
2.705871118575410605e+02,1.667742673412638230e-09,9.956673934175522904e-08
2.706768588266480720e+02,1.754682588997385073e-09,8.957450461075594594e-08
2.707666057957550265e+02,1.796890198205910234e-09,9.168787443455045392e-08
2.708563527648620379e+02,1.784306493094890773e-09,8.739575266081467044e-08
2.709460997339689925e+02,1.665322402801799840e-09,8.503341644491980978e-08
2.710358467030759471e+02,1.791209613210843803e-09,8.846119908727129453e-08
2.711255936721829585e+02,1.824295712756435580e-09,1.001973885865311656e-07
2.712153406412899699e+02,1.634721250566151261e-09,9.153777513025909559e-08
2.713050876103968676e+02,1.619782485183950876e-09,8.081388241801653683e-08
2.713948345795038790e+02,1.661892096467986124e-09,8.337857008724239207e-08
2.714845815486108904e+02,1.554413183033824806e-09,7.808419924390009993e-08
2.715743285177178450e+02,1.440282814187645299e-09,7.819318050509884428e-08
2.716640754868247996e+02,1.526419025843683783e-09,8.298740594361230627e-08
2.717538224559318110e+02,1.501137325281956944e-09,8.914999295783562829e-08
2.718435694250387655e+02,1.413832959973130092e-09,9.115092412808706067e-08
2.719333163941457769e+02,1.403932428309111306e-09,8.286379536379668457e-08
2.720230633632527315e+02,1.457367491423706347e-09,8.335124775042575494e-08
2.721128103323596861e+02,1.395049940182204312e-09,7.777034240150819927e-08
2.722025573014666975e+02,1.415590235952002355e-09,8.155321421047611794e-08
2.722923042705737089e+02,1.468892847822337601e-09,8.080718102500885790e-08
2.723820512396806635e+02,1.445970148924282806e-09,8.218230504326751059e-08
2.724717982087876180e+02,1.443412308012638230e-09,8.119039459350076696e-08
2.725615451778946294e+02,1.353293779121347942e-09,8.937599094191560189e-08
2.726512921470015840e+02,1.384899528513118674e-09,8.159337345585837324e-08
2.727410391161085386e+02,1.389659028337244916e-09,6.863387090161242439e-08
2.728307860852155500e+02,1.424476590474350584e-09,7.945023142639387523e-08
2.729205330543225614e+02,1.471532284259758271e-09,7.802361045800386922e-08
2.730102800234294591e+02,1.409981616898353018e-09,8.003712367915490829e-08
2.731000269925364705e+02,1.296523813585195370e-09,7.785122663521238669e-08
2.731897739616434819e+02,1.286587082362949387e-09,7.798724624909341208e-08
2.732795209307504365e+02,1.278163757969401524e-09,7.639018044299099417e-08
2.733692678998573911e+02,1.507775011682405378e-09,7.733782176189849945e-08
2.734590148689644025e+02,1.462379224769472033e-09,8.290555951557312912e-08
2.735487618380713570e+02,1.346393174220265763e-09,7.715200456339523270e-08
2.736385088071783684e+02,1.496625763398424360e-09,8.052153484569663533e-08
2.737282557762853230e+02,1.512503061722625424e-09,7.128567479306601899e-08
2.738180027453922776e+02,1.279221988825828729e-09,7.566390953949493383e-08
2.739077497144992890e+02,1.344454154019674182e-09,8.009476529551321007e-08
2.739974966836063004e+02,1.352135093071833528e-09,6.936992987987527235e-08
2.740872436527132550e+02,1.247736983253593617e-09,6.981309851590858022e-08
2.741769906218202095e+02,1.269882782435060222e-09,6.934620535602866716e-08
2.742667375909272209e+02,1.355358599358468630e-09,7.340198016065420265e-08
2.743564845600341755e+02,1.196717813639368197e-09,7.719945808849967889e-08
2.744462315291411301e+02,1.266513504550589882e-09,7.364268160735892711e-08
2.745359784982481415e+02,1.317706486238975470e-09,7.134384745607326459e-08
2.746257254673551529e+02,1.220127898967296807e-09,7.517671363840346811e-08
2.747154724364621075e+02,1.078363866063497157e-09,7.887730626564296279e-08
2.748052194055690620e+02,1.312240168469551818e-09,7.275263748368336442e-08
2.748949663746760734e+02,1.364956378578925021e-09,7.047312945092378957e-08
2.749847133437830280e+02,1.254759587918241946e-09,7.631489920924696578e-08
2.750744603128900394e+02,1.143408356041967051e-09,7.240587842452265692e-08
2.751642072819969940e+02,1.129671226944898144e-09,6.102748658765614326e-08
2.752539542511039485e+02,1.170059992311392179e-09,6.457272496944777332e-08
2.753437012202109599e+02,1.186383192563371854e-09,6.854700996027506287e-08
2.754334481893179714e+02,1.023339644656105942e-09,7.201970274702248008e-08
2.755231951584248691e+02,1.161147793461595711e-09,7.376596082406962009e-08
2.756129421275318805e+02,1.278911544683737045e-09,6.639854201687873697e-08
2.757026890966388919e+02,1.224563389514139506e-09,6.727514281811386352e-08
2.757924360657458465e+02,1.232997667663116897e-09,6.634929075074148796e-08
2.758821830348528010e+02,1.221179465554623268e-09,7.361139289354687720e-08
2.759719300039598124e+02,1.229470980996563955e-09,6.464740998621446082e-08
2.760616769730667670e+02,1.162573962661164634e-09,7.288457649915057766e-08
2.761514239421737216e+02,1.081995162293612952e-09,7.131733512823041226e-08
2.762411709112807330e+02,1.341200228416586544e-09,6.184219244629796784e-08
2.763309178803877444e+02,1.273751357229562573e-09,7.097634176998598922e-08
2.764206648494946990e+02,1.079422998820133258e-09,6.704871430676144080e-08
2.765104118186016535e+02,1.202145394366611768e-09,6.802995188929454638e-08
