Mode_Index,Frequency_cm-1,Type,Participation_Ratio
128,(30.052390675702984+0j),Real,0.5343022575113108
129,(30.470601849699197+0j),Real,0.5772597559813646
130,(31.265560745052102+0j),Real,0.5099306196691689
131,(31.545944469454128+0j),Real,0.5284446175461334
132,(32.15566392048882+0j),Real,0.566595157340921
133,(32.3729936948614+0j),Real,0.4930249083858526
134,(33.070276204236514+0j),Real,0.4824176305441586
135,(33.12613478508103+0j),Real,0.4212963413044926
136,(33.70366628394579+0j),Real,0.5122120084658444
137,(33.95377180702435+0j),Real,0.545132735344404
138,(34.37776974880083+0j),Real,0.5857367459013357
139,(35.001327283882965+0j),Real,0.5325467465758636
140,(35.28568968086466+0j),Real,0.46226585135551734
141,(35.710991877481405+0j),Real,0.5933963049147323
142,(36.14167709396836+0j),Real,0.4700593594926733
143,(36.61017727417558+0j),Real,0.5087781945920193
144,(37.141232998979206+0j),Real,0.5333456002422252
145,(37.788777808270666+0j),Real,0.6062247269545753
146,(38.09417517628738+0j),Real,0.5201016300725467
147,(38.53452974430427+0j),Real,0.5911864813209896
148,(38.76410673201542+0j),Real,0.5338869029947497
149,(39.28414668887748+0j),Real,0.4593743593196067
150,(39.690894830694546+0j),Real,0.5229151754254938
151,(40.051858421377894+0j),Real,0.4638454505302923
152,(40.162711109478444+0j),Real,0.49299215333570234
153,(40.47949018931327+0j),Real,0.47767570714410074
154,(41.07442232760144+0j),Real,0.5234715385353242
155,(41.42756564147947+0j),Real,0.5195262790767069
156,(41.84099270150652+0j),Real,0.4682418014849506
157,(42.20986372471461+0j),Real,0.599939565044079
158,(42.732283386516215+0j),Real,0.4853763408986706
159,(42.90914679280913+0j),Real,0.5051671441293885
160,(43.14031613016036+0j),Real,0.6042362269886655
161,(43.32895244423148+0j),Real,0.5062055532292038
162,(43.719590195588665+0j),Real,0.4122715537130192
163,(44.14035143793119+0j),Real,0.5412919555607526
164,(44.53882917558756+0j),Real,0.5377529479883
165,(44.83957072055926+0j),Real,0.5538901746453584
166,(45.250211008905524+0j),Real,0.5303945412325617
167,(45.473314509018344+0j),Real,0.5106178837209556
168,(45.77063410186705+0j),Real,0.4961003547913881
169,(46.21804761731065+0j),Real,0.5302837670550615
170,(46.63820815472102+0j),Real,0.5522957135686379
171,(47.03599500760453+0j),Real,0.5126980460647964
172,(47.076044823738364+0j),Real,0.5227820380900093
173,(47.60047252292027+0j),Real,0.5216091130140231
174,(47.84448497569679+0j),Real,0.5548816064398868
175,(47.956077181075514+0j),Real,0.4437700872495468
176,(48.26590550054699+0j),Real,0.5171760760959468
177,(48.54245490102121+0j),Real,0.5381531822987223
178,(48.99505020426551+0j),Real,0.4677432715918337
179,(49.41765874920323+0j),Real,0.4623164209255232
180,(49.68561492214852+0j),Real,0.44257479871087935
181,(49.93041600967102+0j),Real,0.4599575005478993
182,(50.05838967201629+0j),Real,0.49934312460578095
183,(50.41504881998626+0j),Real,0.49879282430137645
184,(50.84355033882236+0j),Real,0.454876850719486
185,(51.03708494897177+0j),Real,0.5679417440824149
186,(51.59552413921211+0j),Real,0.5399580097675892
187,(51.665050434644975+0j),Real,0.5306768576597202
188,(52.116148027641835+0j),Real,0.4336255827024949
189,(52.56301893090622+0j),Real,0.5703610175244272
190,(52.98509361775333+0j),Real,0.5027914154367545
191,(53.02046478962641+0j),Real,0.5112334439066779
192,(53.46268406363109+0j),Real,0.5210056778509525
193,(53.5087590151284+0j),Real,0.5016678136343358
194,(53.80792319453079+0j),Real,0.5346702514136862
195,(54.4166061604965+0j),Real,0.5141774082347882
196,(54.493450767400965+0j),Real,0.41765462874379033
